 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,46,813.500,86.435,10.195,5.745,41.222,0.086,100,1.775,0.563,0.241
2,18,812.278,85.667,4.976,4.606,176.419,0.195,100,1.080,0.926,0.493
3,6,794.833,95.667,4.102,1.862,136.950,0.686,100,2.203,0.454,0.667
4,28,800.929,109.500,13.175,2.706,159.590,0.177,100,4.869,0.205,0.359
5,13,820.269,117.115,10.184,1.625,82.512,0.301,100,6.266,0.160,0.578
6,1,780.500,114.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
7,15,802.167,124.500,7.241,2.638,161.097,0.297,100,2.745,0.364,0.484
8,66,806.379,141.212,17.116,4.910,45.219,0.071,100,3.486,0.287,0.198
9,1,821.500,123.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
10,42,776.714,141.738,11.180,4.783,163.286,0.119,100,2.337,0.428,0.269
11,15,762.567,153.433,9.819,1.945,116.580,0.302,100,5.048,0.198,0.500
12,16,783.875,156.375,10.404,1.958,52.246,0.302,100,5.313,0.188,0.533
13,14,773.143,159.357,10.453,1.705,166.069,0.262,100,6.130,0.163,0.583
14,4,765.000,160.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
15,17,756.559,164.559,12.914,1.676,20.670,0.245,100,7.704,0.130,0.567
16,17,778.735,169.735,9.894,2.188,77.490,0.218,100,4.523,0.221,0.436
17,31,764.468,174.984,14.208,2.778,77.474,0.131,100,5.114,0.196,0.348
18,24,805.583,183.083,15.682,1.949,56.935,0.206,100,8.048,0.124,0.471
19,20,787.350,182.750,7.650,3.329,76.608,0.228,100,2.298,0.435,0.357
20,27,750.907,186.019,9.619,3.574,169.397,0.164,100,2.692,0.372,0.365
21,19,773.184,187.184,11.543,2.096,48.923,0.265,100,5.507,0.182,0.487
22,13,763.192,191.808,7.253,2.282,153.849,0.301,100,3.178,0.315,0.473
23,34,772.618,207.676,17.018,2.544,109.290,0.113,100,6.690,0.149,0.325
24,12,782.167,199.333,7.107,2.150,127.635,0.332,100,3.306,0.302,0.500
