 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,19,804.658,83.711,9.346,2.588,44.018,0.202,100,3.611,0.277,0.376
2,27,814.537,89.537,17.025,2.019,47.546,0.193,100,8.431,0.119,0.478
3,45,807.656,108.256,12.741,4.497,131.321,0.091,100,2.833,0.353,0.194
4,16,812.062,102.438,9.678,2.105,147.297,0.302,100,4.598,0.217,0.478
5,5,819.300,104.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
6,18,797.444,109.944,6.081,3.769,125.634,0.204,100,1.614,0.620,0.371
7,7,819.214,108.786,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
8,7,787.500,108.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
9,5,790.900,111.900,4.076,1.562,69.006,0.674,100,2.610,0.383,0.769
10,1,821.500,112.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
11,19,786.553,121.132,12.560,1.926,82.601,0.205,100,6.521,0.153,0.500
12,15,793.767,119.233,10.156,1.881,121.374,0.302,100,5.401,0.185,0.536
13,2,778.500,118.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
14,9,800.722,122.722,6.825,1.679,45.000,0.565,100,4.065,0.246,0.720
15,2,796.500,126.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
16,22,817.773,133.273,11.102,2.523,50.658,0.206,100,4.400,0.227,0.404
17,16,769.750,133.188,11.447,1.780,64.924,0.240,100,6.432,0.155,0.525
18,8,791.500,128.000,6.930,1.470,12.388,0.443,100,4.715,0.212,0.727
19,12,798.417,132.083,8.763,1.744,110.831,0.372,100,5.025,0.199,0.558
20,19,785.553,137.553,13.156,1.839,76.510,0.191,100,7.154,0.140,0.521
21,11,807.136,136.864,8.286,1.690,170.927,0.329,100,4.902,0.204,0.595
22,18,800.167,143.000,9.134,2.509,105.638,0.255,100,3.640,0.275,0.480
23,16,809.062,145.562,9.005,2.262,50.164,0.276,100,3.980,0.251,0.451
24,28,776.321,152.036,8.420,4.234,75.617,0.152,100,1.989,0.503,0.277
25,5,785.700,148.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
26,11,790.955,153.045,8.011,1.748,141.432,0.480,100,4.583,0.218,0.629
