 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,3,819.500,68.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
2,11,813.318,76.318,6.545,2.140,58.593,0.371,100,3.058,0.327,0.524
3,8,806.500,80.000,6.110,1.667,42.145,0.621,100,3.665,0.273,0.727
4,2,796.000,90.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
5,15,819.833,95.900,9.894,1.930,87.859,0.276,100,5.126,0.195,0.566
6,3,796.167,92.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
7,28,807.393,97.214,13.650,2.612,146.325,0.151,100,5.227,0.191,0.350
8,16,794.750,100.000,6.625,3.075,26.565,0.234,100,2.154,0.464,0.381
9,5,819.300,103.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
10,2,792.500,105.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
11,2,794.500,105.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
12,22,790.000,111.818,10.590,2.645,141.640,0.191,100,4.004,0.250,0.393
13,14,819.143,111.643,10.461,1.704,69.305,0.275,100,6.139,0.163,0.596
14,17,797.265,111.147,6.439,3.361,130.540,0.235,100,1.916,0.522,0.386
15,23,798.587,126.109,11.731,2.496,98.477,0.182,100,4.699,0.213,0.422
16,5,820.500,118.500,3.732,1.706,148.283,0.873,100,2.188,0.457,0.714
17,30,810.367,125.867,17.681,2.160,51.876,0.177,100,8.184,0.122,0.438
18,19,781.500,124.079,8.647,2.798,116.153,0.245,100,3.090,0.324,0.418
19,64,776.781,146.328,18.582,4.385,105.990,0.065,100,4.237,0.236,0.206
20,15,787.233,135.767,8.817,2.166,127.268,0.302,100,4.070,0.246,0.469
21,4,802.000,136.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
22,8,796.000,138.500,9.027,1.128,0.000,0.381,100,8.000,0.125,1.000
23,31,803.403,150.790,16.509,2.391,91.199,0.131,100,6.905,0.145,0.413
24,21,793.262,149.452,15.868,1.685,96.746,0.171,100,9.417,0.106,0.575
25,15,763.300,156.700,11.284,1.693,156.064,0.289,100,6.666,0.150,0.588
26,1,756.500,155.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
27,2,755.000,158.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
28,14,811.714,163.357,8.569,2.080,174.083,0.288,100,4.119,0.243,0.571
29,11,800.591,165.591,9.105,1.538,12.663,0.349,100,5.919,0.169,0.629
30,1,819.500,164.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
31,12,790.500,167.167,9.765,1.565,5.692,0.298,100,6.241,0.160,0.706
32,52,764.865,176.865,18.847,3.513,144.828,0.087,100,5.365,0.186,0.263
33,26,796.346,179.154,18.244,1.815,83.600,0.141,100,10.055,0.099,0.491
34,38,784.263,183.184,11.952,4.048,102.189,0.101,100,2.952,0.339,0.218
35,31,746.790,183.500,13.453,2.934,28.798,0.176,100,4.585,0.218,0.350
36,22,762.955,185.727,8.766,3.195,122.377,0.170,100,2.743,0.365,0.324
