 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,3,820.500,90.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
2,21,801.167,93.929,11.259,2.375,144.482,0.220,100,4.741,0.211,0.420
3,5,819.300,105.300,4.183,1.522,10.901,0.674,100,2.749,0.364,0.769
4,36,806.000,129.500,18.119,2.530,64.732,0.131,100,7.162,0.140,0.351
5,15,781.100,123.900,9.995,1.911,140.459,0.333,100,5.231,0.191,0.566
6,11,789.227,124.227,8.328,1.682,45.000,0.480,100,4.952,0.202,0.710
7,5,820.100,127.100,4.076,1.562,20.994,0.764,100,2.610,0.383,0.769
8,27,783.389,138.389,13.051,2.634,59.556,0.173,100,4.955,0.202,0.362
9,3,764.833,141.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
10,12,772.000,143.500,7.810,1.956,157.242,0.351,100,3.992,0.250,0.571
11,8,763.625,145.125,5.531,1.842,46.487,0.567,100,3.003,0.333,0.640
12,16,778.500,153.000,12.794,1.592,101.474,0.234,100,8.035,0.124,0.571
13,10,771.600,162.400,7.423,1.715,158.733,0.358,100,4.328,0.231,0.526
14,6,777.500,163.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
15,47,794.585,169.777,12.706,4.710,130.957,0.091,100,2.698,0.371,0.194
16,30,770.833,175.800,13.365,2.858,72.080,0.149,100,4.676,0.214,0.364
17,23,754.239,171.457,10.352,2.829,9.091,0.200,100,3.660,0.273,0.422
18,34,764.441,198.294,11.554,3.747,96.298,0.149,100,3.084,0.324,0.285
19,11,771.500,191.500,8.275,1.693,125.453,0.420,100,4.889,0.205,0.647
20,15,753.433,192.233,6.801,2.808,23.614,0.302,100,2.422,0.413,0.517
21,14,742.286,194.214,12.100,1.473,172.050,0.262,100,8.213,0.122,0.609
22,23,752.761,203.891,12.430,2.356,105.601,0.182,100,5.276,0.190,0.430
23,24,800.375,204.625,9.036,3.382,35.807,0.173,100,2.672,0.374,0.302
24,4,729.000,203.750,3.969,1.283,17.609,0.611,100,3.093,0.323,0.667
25,6,771.833,207.333,4.387,1.742,57.757,0.686,100,2.519,0.397,0.706
26,16,726.438,215.062,9.647,2.112,109.638,0.276,100,4.569,0.219,0.457
27,11,769.045,214.318,7.082,1.978,94.745,0.371,100,3.582,0.279,0.564
28,15,780.500,218.700,8.386,2.277,86.606,0.276,100,3.683,0.272,0.556
29,12,735.000,222.500,6.343,2.409,125.355,0.298,100,2.633,0.380,0.471
30,7,728.357,223.357,5.244,1.699,58.015,0.564,100,3.086,0.324,0.700
31,3,714.833,226.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
32,45,763.100,229.233,14.366,3.988,1.913,0.097,100,3.602,0.278,0.245
33,10,722.000,227.500,11.284,1.128,0.000,0.307,100,10.000,0.100,1.000
34,4,729.000,228.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
35,2,715.500,229.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
36,6,733.500,229.000,5.025,1.520,17.609,0.615,100,3.306,0.302,0.750
37,14,741.571,230.929,10.023,1.778,148.048,0.351,100,5.636,0.177,0.583
38,3,712.500,230.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
39,39,721.167,244.833,26.489,1.875,114.755,0.113,100,14.130,0.071,0.443
40,24,733.333,239.167,9.591,3.186,111.264,0.164,100,3.011,0.332,0.345
41,11,742.591,237.591,8.153,1.718,36.477,0.448,100,4.746,0.211,0.647
42,15,750.300,239.900,7.403,2.580,98.559,0.302,100,2.870,0.348,0.508
43,19,743.289,246.079,6.970,3.471,141.293,0.220,100,2.008,0.498,0.373
44,13,705.192,248.808,11.613,1.425,95.893,0.248,100,8.148,0.123,0.703
45,15,764.367,247.367,10.548,1.811,14.479,0.289,100,5.825,0.172,0.492
46,11,753.318,248.682,7.201,1.945,159.240,0.371,100,3.703,0.270,0.564
47,10,759.300,255.200,8.868,1.436,95.448,0.325,100,6.176,0.162,0.714
48,54,729.648,264.000,20.265,3.393,14.184,0.083,100,5.973,0.167,0.238
49,9,704.500,265.500,10.155,1.128,0.000,0.340,100,9.000,0.111,1.000
50,9,709.500,271.500,10.155,1.128,90.000,0.319,100,9.000,0.111,1.000
51,4,689.500,274.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
52,4,687.250,277.750,3.192,1.596,18.435,1.000,100,2.000,0.500,0.800
53,6,693.000,278.167,5.923,1.290,166.836,0.441,100,4.593,0.218,0.667
54,12,703.000,277.750,11.459,1.333,5.430,0.240,100,8.595,0.116,0.667
55,12,711.750,281.417,8.463,1.805,97.129,0.332,100,4.688,0.213,0.585
56,7,733.929,281.071,5.957,1.496,104.089,0.472,100,3.982,0.251,0.737
57,21,741.310,284.929,7.544,3.544,39.082,0.193,100,2.128,0.470,0.331
58,8,695.750,284.000,7.683,1.326,81.748,0.322,100,5.795,0.173,0.667
59,30,722.733,288.567,16.528,2.311,7.660,0.146,100,7.152,0.140,0.349
60,9,707.167,288.167,7.817,1.466,9.217,0.388,100,5.332,0.188,0.720
