 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,45,807.078,92.122,12.625,4.538,63.965,0.105,100,2.782,0.359,0.237
2,14,819.071,106.857,8.484,2.101,84.598,0.302,100,4.038,0.248,0.583
3,25,791.780,109.900,7.618,4.179,46.267,0.165,100,1.823,0.549,0.329
4,29,809.259,111.466,11.106,3.325,143.025,0.142,100,3.341,0.299,0.289
5,5,820.700,114.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
6,1,778.500,117.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
7,17,787.912,124.029,6.961,3.110,99.062,0.235,100,2.238,0.447,0.395
8,9,793.167,119.833,6.583,1.741,142.973,0.521,100,3.781,0.264,0.667
9,11,805.227,121.955,7.489,1.870,173.036,0.371,100,4.004,0.250,0.550
10,3,798.500,122.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
11,6,794.500,125.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
12,8,800.250,127.750,6.896,1.477,81.650,0.410,100,4.668,0.214,0.727
13,9,820.500,128.500,7.251,1.580,73.997,0.416,100,4.588,0.218,0.643
14,15,769.900,133.900,9.031,2.115,61.757,0.276,100,4.270,0.234,0.476
15,7,795.357,129.643,5.244,1.699,148.015,0.621,100,3.086,0.324,0.700
16,7,799.786,134.214,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
17,12,815.250,135.750,8.823,1.732,37.639,0.446,100,5.095,0.196,0.632
18,3,821.167,133.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
19,13,785.577,141.577,9.487,1.745,72.555,0.301,100,5.437,0.184,0.578
20,10,807.100,137.400,7.924,1.607,160.120,0.392,100,4.931,0.203,0.667
21,19,800.184,142.763,9.073,2.666,100.458,0.255,100,3.403,0.294,0.437
22,16,809.062,145.562,9.005,2.262,50.164,0.276,100,3.980,0.251,0.451
23,25,776.740,152.140,7.883,4.038,81.883,0.159,100,1.952,0.512,0.291
24,6,785.500,149.000,4.633,1.649,129.690,0.686,100,2.810,0.356,0.750
25,3,802.833,150.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
26,11,791.500,153.500,7.747,1.808,156.834,0.420,100,4.285,0.233,0.550
27,13,783.500,155.500,9.467,1.748,50.780,0.417,100,5.414,0.185,0.619
28,8,798.375,153.875,5.987,1.701,35.008,0.621,100,3.518,0.284,0.667
29,31,805.919,165.081,20.474,1.928,98.467,0.125,100,10.621,0.094,0.380
30,22,796.273,166.955,18.254,1.535,89.439,0.153,100,11.895,0.084,0.571
31,14,757.714,161.786,8.746,2.038,123.914,0.333,100,4.291,0.233,0.538
32,19,781.447,168.553,16.735,1.446,98.319,0.179,100,11.577,0.086,0.623
33,20,766.250,171.450,7.863,3.239,116.227,0.228,100,2.428,0.412,0.370
34,8,751.375,170.125,5.743,1.774,127.720,0.567,100,3.238,0.309,0.667
35,10,757.400,170.900,7.158,1.779,40.293,0.482,100,4.024,0.249,0.645
36,4,753.250,175.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
37,9,747.500,177.167,6.190,1.851,0.000,0.447,100,3.344,0.299,0.750
38,13,755.885,181.115,7.957,2.080,167.407,0.272,100,3.825,0.261,0.448
39,12,777.333,179.833,8.789,1.738,25.536,0.351,100,5.056,0.198,0.600
40,9,784.611,181.389,6.603,1.736,119.305,0.482,100,3.804,0.263,0.643
41,5,793.300,179.700,4.521,1.408,58.879,0.572,100,3.211,0.311,0.625
42,7,797.071,180.929,5.957,1.496,104.089,0.472,100,3.982,0.251,0.737
43,6,764.000,180.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
44,6,769.833,180.333,5.404,1.414,157.274,0.532,100,3.823,0.262,0.632
45,19,762.605,189.447,8.272,2.925,108.852,0.255,100,2.828,0.354,0.469
46,16,772.125,189.750,11.908,1.711,86.063,0.234,100,6.960,0.144,0.711
47,4,790.000,184.000,4.218,1.207,22.500,0.611,100,3.493,0.286,0.667
48,4,794.250,184.250,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
49,5,740.900,186.100,4.076,1.562,159.006,0.764,100,2.610,0.383,0.769
50,25,784.540,195.540,20.444,1.557,83.126,0.140,100,13.130,0.076,0.538
51,39,798.603,200.064,22.951,2.164,86.181,0.098,100,10.608,0.094,0.392
52,63,757.690,217.262,23.851,3.363,87.006,0.066,100,7.092,0.141,0.221
53,4,768.000,196.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
54,17,731.500,203.912,10.714,2.020,83.922,0.218,100,5.303,0.189,0.557
55,21,775.786,203.214,12.548,2.131,129.070,0.220,100,5.888,0.170,0.477
56,45,737.878,210.856,15.471,3.703,61.955,0.097,100,4.177,0.239,0.223
57,58,749.483,224.466,22.305,3.311,95.473,0.078,100,6.737,0.148,0.245
