 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,22,811.773,76.273,10.715,2.614,42.500,0.206,100,4.099,0.244,0.427
2,8,818.500,84.000,6.024,1.691,61.845,0.479,100,3.563,0.281,0.667
3,42,809.071,98.357,11.155,4.794,49.644,0.105,100,2.327,0.430,0.244
4,19,794.868,103.132,10.914,2.217,112.320,0.220,100,4.924,0.203,0.442
5,14,784.786,110.714,7.065,2.523,59.768,0.333,100,2.800,0.357,0.491
6,4,800.000,111.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
7,5,796.300,114.300,4.183,1.522,79.099,0.674,100,2.749,0.364,0.769
8,3,804.167,112.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
9,21,813.595,116.833,10.428,2.564,165.353,0.193,100,4.067,0.246,0.429
10,4,804.000,116.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
11,7,779.500,119.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
12,14,791.000,119.071,5.742,3.105,88.853,0.351,100,1.849,0.541,0.483
13,2,796.000,117.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
14,4,800.000,118.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
15,5,795.300,120.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
16,8,803.000,122.500,6.930,1.470,77.612,0.410,100,4.715,0.212,0.727
17,10,796.700,125.800,6.163,2.066,159.657,0.368,100,2.983,0.335,0.541
18,38,815.395,138.895,20.435,2.368,60.012,0.126,100,8.631,0.116,0.371
19,27,799.389,135.463,10.973,3.133,52.569,0.164,100,3.502,0.286,0.321
20,4,769.500,132.000,4.441,1.147,58.283,0.457,100,3.873,0.258,0.571
21,1,767.500,135.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
22,23,765.370,145.370,12.578,2.328,88.026,0.194,100,5.402,0.185,0.460
23,22,776.455,139.545,11.047,2.536,164.389,0.180,100,4.356,0.230,0.407
24,8,787.250,142.750,6.896,1.477,8.350,0.443,100,4.668,0.214,0.727
25,12,792.583,147.417,7.867,1.942,77.838,0.332,100,4.050,0.247,0.615
26,13,784.962,150.038,7.903,2.094,120.525,0.333,100,3.774,0.265,0.520
