 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,1,819.500,67.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
2,12,815.667,72.167,8.851,1.726,38.047,0.419,100,5.128,0.195,0.632
3,14,813.571,80.929,10.493,1.699,116.539,0.302,100,6.177,0.162,0.596
4,17,809.912,89.088,10.310,2.099,114.291,0.255,100,4.911,0.204,0.479
5,16,799.938,94.562,8.261,2.466,142.495,0.254,100,3.350,0.299,0.451
6,4,799.250,106.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
7,5,819.100,106.100,4.076,1.562,20.994,0.764,100,2.610,0.383,0.769
8,37,805.662,131.662,18.494,2.547,65.362,0.126,100,7.260,0.138,0.365
9,12,779.667,123.833,8.602,1.776,146.024,0.419,100,4.843,0.206,0.600
10,8,790.375,123.875,5.987,1.701,35.008,0.621,100,3.518,0.284,0.667
11,3,785.500,126.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
12,14,789.929,130.714,5.745,3.103,81.015,0.351,100,1.852,0.540,0.500
13,8,784.000,131.500,5.802,1.756,107.496,0.479,100,3.305,0.303,0.640
14,21,782.595,141.595,12.780,2.092,44.848,0.236,100,6.108,0.164,0.467
15,3,764.833,142.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
16,13,771.962,145.038,8.359,1.980,148.626,0.352,100,4.221,0.237,0.565
17,7,763.929,145.929,5.135,1.736,53.825,0.687,100,2.959,0.338,0.667
18,1,760.500,147.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
19,18,778.667,155.833,15.703,1.459,97.611,0.190,100,10.759,0.093,0.610
20,32,765.875,159.938,15.021,2.712,117.997,0.143,100,5.538,0.181,0.352
21,10,784.600,165.100,8.816,1.444,9.085,0.346,100,6.104,0.164,0.714
22,9,776.167,167.167,5.412,2.117,42.801,0.447,100,2.556,0.391,0.545
23,40,770.600,184.500,15.522,3.281,93.849,0.113,100,4.731,0.211,0.295
24,19,753.342,172.553,11.030,2.193,11.719,0.212,100,5.029,0.199,0.463
25,17,742.088,193.912,6.849,3.160,144.887,0.202,100,2.167,0.461,0.347
26,12,752.917,193.417,8.135,1.878,27.135,0.372,100,4.331,0.231,0.558
27,25,752.780,205.580,12.740,2.498,102.033,0.164,100,5.099,0.196,0.410
28,32,764.594,208.906,17.864,2.281,118.428,0.149,100,7.832,0.128,0.366
29,31,781.403,211.661,14.208,2.778,79.071,0.127,100,5.114,0.196,0.291
30,11,726.500,218.682,6.726,2.082,153.369,0.448,100,3.230,0.310,0.595
31,12,735.000,223.500,6.343,2.409,125.355,0.298,100,2.633,0.380,0.471
32,8,728.250,224.750,5.841,1.744,64.736,0.479,100,3.349,0.299,0.667
33,5,715.300,226.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
34,8,722.000,228.500,9.027,1.128,0.000,0.381,100,8.000,0.125,1.000
35,89,734.567,242.871,15.391,7.363,44.521,0.049,100,2.090,0.478,0.180
36,35,714.300,239.671,8.524,5.228,63.695,0.111,100,1.630,0.613,0.254
37,11,731.409,230.045,7.990,1.753,2.001,0.349,100,4.558,0.219,0.667
38,24,750.875,238.875,11.785,2.593,76.730,0.191,100,4.545,0.220,0.407
39,12,761.083,246.583,9.468,1.614,68.193,0.332,100,5.867,0.170,0.632
40,12,705.333,250.167,10.878,1.405,93.858,0.269,100,7.744,0.129,0.706
41,7,745.214,249.214,5.930,1.503,10.822,0.515,100,3.946,0.253,0.737
42,11,753.136,249.864,8.423,1.663,165.309,0.349,100,5.065,0.197,0.629
43,9,739.389,253.389,6.603,1.736,60.695,0.482,100,3.804,0.263,0.643
44,11,759.864,256.136,8.423,1.663,104.691,0.329,100,5.065,0.197,0.629
45,52,724.615,265.346,14.556,4.548,9.601,0.088,100,3.200,0.312,0.186
46,33,708.530,275.106,14.225,2.954,112.076,0.111,100,4.816,0.208,0.258
47,29,739.086,285.086,10.138,3.642,30.948,0.130,100,2.783,0.359,0.256
48,13,706.038,289.577,8.307,1.992,9.113,0.316,100,4.169,0.240,0.605
49,14,716.429,290.500,8.168,2.182,171.023,0.302,100,3.742,0.267,0.519
50,6,725.167,289.667,5.208,1.467,7.466,0.615,100,3.550,0.282,0.750
51,16,758.312,292.312,7.851,2.595,26.261,0.332,100,3.026,0.331,0.478
52,21,724.167,297.167,11.061,2.417,33.617,0.206,100,4.576,0.219,0.404
53,3,722.500,293.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
54,24,697.708,307.208,13.019,2.347,35.784,0.188,100,5.547,0.180,0.397
55,2,669.500,306.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
56,61,736.336,321.811,14.845,5.232,56.754,0.069,100,2.837,0.352,0.169
57,3,681.500,310.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
58,7,686.500,312.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
59,12,681.167,318.000,8.652,1.766,90.000,0.298,100,4.899,0.204,0.706
60,7,690.500,317.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
