 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,1,814.500,72.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
2,16,803.188,85.812,9.534,2.137,53.338,0.332,100,4.462,0.224,0.525
3,7,820.500,92.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
4,3,796.500,90.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
5,11,801.955,94.045,7.372,1.900,144.801,0.420,100,3.881,0.258,0.595
6,7,794.500,99.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
7,30,814.700,105.833,7.745,4.932,15.829,0.143,100,1.570,0.637,0.316
8,59,802.093,135.093,21.360,3.517,59.170,0.074,100,6.073,0.165,0.223
9,10,780.200,121.300,6.796,1.874,132.423,0.482,100,3.627,0.276,0.606
10,21,788.833,127.119,7.434,3.597,120.034,0.220,100,2.067,0.484,0.385
11,8,820.250,127.250,5.841,1.744,115.264,0.479,100,3.349,0.299,0.667
12,10,783.500,129.000,7.169,1.776,115.015,0.419,100,4.037,0.248,0.606
13,19,782.763,138.763,13.055,1.853,46.428,0.275,100,7.045,0.142,0.543
14,1,764.500,140.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
15,13,771.731,142.269,9.576,1.728,165.556,0.286,100,5.540,0.181,0.591
16,6,763.500,144.167,4.361,1.752,37.534,0.484,100,2.489,0.402,0.600
17,28,777.036,156.750,17.326,2.058,80.607,0.135,100,8.420,0.119,0.373
18,7,758.214,153.357,5.813,1.533,50.845,0.496,100,3.792,0.264,0.667
19,18,767.222,163.056,7.574,3.026,108.232,0.219,100,2.503,0.399,0.383
20,18,753.111,170.056,9.282,2.469,17.804,0.245,100,3.759,0.266,0.468
21,38,770.289,181.684,15.282,3.166,92.813,0.117,100,4.827,0.207,0.313
22,21,808.738,182.310,7.682,3.481,43.004,0.164,100,2.207,0.453,0.341
23,9,752.278,191.278,6.825,1.679,45.000,0.565,100,4.065,0.246,0.720
24,17,741.206,193.029,13.375,1.618,176.766,0.210,100,8.265,0.121,0.642
25,28,753.071,204.786,14.887,2.395,101.792,0.149,100,6.216,0.161,0.431
26,20,766.000,211.700,9.445,2.696,121.613,0.225,100,3.503,0.285,0.412
27,34,794.824,212.971,10.265,4.217,53.963,0.121,100,2.434,0.411,0.279
28,22,726.955,218.273,7.681,3.647,113.410,0.220,100,2.106,0.475,0.367
29,1,715.500,224.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
30,10,721.400,226.100,8.816,1.444,170.915,0.346,100,6.104,0.164,0.714
31,39,719.885,241.115,23.617,2.103,112.539,0.105,100,11.232,0.089,0.394
32,7,728.786,228.214,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
33,51,745.108,230.853,11.152,5.823,177.214,0.097,100,1.915,0.522,0.266
34,9,732.056,234.944,6.961,1.646,105.715,0.416,100,4.229,0.236,0.643
35,8,737.875,238.125,5.424,1.878,176.437,0.520,100,2.888,0.346,0.762
36,17,736.441,244.559,7.724,2.802,146.470,0.218,100,2.757,0.363,0.374
37,6,742.167,242.333,4.986,1.532,104.655,0.555,100,3.254,0.307,0.750
38,12,705.333,248.167,10.878,1.405,93.858,0.269,100,7.744,0.129,0.706
39,37,754.824,251.014,11.570,4.072,135.563,0.124,100,2.842,0.352,0.251
40,51,723.735,262.206,12.442,5.219,3.275,0.075,100,2.384,0.419,0.162
41,24,746.458,265.042,14.679,2.082,118.846,0.194,100,7.052,0.142,0.440
42,45,706.589,270.633,14.308,4.004,121.811,0.095,100,3.573,0.280,0.249
43,3,689.500,273.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
44,49,729.337,284.418,12.851,4.855,19.229,0.074,100,2.647,0.378,0.178
45,2,687.000,277.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
46,35,699.100,284.243,11.484,3.880,148.006,0.111,100,2.960,0.338,0.242
47,16,758.250,290.250,8.167,2.494,23.424,0.302,100,3.274,0.305,0.492
48,13,701.192,299.808,8.041,2.058,146.204,0.333,100,3.907,0.256,0.510
49,14,671.000,307.500,5.409,3.295,57.491,0.275,100,1.641,0.609,0.452
50,13,695.577,307.577,9.931,1.667,24.119,0.333,100,5.959,0.168,0.605
51,16,683.188,309.312,8.857,2.300,159.094,0.254,100,3.851,0.260,0.471
52,8,691.500,315.000,9.027,1.128,90.000,0.355,100,8.000,0.125,1.000
53,19,727.289,313.447,9.706,2.492,154.012,0.193,100,3.894,0.257,0.409
54,14,750.786,312.286,12.611,1.414,4.137,0.240,100,8.921,0.112,0.700
55,10,699.600,316.100,7.158,1.779,40.293,0.519,100,4.024,0.249,0.645
56,29,670.534,322.293,18.495,1.996,8.523,0.142,100,9.264,0.108,0.436
57,3,694.500,319.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
58,16,687.938,324.438,11.015,1.849,55.056,0.302,100,5.956,0.168,0.552
59,12,699.833,323.667,6.478,2.359,131.813,0.332,100,2.746,0.364,0.480
60,12,679.583,332.083,10.761,1.420,7.556,0.283,100,7.579,0.132,0.706
61,13,686.885,336.038,8.998,1.840,80.627,0.301,100,4.891,0.204,0.553
62,29,698.086,338.086,18.627,1.982,39.943,0.187,100,9.397,0.106,0.450
63,15,743.767,342.833,11.030,1.732,68.686,0.259,100,6.370,0.157,0.556
64,31,670.177,354.113,18.805,2.099,90.466,0.131,100,8.959,0.112,0.525
65,12,683.667,345.667,5.485,2.785,107.864,0.308,100,1.969,0.508,0.444
66,5,687.300,343.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
67,6,709.500,346.000,6.770,1.128,90.000,0.458,100,6.000,0.167,1.000
68,3,689.167,347.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
69,8,704.500,349.000,6.930,1.470,167.612,0.443,100,4.715,0.212,0.727
70,11,690.227,352.773,8.072,1.735,117.242,0.371,100,4.652,0.215,0.629
