 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,12,816.417,72.000,6.992,2.185,51.820,0.272,100,3.200,0.313,0.421
2,13,818.962,84.346,9.711,1.704,92.676,0.272,100,5.697,0.176,0.650
3,37,810.284,89.716,8.914,5.285,124.736,0.114,100,1.687,0.593,0.271
4,3,820.167,91.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
5,3,794.500,94.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
6,36,808.361,107.472,7.347,6.239,114.292,0.126,100,1.178,0.849,0.291
7,15,786.433,108.700,7.163,2.666,49.328,0.302,100,2.686,0.372,0.462
8,20,796.750,114.600,7.068,3.603,88.569,0.190,100,1.962,0.510,0.336
9,7,802.786,112.214,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
10,19,780.395,122.237,10.153,2.383,84.673,0.205,100,4.261,0.235,0.422
11,6,803.167,116.667,4.387,1.742,57.757,0.686,100,2.519,0.397,0.706
12,40,796.775,133.325,14.329,3.554,53.554,0.105,100,4.031,0.248,0.231
13,53,812.028,141.028,34.028,1.983,59.925,0.093,100,17.159,0.058,0.419
14,3,774.833,128.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
15,5,771.100,129.700,5.038,1.264,49.065,0.491,100,3.986,0.251,0.588
16,10,779.100,132.400,7.446,1.710,116.513,0.419,100,4.354,0.230,0.625
17,5,766.300,137.500,5.322,1.196,62.877,0.403,100,4.450,0.225,0.588
18,26,775.654,144.923,13.334,2.483,83.273,0.160,100,5.371,0.186,0.371
19,6,782.500,139.000,4.633,1.649,129.690,0.686,100,2.810,0.356,0.750
20,35,785.186,152.957,11.435,3.897,92.252,0.148,100,2.934,0.341,0.306
21,17,763.382,154.618,9.782,2.213,137.644,0.288,100,4.421,0.226,0.493
22,14,774.571,160.929,10.526,1.693,159.071,0.288,100,6.216,0.161,0.583
23,4,767.000,161.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
24,68,751.721,178.985,15.594,5.552,67.913,0.064,100,2.809,0.356,0.172
25,33,765.894,176.803,13.753,3.055,75.568,0.131,100,4.501,0.222,0.304
26,83,774.861,191.970,18.555,5.695,77.274,0.052,100,3.258,0.307,0.149
27,76,800.487,191.842,28.865,3.352,80.109,0.054,100,8.610,0.116,0.232
28,6,760.833,190.667,4.986,1.532,104.655,0.555,100,3.254,0.307,0.750
29,13,790.500,195.500,7.493,2.209,157.915,0.301,100,3.392,0.295,0.481
30,9,758.722,196.722,6.825,1.679,45.000,0.565,100,4.065,0.246,0.720
31,6,729.000,203.500,3.909,1.954,63.435,0.555,100,2.000,0.500,0.667
32,5,744.500,206.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
