 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,1,817.500,69.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
2,2,807.500,79.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
3,11,819.864,88.500,8.177,1.713,90.000,0.329,100,4.774,0.209,0.647
4,15,803.100,89.500,8.349,2.288,168.315,0.289,100,3.650,0.274,0.508
5,9,819.278,97.278,7.015,1.633,69.321,0.416,100,4.295,0.233,0.667
6,19,796.763,99.079,8.409,2.877,167.662,0.236,100,2.923,0.342,0.432
7,2,820.500,102.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
8,4,817.250,102.750,3.192,1.596,18.435,1.000,100,2.000,0.500,0.800
9,9,810.833,103.833,7.817,1.466,9.217,0.388,100,5.332,0.188,0.720
10,22,812.000,112.500,16.460,1.702,61.270,0.206,100,9.672,0.103,0.564
11,23,798.370,116.630,12.043,2.432,156.530,0.182,100,4.952,0.202,0.397
12,116,776.052,157.957,34.698,4.257,79.598,0.038,100,8.152,0.123,0.143
13,37,801.068,128.878,8.271,5.696,43.914,0.117,100,1.452,0.689,0.247
14,26,773.038,133.808,7.942,4.168,68.674,0.140,100,1.905,0.525,0.280
15,1,765.500,138.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
16,7,820.643,152.929,5.187,1.718,58.859,0.455,100,3.018,0.331,0.560
17,17,754.618,165.971,7.404,2.924,4.334,0.261,100,2.532,0.395,0.410
18,33,791.439,196.530,22.072,1.904,106.265,0.117,100,11.595,0.086,0.452
19,10,752.200,186.700,6.943,1.834,31.655,0.449,100,3.786,0.264,0.625
20,15,741.167,189.433,9.252,2.064,2.226,0.216,100,4.482,0.223,0.448
21,21,752.262,197.738,13.585,1.968,104.778,0.181,100,6.902,0.145,0.494
22,1,734.500,193.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
23,25,742.820,202.740,10.795,2.949,103.212,0.194,100,3.661,0.273,0.373
24,1,729.500,202.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
25,73,753.267,222.801,16.724,5.558,18.003,0.064,100,3.009,0.332,0.166
26,10,726.400,217.900,7.224,1.762,62.960,0.419,100,4.099,0.244,0.625
27,8,720.500,222.000,6.930,1.470,167.612,0.443,100,4.715,0.212,0.727
28,21,783.738,225.119,11.683,2.289,159.982,0.220,100,5.105,0.196,0.477
29,9,727.389,224.611,6.553,1.749,141.001,0.565,100,3.747,0.267,0.643
30,32,718.688,237.812,20.199,2.017,113.358,0.143,100,10.014,0.100,0.410
31,7,731.071,230.929,5.957,1.496,104.089,0.472,100,3.982,0.251,0.737
32,13,745.731,233.885,6.483,2.553,155.319,0.294,100,2.539,0.394,0.456
33,8,736.875,233.625,7.295,1.396,175.735,0.410,100,5.225,0.191,0.727
34,6,733.000,237.500,5.025,1.520,107.609,0.555,100,3.306,0.302,0.750
35,3,741.500,236.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
36,4,745.000,238.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
37,3,748.500,239.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
38,3,741.167,240.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
39,15,729.633,245.633,8.049,2.373,52.520,0.276,100,3.392,0.295,0.448
40,5,736.500,241.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
41,6,704.667,244.167,4.606,1.658,60.767,0.686,100,2.778,0.360,0.706
42,10,743.900,243.200,7.721,1.649,2.743,0.368,100,4.682,0.214,0.645
43,17,754.088,245.559,8.820,2.454,152.496,0.288,100,3.594,0.278,0.493
44,6,724.500,253.000,6.770,1.128,90.000,0.458,100,6.000,0.167,1.000
45,21,714.929,258.786,6.336,4.220,77.284,0.177,100,1.501,0.666,0.341
46,21,748.452,256.119,8.490,3.149,163.753,0.181,100,2.696,0.371,0.331
47,8,720.875,258.375,4.992,2.040,33.956,0.520,100,2.447,0.409,0.593
48,4,726.500,258.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
49,8,732.250,258.750,6.896,1.477,8.350,0.443,100,4.668,0.214,0.727
50,13,703.423,261.423,9.487,1.745,17.445,0.316,100,5.437,0.184,0.578
51,10,724.400,261.900,7.192,1.770,16.310,0.392,100,4.063,0.246,0.625
52,11,709.045,267.045,9.820,1.426,81.472,0.295,100,6.885,0.145,0.710
53,6,695.667,265.167,4.986,1.532,14.655,0.615,100,3.254,0.307,0.750
54,15,701.967,270.033,7.600,2.513,129.546,0.253,100,3.024,0.331,0.435
55,7,710.071,274.929,5.135,1.736,126.175,0.687,100,2.959,0.338,0.667
56,25,741.900,285.580,16.844,1.890,89.112,0.148,100,8.913,0.112,0.413
57,14,690.000,280.357,7.470,2.386,158.577,0.302,100,3.131,0.319,0.467
58,25,721.220,281.700,13.786,2.309,154.369,0.188,100,5.970,0.167,0.410
59,6,710.833,280.333,4.986,1.532,75.345,0.555,100,3.254,0.307,0.750
60,16,759.375,286.000,7.289,2.795,7.779,0.302,100,2.608,0.383,0.500
61,29,718.879,298.397,11.041,3.344,82.092,0.173,100,3.302,0.303,0.369
62,8,692.875,291.625,7.295,1.396,175.735,0.410,100,5.225,0.191,0.727
63,16,708.500,298.000,12.184,1.672,17.518,0.265,100,7.287,0.137,0.561
64,24,679.375,305.125,13.330,2.292,157.477,0.163,100,5.815,0.172,0.375
65,14,694.786,304.286,10.449,1.706,28.883,0.333,100,6.125,0.163,0.609
