 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,1,818.500,68.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
2,3,807.500,79.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
3,19,820.237,94.132,16.562,1.461,86.788,0.179,100,11.338,0.088,0.679
4,9,800.278,89.722,6.825,1.679,135.000,0.565,100,4.065,0.246,0.720
5,7,790.071,104.929,5.957,1.496,165.911,0.515,100,3.982,0.251,0.737
6,39,806.038,124.038,22.621,2.195,62.014,0.121,100,10.305,0.097,0.386
7,4,821.000,113.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
8,5,782.500,122.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
9,3,779.500,125.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
10,21,787.833,128.548,7.510,3.560,11.819,0.172,100,2.109,0.474,0.316
11,4,820.000,126.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
12,12,781.083,137.583,8.601,1.776,41.701,0.446,100,4.842,0.207,0.632
13,27,790.426,144.389,14.614,2.352,104.389,0.154,100,6.212,0.161,0.383
14,14,772.000,138.786,8.886,2.006,162.681,0.317,100,4.430,0.226,0.560
15,3,764.833,140.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
16,13,778.038,147.962,10.863,1.524,99.393,0.272,100,7.130,0.140,0.619
17,30,766.467,154.700,17.347,2.202,98.712,0.130,100,7.878,0.127,0.380
18,13,751.808,166.115,7.517,2.202,58.589,0.371,100,3.414,0.293,0.578
19,6,774.500,164.000,5.025,1.520,17.609,0.615,100,3.306,0.302,0.750
20,36,769.861,179.028,14.904,3.075,96.036,0.121,100,4.846,0.206,0.303
21,17,753.088,185.088,9.013,2.402,66.405,0.235,100,3.753,0.266,0.442
22,29,790.638,196.190,11.295,3.269,111.071,0.126,100,3.455,0.289,0.291
23,12,742.417,190.083,10.761,1.420,172.444,0.283,100,7.579,0.132,0.706
24,28,752.393,201.607,15.807,2.255,99.551,0.142,100,7.009,0.143,0.448
25,1,732.500,196.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
26,2,731.000,199.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
27,25,736.620,206.820,13.165,2.418,98.160,0.166,100,5.445,0.184,0.338
28,31,780.984,213.984,12.575,3.139,56.669,0.139,100,4.006,0.250,0.294
29,12,791.000,213.500,8.698,1.757,78.668,0.298,100,4.952,0.202,0.600
30,10,726.600,212.900,7.538,1.689,149.429,0.449,100,4.462,0.224,0.645
31,6,797.500,213.000,5.025,1.520,162.391,0.615,100,3.306,0.302,0.750
32,4,732.500,216.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
33,10,727.500,219.000,7.602,1.675,46.788,0.482,100,4.539,0.220,0.714
34,9,737.167,219.833,6.583,1.741,127.027,0.482,100,3.781,0.264,0.667
35,21,764.119,227.881,11.844,2.257,121.982,0.220,100,5.247,0.191,0.457
36,7,720.500,222.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
37,17,752.735,226.029,7.221,2.997,80.215,0.276,100,2.409,0.415,0.447
38,9,727.833,225.167,6.583,1.741,142.973,0.521,100,3.781,0.264,0.667
39,41,719.744,239.280,24.235,2.154,113.662,0.103,100,11.251,0.089,0.355
40,8,734.625,225.125,6.184,1.647,19.376,0.520,100,3.755,0.266,0.667
41,17,743.912,228.088,10.201,2.122,131.505,0.255,100,4.808,0.208,0.447
42,9,732.167,231.833,6.491,1.765,110.118,0.416,100,3.677,0.272,0.643
43,10,750.300,236.800,8.868,1.436,84.552,0.325,100,6.176,0.162,0.714
44,44,739.591,241.273,9.219,6.077,145.594,0.098,100,1.517,0.659,0.303
45,6,705.000,244.500,3.909,1.954,63.435,0.555,100,2.000,0.500,0.667
46,38,755.658,251.842,9.693,4.991,96.039,0.126,100,1.942,0.515,0.270
47,20,701.700,261.800,6.123,4.159,178.502,0.176,100,1.472,0.679,0.320
48,34,723.676,261.412,15.978,2.709,9.821,0.119,100,5.898,0.170,0.362
49,10,708.700,267.200,8.868,1.436,84.552,0.325,100,6.176,0.162,0.714
50,15,693.367,276.633,7.364,2.594,112.576,0.242,100,2.839,0.352,0.411
51,5,705.500,273.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
52,36,715.778,281.806,10.370,4.420,152.442,0.109,100,2.346,0.426,0.256
53,27,756.759,290.056,9.728,3.534,52.771,0.156,100,2.753,0.363,0.286
54,13,702.192,297.808,9.269,1.786,149.577,0.352,100,5.190,0.193,0.591
55,24,721.000,304.167,11.999,2.547,121.546,0.157,100,4.711,0.212,0.353
56,49,730.418,316.071,20.039,3.113,82.409,0.089,100,6.437,0.155,0.262
57,5,670.700,304.300,4.521,1.408,58.879,0.572,100,3.211,0.311,0.625
58,15,695.300,304.300,9.405,2.031,21.884,0.264,100,4.632,0.216,0.492
59,43,677.012,315.407,15.141,3.616,37.061,0.097,100,4.187,0.239,0.246
60,5,690.500,311.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
61,19,703.447,312.447,12.831,1.885,17.030,0.228,100,6.806,0.147,0.469
62,3,665.833,313.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
63,34,687.235,323.500,11.880,3.644,56.716,0.152,100,3.260,0.307,0.275
64,9,698.389,320.611,5.943,1.928,116.692,0.416,100,3.082,0.324,0.581
