 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,12,816.000,91.500,9.003,1.697,17.204,0.314,100,5.306,0.188,0.600
2,21,804.262,95.357,9.306,2.873,56.131,0.206,100,3.239,0.309,0.362
3,12,812.333,98.167,7.371,2.073,132.855,0.372,100,3.556,0.281,0.545
4,10,789.800,104.300,7.353,1.732,20.079,0.392,100,4.246,0.235,0.625
5,5,797.500,103.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
6,10,802.500,108.000,8.191,1.554,108.264,0.368,100,5.270,0.190,0.667
7,41,792.085,120.890,18.969,2.752,88.026,0.102,100,6.892,0.145,0.319
8,4,819.250,108.750,3.192,1.596,18.435,1.000,100,2.000,0.500,0.800
9,12,782.167,113.667,7.641,2.000,59.592,0.372,100,3.821,0.262,0.558
10,9,813.167,110.167,6.491,1.765,20.118,0.447,100,3.677,0.272,0.643
11,8,818.625,113.875,5.413,1.882,118.738,0.479,100,2.877,0.348,0.615
12,4,807.000,112.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
13,22,801.636,121.591,13.746,2.038,80.286,0.182,100,6.746,0.148,0.506
14,3,810.500,114.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
15,8,775.500,126.000,9.027,1.128,90.000,0.355,100,8.000,0.125,1.000
16,25,817.460,134.460,14.100,2.257,60.090,0.194,100,6.246,0.160,0.427
17,8,798.000,133.500,6.110,1.667,47.855,0.567,100,3.665,0.273,0.727
18,19,806.921,135.079,7.913,3.057,131.477,0.205,100,2.588,0.386,0.349
19,8,795.250,140.750,6.896,1.477,81.650,0.410,100,4.668,0.214,0.727
20,51,782.304,150.108,10.115,6.420,88.529,0.082,100,1.576,0.635,0.211
21,16,807.812,147.312,11.139,1.829,52.013,0.302,100,6.091,0.164,0.582
22,14,761.000,151.500,10.679,1.669,80.593,0.251,100,6.398,0.156,0.596
23,5,796.300,146.700,4.183,1.522,100.901,0.674,100,2.749,0.364,0.769
24,32,796.500,164.000,20.000,2.037,92.336,0.120,100,9.817,0.102,0.489
25,7,799.786,151.214,5.930,1.503,169.178,0.515,100,3.946,0.253,0.737
26,48,805.250,170.375,14.283,4.279,88.566,0.088,100,3.338,0.300,0.237
27,2,757.000,156.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
