 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,7,818.071,77.071,5.135,1.736,53.825,0.687,100,2.959,0.338,0.667
2,4,807.000,80.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
3,8,812.000,80.500,6.024,1.691,28.155,0.520,100,3.563,0.281,0.667
4,17,817.324,86.441,6.383,3.391,88.562,0.183,100,1.882,0.531,0.362
5,9,809.611,86.389,6.603,1.736,119.305,0.482,100,3.804,0.263,0.643
6,11,811.227,95.227,9.708,1.443,83.569,0.295,100,6.730,0.149,0.710
7,5,794.700,95.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
8,14,802.857,97.929,10.883,1.638,160.021,0.246,100,6.645,0.150,0.538
9,7,796.500,101.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
10,30,804.933,107.900,8.241,4.635,18.929,0.151,100,1.778,0.562,0.278
11,11,791.227,106.864,7.208,1.943,6.741,0.371,100,3.709,0.270,0.579
12,19,820.605,114.395,18.103,1.336,91.624,0.168,100,13.547,0.074,0.691
13,1,785.500,106.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
14,27,797.241,119.093,10.311,3.334,120.706,0.178,100,3.092,0.323,0.316
15,8,776.625,125.125,6.884,1.480,11.310,0.443,100,4.653,0.215,0.727
16,17,800.735,138.265,12.223,1.771,162.478,0.255,100,6.903,0.145,0.507
17,6,809.667,139.167,4.387,1.742,32.243,0.769,100,2.519,0.397,0.706
18,7,778.500,139.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
19,24,789.375,143.458,7.507,4.071,119.856,0.194,100,1.844,0.542,0.338
20,11,783.682,145.318,7.942,1.764,116.194,0.371,100,4.503,0.222,0.611
21,29,803.017,151.741,14.913,2.476,63.897,0.164,100,6.023,0.166,0.377
22,14,762.714,152.786,9.683,1.841,115.405,0.333,100,5.260,0.190,0.538
23,18,783.556,156.056,10.087,2.272,46.918,0.255,100,4.440,0.225,0.462
24,14,772.857,158.643,10.138,1.758,160.904,0.288,100,5.766,0.173,0.583
25,38,761.658,168.421,10.095,4.793,43.533,0.117,100,2.106,0.475,0.293
26,8,779.000,165.500,5.802,1.756,107.496,0.479,100,3.305,0.303,0.640
27,14,797.500,169.429,8.722,2.044,9.137,0.288,100,4.268,0.234,0.571
28,83,770.849,209.849,25.102,4.210,88.523,0.054,100,5.963,0.168,0.203
29,10,801.500,184.800,6.015,2.117,114.818,0.482,100,2.842,0.352,0.588
30,17,752.735,186.735,11.155,1.940,17.466,0.226,100,5.749,0.174,0.507
31,17,754.794,204.794,9.525,2.272,48.545,0.255,100,4.192,0.239,0.466
32,1,729.500,202.500,1.128,1.128,0.000,1.000,100,1.000,1.000,1.000
33,14,738.000,209.643,8.453,2.109,19.438,0.302,100,4.009,0.249,0.519
34,5,746.500,209.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
35,11,752.136,213.864,8.039,1.742,123.314,0.420,100,4.615,0.217,0.629
36,39,747.474,222.064,8.695,5.711,136.284,0.097,100,1.522,0.657,0.230
37,29,721.397,220.810,12.514,2.951,54.328,0.156,100,4.241,0.236,0.354
38,8,758.500,216.000,6.110,1.667,42.145,0.621,100,3.665,0.273,0.727
39,8,793.625,220.875,5.413,1.882,118.738,0.479,100,2.877,0.348,0.615
40,26,781.769,236.000,9.441,3.506,106.434,0.158,100,2.693,0.371,0.299
41,22,726.909,234.318,7.877,3.556,113.840,0.227,100,2.215,0.451,0.383
42,13,712.654,238.346,8.764,1.889,141.501,0.371,100,4.641,0.215,0.553
43,7,721.500,241.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
44,19,753.342,246.079,7.334,3.299,62.460,0.220,100,2.223,0.450,0.365
45,43,718.756,256.826,17.749,3.085,109.176,0.102,100,5.754,0.174,0.275
46,8,728.500,244.000,6.110,1.667,137.855,0.621,100,3.665,0.273,0.727
47,24,740.458,244.375,11.123,2.747,173.479,0.200,100,4.049,0.247,0.372
48,14,703.500,250.000,7.869,2.265,59.315,0.302,100,3.473,0.288,0.483
49,10,732.500,251.000,7.169,1.776,115.015,0.419,100,4.037,0.248,0.606
