 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,4,817.000,72.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
2,12,809.417,83.083,8.858,1.725,151.810,0.394,100,5.136,0.195,0.615
3,11,817.955,84.955,6.231,2.248,42.645,0.371,100,2.772,0.361,0.524
4,11,811.409,91.409,9.105,1.538,77.337,0.329,100,5.919,0.169,0.629
5,14,804.071,98.571,7.465,2.388,44.306,0.317,100,3.126,0.320,0.475
6,14,813.929,100.571,10.045,1.775,145.818,0.370,100,5.661,0.177,0.583
7,3,819.833,102.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
8,2,800.000,104.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
9,9,804.722,106.278,6.825,1.679,135.000,0.565,100,4.065,0.246,0.720
10,10,794.500,107.000,6.428,1.981,42.369,0.449,100,3.246,0.308,0.588
11,3,817.833,105.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
12,12,797.750,110.250,5.528,2.764,35.538,0.269,100,2.000,0.500,0.444
13,8,812.000,107.875,7.878,1.293,10.249,0.345,100,6.093,0.164,0.667
14,6,818.833,109.667,4.387,1.742,122.243,0.686,100,2.519,0.397,0.706
15,7,808.071,112.929,5.957,1.496,104.089,0.472,100,3.982,0.251,0.737
16,40,791.050,119.350,7.967,6.393,115.389,0.115,100,1.246,0.802,0.316
17,12,814.750,115.250,9.298,1.643,15.084,0.332,100,5.658,0.177,0.571
18,2,820.500,114.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
19,2,779.000,117.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
20,3,821.500,117.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
21,22,803.227,122.727,8.584,3.263,47.823,0.172,100,2.630,0.380,0.306
22,10,820.500,128.000,8.155,1.561,77.290,0.368,100,5.224,0.191,0.625
23,3,773.500,126.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
24,3,790.500,126.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
25,23,785.848,136.065,14.323,2.045,79.210,0.172,100,7.005,0.143,0.511
26,8,795.500,129.000,6.110,1.667,137.855,0.621,100,3.665,0.273,0.727
27,4,800.000,132.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
28,12,815.083,135.583,8.601,1.776,41.701,0.446,100,4.842,0.207,0.632
29,3,821.167,133.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
30,13,806.731,136.269,9.687,1.709,151.288,0.352,100,5.669,0.176,0.619
31,12,799.333,139.500,7.471,2.045,78.557,0.332,100,3.653,0.274,0.585
32,5,811.100,142.100,4.076,1.562,69.006,0.674,100,2.610,0.383,0.769
