 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,6,6.333,1.833,4.387,1.742,32.243,0.686,100,2.519,0.397,0.706
2,3,16.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
3,5,19.700,1.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
4,6,51.000,0.500,6.770,1.128,0.000,0.503,100,6.000,0.167,1.000
5,3,56.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
6,7,60.500,1.500,5.499,1.621,28.155,0.621,100,3.393,0.295,0.700
7,3,77.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
8,65,171.377,14.838,14.412,5.743,119.269,0.067,100,2.510,0.398,0.161
9,17,178.029,2.324,9.081,2.384,6.596,0.235,100,3.810,0.262,0.436
10,4,189.250,1.250,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
11,2,192.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
12,6,213.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
13,3,223.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
14,8,263.000,1.250,6.190,1.645,0.000,0.479,100,3.762,0.266,0.667
15,3,277.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
16,66,274.076,16.212,16.387,5.128,58.088,0.066,100,3.195,0.313,0.179
17,21,305.262,5.310,6.989,3.826,105.996,0.206,100,1.827,0.547,0.356
18,16,321.000,1.125,11.434,1.782,0.000,0.254,100,6.417,0.156,0.667
19,13,333.038,5.115,10.471,1.581,95.531,0.272,100,6.625,0.151,0.667
20,52,369.038,7.692,17.406,3.804,21.303,0.091,100,4.576,0.219,0.250
21,23,389.935,6.326,8.593,3.408,72.917,0.197,100,2.521,0.397,0.348
22,4,410.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
23,15,421.633,5.633,8.487,2.250,69.506,0.276,100,3.771,0.265,0.441
24,3,427.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
25,7,434.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
26,3,440.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
27,2,446.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
28,7,450.929,0.929,5.957,1.496,14.089,0.515,100,3.982,0.251,0.737
29,3,485.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
30,10,511.700,1.800,7.721,1.649,157.802,0.449,100,4.682,0.214,0.625
31,12,520.250,1.750,9.298,1.643,15.084,0.351,100,5.658,0.177,0.571
32,5,576.900,1.900,4.076,1.562,69.006,0.674,100,2.610,0.383,0.769
33,6,589.333,1.833,4.387,1.742,32.243,0.686,100,2.519,0.397,0.706
34,8,598.875,1.625,5.413,1.882,151.262,0.520,100,2.877,0.348,0.615
35,5,612.900,2.100,4.076,1.562,110.994,0.674,100,2.610,0.383,0.769
36,6,616.500,2.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
37,5,622.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
38,13,628.885,3.654,5.581,2.966,95.287,0.393,100,1.882,0.531,0.565
39,32,649.156,4.062,8.335,4.888,165.649,0.130,100,1.705,0.586,0.395
40,6,660.167,1.333,4.606,1.658,150.767,0.769,100,2.778,0.360,0.706
41,4,664.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
42,26,680.423,1.385,16.618,1.992,179.425,0.156,100,8.342,0.120,0.510
43,19,710.132,5.605,11.162,2.167,120.431,0.209,100,5.151,0.194,0.413
44,3,813.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
45,5,823.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
46,16,39.750,5.750,9.353,2.178,106.384,0.254,100,4.294,0.233,0.421
47,11,582.318,3.500,7.416,1.889,17.519,0.371,100,3.926,0.255,0.611
48,27,789.389,5.574,11.580,2.969,159.519,0.160,100,3.901,0.256,0.353
49,9,55.944,6.944,7.880,1.454,79.375,0.363,100,5.419,0.185,0.720
50,17,196.971,5.206,9.408,2.301,173.336,0.265,100,4.089,0.245,0.493
51,39,439.808,13.885,16.031,3.097,58.601,0.121,100,5.176,0.193,0.310
52,37,499.068,15.797,15.770,2.987,96.796,0.121,100,5.279,0.189,0.314
53,48,547.500,6.625,22.198,2.753,14.974,0.084,100,8.063,0.124,0.312
54,4,17.250,5.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
55,35,118.271,13.271,16.559,2.691,60.814,0.134,100,6.153,0.163,0.324
56,10,588.900,7.600,7.694,1.655,112.805,0.419,100,4.649,0.215,0.625
57,6,662.500,7.000,6.770,1.128,90.000,0.458,100,6.000,0.167,1.000
58,25,733.980,8.020,15.610,2.039,160.016,0.164,100,7.655,0.131,0.431
59,15,514.633,11.100,9.207,2.074,80.482,0.259,100,4.439,0.225,0.517
60,4,576.500,7.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
61,20,88.650,9.150,14.715,1.731,25.112,0.228,100,8.503,0.118,0.556
