 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,7,6.214,2.214,5.325,1.674,45.000,0.687,100,3.182,0.314,0.737
2,5,49.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
3,4,53.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
4,2,64.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
5,3,67.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
6,3,75.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
7,29,127.328,8.328,16.057,2.300,57.845,0.177,100,6.982,0.143,0.408
8,4,137.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
9,10,149.300,1.600,5.338,2.385,168.583,0.449,100,2.238,0.447,0.625
10,5,166.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
11,5,170.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
12,18,182.444,1.611,12.242,1.872,176.080,0.227,100,6.539,0.153,0.493
13,3,198.833,1.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
14,2,201.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
15,14,205.071,3.286,7.173,2.485,20.733,0.302,100,2.886,0.346,0.475
16,3,229.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
17,3,234.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
18,5,263.700,1.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
19,34,281.529,5.206,11.077,3.908,33.218,0.134,100,2.834,0.353,0.270
20,8,301.500,2.000,6.024,1.691,28.155,0.567,100,3.563,0.281,0.667
21,22,314.409,3.909,14.661,1.911,22.415,0.193,100,7.674,0.130,0.484
22,10,340.000,1.100,7.258,1.754,0.000,0.392,100,4.137,0.242,0.667
23,2,348.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
24,6,357.833,1.000,3.995,1.912,9.462,0.686,100,2.089,0.479,0.800
25,20,369.550,4.150,7.925,3.213,167.956,0.220,100,2.466,0.405,0.392
26,3,374.833,1.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
27,7,379.500,1.500,5.499,1.621,28.155,0.621,100,3.393,0.295,0.700
28,5,387.700,1.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
29,4,391.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
30,6,397.000,1.500,4.633,1.649,140.310,0.769,100,2.810,0.356,0.750
31,4,401.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
32,3,415.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
33,2,429.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
34,3,431.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
35,50,444.040,8.300,13.260,4.801,28.588,0.095,100,2.762,0.362,0.240
36,3,507.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
37,6,511.000,1.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
38,44,527.795,7.727,8.101,6.915,85.604,0.097,100,1.172,0.854,0.212
39,7,550.357,1.071,4.903,1.818,6.132,0.564,100,2.697,0.371,0.737
40,21,566.357,5.452,7.575,3.530,149.300,0.185,100,2.146,0.466,0.344
41,2,584.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
42,10,590.000,1.500,8.155,1.561,167.290,0.392,100,5.224,0.191,0.625
43,10,599.100,1.600,8.193,1.554,15.436,0.392,100,5.272,0.190,0.645
44,12,619.333,2.833,8.154,1.874,44.583,0.446,100,4.351,0.230,0.600
45,9,629.611,1.167,6.771,1.692,176.579,0.447,100,4.000,0.250,0.667
46,21,643.310,3.310,7.445,3.591,12.477,0.220,100,2.073,0.482,0.416
47,7,661.500,1.500,5.499,1.621,151.845,0.621,100,3.393,0.295,0.700
48,8,687.875,1.125,5.830,1.747,4.440,0.479,100,3.337,0.300,0.696
49,23,725.543,6.457,13.943,2.100,123.156,0.213,100,6.639,0.151,0.434
50,3,749.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
51,18,777.944,3.111,7.947,2.884,32.060,0.220,100,2.755,0.363,0.456
52,10,786.800,1.800,4.438,2.869,22.294,0.310,100,1.547,0.646,0.455
53,9,802.500,1.611,4.688,2.444,0.000,0.521,100,1.918,0.521,0.643
54,37,106.041,2.689,17.378,2.711,3.959,0.107,100,6.411,0.156,0.263
55,12,23.333,3.167,8.707,1.755,165.563,0.314,100,4.961,0.202,0.600
56,13,427.423,6.423,9.487,1.745,72.555,0.301,100,5.437,0.184,0.578
57,69,677.935,12.674,12.247,7.173,120.804,0.068,100,1.707,0.586,0.230
58,3,1.500,3.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
59,35,250.300,8.214,7.598,5.865,123.193,0.126,100,1.295,0.772,0.290
60,22,495.545,9.955,11.626,2.409,136.716,0.206,100,4.825,0.207,0.423
61,18,825.778,9.833,11.915,1.923,97.025,0.236,100,6.195,0.161,0.537
62,8,61.250,4.750,6.896,1.477,8.350,0.443,100,4.668,0.214,0.727
63,22,64.000,11.864,8.143,3.440,54.434,0.193,100,2.367,0.422,0.341
64,34,167.941,14.735,9.154,4.729,108.895,0.116,100,1.936,0.517,0.236
65,7,388.929,6.643,5.549,1.606,96.836,0.419,100,3.455,0.289,0.636
66,8,508.500,8.000,9.027,1.128,90.000,0.355,100,8.000,0.125,1.000
67,34,602.265,8.029,12.272,3.528,11.100,0.122,100,3.479,0.287,0.294
68,20,765.100,5.400,12.594,2.022,168.173,0.186,100,6.229,0.161,0.488
69,29,2.845,17.603,16.163,2.284,90.215,0.130,100,7.075,0.141,0.450
70,21,48.119,12.929,12.756,2.096,73.818,0.193,100,6.086,0.164,0.467
71,5,54.500,5.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
72,21,84.833,8.833,7.828,3.416,54.446,0.193,100,2.292,0.436,0.323
73,12,186.917,7.000,7.609,2.008,30.465,0.325,100,3.790,0.264,0.480
74,15,395.100,9.100,9.995,1.911,39.541,0.333,100,5.231,0.191,0.566
75,57,419.430,14.570,27.258,2.662,149.669,0.083,100,10.238,0.098,0.306
76,5,57.500,9.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
77,7,617.357,9.643,5.244,1.699,121.985,0.564,100,3.086,0.324,0.700
78,11,747.045,11.955,9.820,1.426,98.528,0.295,100,6.885,0.145,0.710
79,8,90.875,11.375,6.884,1.480,78.690,0.410,100,4.653,0.215,0.727
80,19,114.342,12.658,13.246,1.826,145.683,0.275,100,7.253,0.138,0.543
81,30,781.267,16.067,12.257,3.116,131.956,0.144,100,3.933,0.254,0.316
82,16,353.250,13.625,7.729,2.636,82.615,0.276,100,2.932,0.341,0.464
83,11,623.773,10.773,8.072,1.735,27.242,0.394,100,4.652,0.215,0.629
84,41,644.329,15.817,10.187,5.124,131.374,0.113,100,1.988,0.503,0.228
85,40,142.600,16.100,12.115,4.204,39.979,0.100,100,2.882,0.347,0.211
86,3,180.500,10.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
87,73,327.938,18.637,17.334,5.362,23.346,0.059,100,3.233,0.309,0.139
88,9,576.500,11.500,7.165,1.599,157.500,0.447,100,4.480,0.223,0.692
89,17,186.971,16.029,9.441,2.293,140.323,0.255,100,4.118,0.243,0.442
90,43,381.291,25.291,22.223,2.464,72.087,0.104,100,9.020,0.111,0.306
91,72,578.347,21.014,13.715,6.684,1.014,0.069,100,2.052,0.487,0.187
92,22,738.500,14.364,10.381,2.698,149.681,0.206,100,3.847,0.260,0.396
93,12,216.167,16.667,7.641,2.000,59.592,0.372,100,3.821,0.262,0.558
94,10,239.300,12.800,8.758,1.454,7.639,0.346,100,6.024,0.166,0.714
95,5,246.300,13.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
