 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,2,34.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
2,6,52.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
3,109,60.610,27.546,21.959,6.320,84.222,0.041,100,3.474,0.288,0.170
4,34,98.382,2.706,18.359,2.358,176.936,0.114,100,7.786,0.128,0.407
5,7,124.357,1.071,4.903,1.818,6.132,0.564,100,2.697,0.371,0.737
6,4,136.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
7,4,151.250,1.250,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
8,6,155.000,1.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
9,4,172.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
10,8,177.125,1.125,5.424,1.878,3.563,0.520,100,2.888,0.346,0.762
11,5,182.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
12,2,189.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
13,3,192.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
14,7,207.643,1.643,5.244,1.699,31.985,0.621,100,3.086,0.324,0.700
15,13,221.654,2.654,9.167,1.806,19.961,0.333,100,5.077,0.197,0.531
16,15,236.700,4.300,8.297,2.302,124.115,0.302,100,3.604,0.277,0.484
17,11,269.409,1.682,6.296,2.225,2.296,0.420,100,2.830,0.353,0.564
18,2,295.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
19,5,301.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
20,4,305.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
21,8,316.000,2.500,6.110,1.667,132.145,0.567,100,3.665,0.273,0.727
22,5,361.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
23,4,365.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
24,45,382.656,10.522,19.446,2.946,48.480,0.111,100,6.600,0.152,0.296
25,41,419.720,2.305,21.680,2.408,2.118,0.100,100,9.004,0.111,0.392
26,11,448.409,1.227,8.681,1.613,2.262,0.329,100,5.380,0.186,0.629
27,7,460.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
28,5,472.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
29,22,502.909,5.591,14.148,1.980,140.081,0.235,100,7.146,0.140,0.500
30,2,509.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
31,2,511.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
32,6,518.833,1.000,3.995,1.912,9.462,0.686,100,2.089,0.479,0.800
33,5,531.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
34,7,580.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
35,6,586.000,1.500,4.633,1.649,140.310,0.769,100,2.810,0.356,0.750
36,6,591.000,1.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
37,53,612.594,11.462,11.498,5.869,85.531,0.073,100,1.959,0.510,0.162
38,8,630.125,1.125,5.830,1.747,175.560,0.520,100,3.337,0.300,0.696
39,15,640.767,3.233,9.788,1.951,140.896,0.350,100,5.016,0.199,0.556
40,10,668.600,2.100,7.694,1.655,22.805,0.419,100,4.649,0.215,0.625
41,6,691.833,1.000,3.995,1.912,9.462,0.686,100,2.089,0.479,0.800
42,6,703.167,2.333,4.387,1.742,122.243,0.686,100,2.519,0.397,0.706
43,10,729.600,1.900,7.446,1.710,153.487,0.449,100,4.354,0.230,0.625
44,10,737.500,2.000,7.796,1.633,27.344,0.449,100,4.773,0.210,0.667
45,4,757.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
46,3,779.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
47,4,824.500,1.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
48,2,827.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
49,23,286.804,6.674,7.069,4.143,144.177,0.182,100,1.706,0.586,0.336
50,38,569.974,6.895,12.709,3.807,137.423,0.115,100,3.338,0.300,0.249
51,26,655.192,4.077,13.722,2.412,20.025,0.178,100,5.688,0.176,0.416
52,3,174.500,4.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
53,5,178.300,4.700,4.521,1.408,31.121,0.572,100,3.211,0.311,0.625
54,7,191.214,5.786,5.930,1.503,100.822,0.472,100,3.946,0.253,0.737
55,14,355.500,8.000,9.415,1.893,121.828,0.302,100,4.973,0.201,0.538
56,5,510.500,5.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
57,3,827.167,3.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
58,3,152.500,5.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
59,21,307.690,10.310,10.093,2.649,137.227,0.206,100,3.810,0.262,0.396
60,15,365.033,9.967,12.194,1.566,101.292,0.253,100,7.786,0.128,0.566
61,8,528.125,6.625,6.184,1.647,70.624,0.479,100,3.755,0.266,0.667
62,2,532.000,4.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
63,20,552.700,11.800,10.691,2.382,98.851,0.206,100,4.488,0.223,0.506
64,13,588.346,10.346,11.894,1.392,86.682,0.248,100,8.546,0.117,0.703
65,10,709.000,6.500,6.560,1.941,129.418,0.449,100,3.380,0.296,0.588
66,29,659.845,14.362,11.230,3.288,48.828,0.136,100,3.416,0.293,0.297
67,17,700.618,9.618,10.283,2.105,42.672,0.276,100,4.885,0.205,0.472
68,15,731.367,10.367,11.000,1.736,64.268,0.276,100,6.335,0.158,0.577
69,13,78.038,12.038,11.767,1.407,82.878,0.248,100,8.365,0.120,0.703
70,37,125.203,18.311,20.762,2.269,53.997,0.131,100,9.150,0.109,0.366
71,15,146.100,10.100,8.845,2.159,45.863,0.317,100,4.096,0.244,0.500
72,18,175.944,15.000,12.425,1.844,89.675,0.204,100,6.737,0.148,0.514
73,30,630.833,17.800,14.774,2.585,77.162,0.149,100,5.714,0.175,0.364
74,23,772.891,11.065,8.111,3.610,38.126,0.213,100,2.247,0.445,0.411
75,4,0.750,9.750,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
76,5,152.900,10.100,4.076,1.562,110.994,0.674,100,2.610,0.383,0.769
77,22,412.773,16.545,13.094,2.139,83.092,0.172,100,6.121,0.163,0.489
78,25,646.380,16.860,10.491,3.034,115.146,0.155,100,3.458,0.289,0.314
79,115,86.787,32.430,26.794,5.465,45.817,0.040,100,4.903,0.204,0.155
80,17,161.441,11.088,9.875,2.192,15.426,0.245,100,4.505,0.222,0.500
81,24,518.458,12.875,10.831,2.821,173.680,0.194,100,3.839,0.260,0.350
82,6,827.000,11.167,3.995,1.912,80.538,0.686,100,2.089,0.479,0.800
83,24,757.625,17.583,10.096,3.027,123.483,0.142,100,3.336,0.300,0.327
84,35,6.986,19.757,8.964,4.971,109.362,0.119,100,1.803,0.555,0.277
85,67,336.843,18.828,9.602,8.885,32.638,0.066,100,1.081,0.925,0.227
86,16,533.125,14.375,10.610,1.920,139.830,0.302,100,5.526,0.181,0.533
87,4,0.750,13.250,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
88,28,161.786,19.714,12.329,2.892,157.347,0.142,100,4.264,0.235,0.320
89,9,17.278,18.278,7.876,1.455,83.341,0.363,100,5.414,0.185,0.720
90,14,38.286,17.214,9.492,1.878,136.945,0.391,100,5.054,0.198,0.571
91,8,252.500,15.000,6.930,1.470,12.388,0.443,100,4.715,0.212,0.727
92,16,475.812,18.875,8.812,2.312,146.984,0.230,100,3.812,0.262,0.410
93,8,566.000,19.500,6.930,1.470,102.388,0.410,100,4.715,0.212,0.727
94,10,582.100,17.600,7.924,1.607,19.880,0.392,100,4.931,0.203,0.667
95,7,320.643,18.357,5.244,1.699,148.015,0.621,100,3.086,0.324,0.700
96,42,362.357,23.810,8.161,6.553,22.651,0.107,100,1.245,0.803,0.310
97,4,368.500,18.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
98,27,590.389,26.130,11.176,3.076,96.329,0.173,100,3.633,0.275,0.358
99,67,723.978,25.396,10.061,8.479,137.816,0.068,100,1.187,0.843,0.199
100,78,817.872,36.705,25.840,3.843,120.463,0.064,100,6.723,0.149,0.197
101,29,298.293,21.052,11.348,3.254,168.290,0.127,100,3.487,0.287,0.254
102,3,577.500,21.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
103,41,706.305,35.159,12.341,4.230,103.417,0.102,100,2.917,0.343,0.230
104,23,48.239,25.761,8.064,3.631,94.306,0.172,100,2.221,0.450,0.336
105,27,321.278,31.056,10.124,3.396,94.859,0.141,100,2.982,0.335,0.283
106,68,505.897,31.985,10.915,7.932,99.900,0.069,100,1.376,0.727,0.274
107,14,40.571,28.071,13.708,1.300,88.513,0.230,100,10.541,0.095,0.700
108,54,138.352,29.648,9.287,7.404,49.831,0.074,100,1.254,0.797,0.279
109,23,276.978,24.978,15.584,1.879,16.914,0.177,100,8.293,0.121,0.465
110,70,430.771,35.571,17.169,5.191,28.817,0.059,100,3.307,0.302,0.146
111,28,20.214,31.000,11.549,3.087,110.698,0.182,100,3.741,0.267,0.381
112,35,178.386,34.614,10.040,4.439,118.183,0.116,100,2.262,0.442,0.255
113,16,187.125,29.375,10.402,1.958,83.715,0.234,100,5.312,0.188,0.525
114,15,290.700,27.300,10.874,1.756,132.087,0.333,100,6.192,0.162,0.625
115,18,583.000,28.944,11.365,2.017,117.897,0.224,100,5.636,0.177,0.439
116,28,660.250,31.214,13.190,2.703,119.224,0.151,100,4.880,0.205,0.352
