 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,4,2.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
2,2,29.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
3,7,33.929,1.929,5.052,1.764,23.296,0.564,100,2.863,0.349,0.667
4,9,59.278,2.722,6.825,1.679,135.000,0.565,100,4.065,0.246,0.720
5,12,66.667,3.167,8.602,1.776,33.976,0.419,100,4.843,0.206,0.600
6,37,90.230,3.284,15.439,3.051,174.902,0.113,100,5.059,0.198,0.316
7,7,123.643,1.071,4.903,1.818,173.868,0.621,100,2.697,0.371,0.737
8,5,134.700,1.300,4.183,1.522,169.099,0.674,100,2.749,0.364,0.769
9,2,138.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
10,4,151.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
11,6,155.000,1.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
12,30,165.733,7.500,7.584,5.036,124.252,0.139,100,1.506,0.664,0.291
13,4,182.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
14,16,204.562,2.312,9.266,2.199,8.591,0.265,100,4.214,0.237,0.525
15,6,220.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
16,7,252.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
17,7,292.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
18,5,300.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
19,3,304.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
20,9,314.500,1.056,6.348,1.805,0.000,0.447,100,3.516,0.284,0.692
21,8,361.250,2.250,5.951,1.712,146.417,0.567,100,3.477,0.288,0.667
22,6,384.833,2.667,4.986,1.532,104.655,0.555,100,3.254,0.307,0.750
23,13,391.269,2.269,8.919,1.856,26.106,0.352,100,4.806,0.208,0.565
24,11,448.500,1.136,8.177,1.713,0.000,0.349,100,4.774,0.209,0.647
25,8,460.000,1.000,5.449,1.869,0.000,0.520,100,2.915,0.343,0.727
26,3,480.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
27,2,492.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
28,4,498.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
29,3,501.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
30,7,509.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
31,69,543.790,15.674,12.404,7.083,35.209,0.066,100,1.751,0.571,0.161
32,8,573.250,1.750,5.951,1.712,33.583,0.621,100,3.477,0.288,0.667
33,24,588.250,7.542,11.531,2.650,81.263,0.175,100,4.351,0.230,0.414
34,10,606.000,1.500,8.155,1.561,167.290,0.392,100,5.224,0.191,0.625
35,2,628.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
36,5,636.500,1.500,3.732,1.706,148.283,0.873,100,2.188,0.457,0.714
37,3,640.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
38,7,650.071,1.929,5.135,1.736,143.825,0.687,100,2.959,0.338,0.667
39,11,669.045,2.045,8.592,1.630,22.676,0.394,100,5.271,0.190,0.629
40,3,675.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
41,9,703.722,1.389,5.243,2.186,9.217,0.434,100,2.399,0.417,0.600
42,33,729.924,7.561,9.327,4.505,90.418,0.152,100,2.070,0.483,0.273
43,4,739.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
44,4,745.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
45,7,755.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
