 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,13,4.500,2.500,8.919,1.856,160.166,0.316,100,4.806,0.208,0.565
2,6,16.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
3,12,33.000,1.167,9.106,1.678,0.000,0.314,100,5.427,0.184,0.632
4,5,67.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
5,7,71.929,1.929,5.135,1.736,36.175,0.687,100,2.959,0.338,0.667
6,10,104.800,1.500,5.214,2.442,7.595,0.482,100,2.135,0.468,0.645
7,25,116.660,8.580,16.327,1.950,66.009,0.173,100,8.374,0.119,0.485
8,59,130.195,13.975,22.335,3.363,57.156,0.076,100,6.641,0.151,0.241
9,15,155.367,2.567,4.520,4.226,65.301,0.289,100,1.070,0.935,0.625
10,5,160.700,1.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
11,4,196.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
12,4,199.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
13,13,244.269,2.500,6.750,2.452,27.813,0.310,100,2.753,0.363,0.473
14,3,253.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
15,3,255.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
16,24,272.042,1.958,12.004,2.546,175.210,0.194,100,4.716,0.212,0.444
17,20,300.150,3.950,7.307,3.485,163.737,0.220,100,2.097,0.477,0.412
18,6,332.167,1.000,3.995,1.912,170.538,0.686,100,2.089,0.479,0.800
19,7,363.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
20,10,372.200,3.300,7.446,1.710,119.852,0.419,100,4.354,0.230,0.645
21,3,381.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
22,12,390.917,1.250,9.649,1.583,1.904,0.298,100,6.093,0.164,0.615
23,9,403.389,1.167,6.771,1.692,3.421,0.416,100,4.000,0.250,0.667
24,2,416.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
25,3,418.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
26,7,460.357,1.357,6.247,1.427,5.512,0.472,100,4.378,0.228,0.737
27,12,474.750,1.750,10.172,1.502,170.483,0.298,100,6.772,0.148,0.615
28,7,492.929,1.929,5.052,1.764,23.296,0.564,100,2.863,0.349,0.667
29,4,499.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
30,5,502.700,1.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
31,14,512.429,2.071,10.289,1.733,171.635,0.262,100,5.939,0.168,0.583
32,4,521.500,1.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
33,21,531.738,3.738,14.755,1.812,18.647,0.206,100,8.142,0.123,0.472
34,26,547.269,6.154,8.247,4.014,72.574,0.164,100,2.054,0.487,0.311
35,13,560.731,3.731,6.966,2.376,61.594,0.301,100,2.932,0.341,0.481
36,7,572.500,1.500,5.499,1.621,28.155,0.621,100,3.393,0.295,0.700
37,6,580.000,1.500,4.633,1.649,140.310,0.769,100,2.810,0.356,0.750
38,3,584.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
39,4,622.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
40,4,625.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
41,7,632.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
42,3,642.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
43,3,645.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
44,40,659.150,7.350,9.122,5.583,162.999,0.113,100,1.634,0.612,0.250
45,5,671.700,1.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
46,3,709.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
47,6,714.000,1.500,4.633,1.649,140.310,0.769,100,2.810,0.356,0.750
48,5,718.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
49,7,738.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
50,2,760.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
51,3,817.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
52,3,824.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
53,23,56.674,6.065,11.063,2.647,174.146,0.180,100,4.179,0.239,0.426
54,19,256.658,10.342,12.685,1.907,115.667,0.220,100,6.652,0.150,0.514
55,3,417.500,4.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
56,24,430.833,9.250,8.377,3.648,86.100,0.226,100,2.297,0.435,0.348
57,6,521.500,5.000,4.633,1.649,129.690,0.686,100,2.810,0.356,0.750
58,76,587.618,14.355,12.853,7.529,37.534,0.056,100,1.707,0.586,0.217
59,3,642.833,3.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
60,4,68.000,5.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
61,17,162.853,9.147,10.777,2.008,134.133,0.276,100,5.366,0.186,0.507
62,4,183.750,5.750,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
63,17,191.618,6.618,11.706,1.849,21.179,0.245,100,6.331,0.158,0.507
64,20,501.950,8.950,8.309,3.065,145.557,0.236,100,2.711,0.369,0.385
65,6,623.500,7.000,6.770,1.128,90.000,0.458,100,6.000,0.167,1.000
66,14,671.786,9.714,10.745,1.659,87.414,0.251,100,6.477,0.154,0.700
67,11,718.227,7.773,7.996,1.752,125.391,0.420,100,4.565,0.219,0.611
68,28,46.321,14.393,13.436,2.653,110.102,0.156,100,5.063,0.197,0.412
69,29,98.328,15.155,12.976,2.846,45.625,0.144,100,4.560,0.219,0.319
70,22,223.273,8.227,5.780,4.846,46.756,0.193,100,1.193,0.838,0.478
