 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,4,14.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
2,14,33.000,1.643,8.174,2.181,0.495,0.302,100,3.749,0.267,0.528
3,3,41.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
4,2,46.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
5,5,55.500,0.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
6,5,67.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
7,7,72.214,2.214,4.616,1.931,59.150,0.564,100,2.391,0.418,0.609
8,35,81.614,6.471,7.493,5.947,163.782,0.124,100,1.260,0.794,0.306
9,11,104.591,1.500,5.965,2.348,176.907,0.448,100,2.540,0.394,0.611
10,39,160.756,8.885,17.883,2.777,142.431,0.126,100,6.440,0.155,0.308
11,26,182.885,7.385,7.446,4.446,89.076,0.165,100,1.675,0.597,0.319
12,3,244.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
13,3,247.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
14,2,258.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
15,7,271.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
16,7,277.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
17,3,344.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
18,3,355.833,1.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
19,9,361.611,1.611,7.320,1.565,11.559,0.416,100,4.676,0.214,0.621
20,12,373.833,3.000,6.101,2.504,61.044,0.394,100,2.436,0.411,0.522
21,51,392.324,5.775,13.736,4.727,26.527,0.085,100,2.906,0.344,0.250
22,12,417.750,4.333,5.143,2.971,97.796,0.277,100,1.731,0.578,0.444
23,8,460.875,1.125,5.830,1.747,4.440,0.479,100,3.337,0.300,0.696
24,91,475.984,23.940,20.411,5.677,87.558,0.049,100,3.596,0.278,0.137
25,17,513.206,1.971,11.370,1.904,178.827,0.235,100,5.973,0.167,0.540
26,5,522.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
27,10,546.000,1.100,7.258,1.754,0.000,0.392,100,4.137,0.242,0.667
28,23,557.457,7.413,9.238,3.170,74.540,0.220,100,2.914,0.343,0.365
29,6,579.833,1.667,4.606,1.658,150.767,0.686,100,2.778,0.360,0.706
30,5,584.300,1.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
31,3,594.833,1.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
32,2,597.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
33,13,613.654,3.346,8.560,1.934,140.233,0.371,100,4.427,0.226,0.542
34,5,620.700,1.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
35,4,624.500,1.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
36,24,636.583,5.917,11.681,2.616,131.866,0.178,100,4.465,0.224,0.350
37,2,645.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
38,89,667.904,11.006,19.980,5.671,152.176,0.046,100,3.523,0.284,0.218
39,18,688.611,5.111,10.499,2.183,62.733,0.245,100,4.810,0.208,0.462
40,14,710.929,1.429,7.995,2.230,167.652,0.351,100,3.586,0.279,0.571
41,11,720.318,2.318,8.130,1.723,16.172,0.371,100,4.719,0.212,0.564
42,8,738.875,1.125,5.830,1.747,4.440,0.479,100,3.337,0.300,0.696
43,6,758.833,1.000,3.995,1.912,9.462,0.686,100,2.089,0.479,0.800
44,10,817.300,2.800,6.067,2.099,66.389,0.392,100,2.891,0.346,0.556
45,6,826.167,1.000,3.995,1.912,170.538,0.686,100,2.089,0.479,0.800
46,16,197.062,9.562,14.668,1.389,84.372,0.201,100,10.562,0.095,0.696
47,77,213.734,16.045,15.601,6.284,64.591,0.055,100,2.483,0.403,0.156
48,39,289.244,11.064,14.678,3.383,50.965,0.119,100,4.338,0.230,0.273
49,11,242.409,5.409,7.800,1.796,13.348,0.329,100,4.344,0.230,0.537
50,21,314.738,5.024,10.448,2.559,169.454,0.213,100,4.082,0.245,0.378
51,14,354.071,7.571,8.653,2.060,60.906,0.302,100,4.200,0.238,0.538
52,28,534.321,4.964,14.056,2.536,175.866,0.160,100,5.542,0.180,0.421
53,2,596.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
54,10,623.000,7.500,8.861,1.437,80.410,0.325,100,6.167,0.162,0.714
55,40,779.850,14.000,19.530,2.608,55.850,0.128,100,7.489,0.134,0.324
56,47,63.181,19.372,18.098,3.307,75.106,0.099,100,5.473,0.183,0.287
57,21,119.595,6.595,13.065,2.046,17.633,0.199,100,6.384,0.157,0.438
58,4,521.500,5.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
59,4,545.500,6.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
60,21,571.548,11.310,9.675,2.764,100.192,0.220,100,3.500,0.286,0.447
61,11,583.864,8.136,8.096,1.730,111.504,0.371,100,4.680,0.214,0.595
62,17,603.971,6.500,7.082,3.056,147.758,0.235,100,2.317,0.432,0.415
63,15,24.700,11.233,9.893,1.931,85.442,0.253,100,5.124,0.195,0.566
64,8,171.875,8.625,6.884,1.480,101.310,0.410,100,4.653,0.215,0.727
65,20,719.500,11.000,12.491,2.039,122.925,0.236,100,6.127,0.163,0.506
66,21,594.071,10.786,6.497,4.116,173.903,0.162,100,1.579,0.633,0.323
67,64,516.109,16.953,11.032,7.386,14.428,0.068,100,1.494,0.669,0.227
68,35,740.757,16.129,17.392,2.562,125.189,0.139,100,6.787,0.147,0.337
69,43,824.779,21.919,21.904,2.500,96.132,0.102,100,8.763,0.114,0.393
70,19,367.447,12.447,10.675,2.266,34.631,0.236,100,4.710,0.212,0.447
71,8,376.500,10.000,6.110,1.667,137.855,0.621,100,3.665,0.273,0.727
72,17,752.971,10.029,10.729,2.018,161.516,0.218,100,5.318,0.188,0.486
73,13,547.808,12.192,9.421,1.757,138.863,0.393,100,5.362,0.186,0.634
74,13,396.885,16.115,8.896,1.861,114.921,0.301,100,4.781,0.209,0.553
75,39,1.679,29.115,26.659,1.863,87.448,0.092,100,14.312,0.070,0.404
76,73,115.774,25.856,17.958,5.176,27.177,0.061,100,3.469,0.288,0.184
77,5,277.500,14.500,5.642,1.128,90.000,0.536,100,5.000,0.200,1.000
78,19,466.079,19.763,10.588,2.285,60.363,0.195,100,4.634,0.216,0.392
79,40,634.350,20.000,11.614,4.385,139.598,0.126,100,2.648,0.378,0.263
80,6,175.167,14.333,5.208,1.467,172.534,0.555,100,3.550,0.282,0.750
81,25,372.180,18.780,9.686,3.286,29.730,0.183,100,2.947,0.339,0.333
82,27,446.389,20.574,13.397,2.566,69.100,0.188,100,5.221,0.192,0.383
83,23,582.065,20.717,12.658,2.314,78.783,0.194,100,5.471,0.183,0.374
84,18,590.889,18.611,12.631,1.814,121.385,0.255,100,6.962,0.144,0.545
85,20,617.500,18.000,12.261,2.077,42.618,0.254,100,5.903,0.169,0.488
86,10,47.800,18.300,8.758,1.454,82.361,0.325,100,6.024,0.166,0.714
87,17,95.500,18.500,12.749,1.698,32.688,0.288,100,7.509,0.133,0.607
88,29,180.810,21.776,8.324,4.436,58.218,0.177,100,1.876,0.533,0.335
89,22,560.182,18.045,11.130,2.517,177.627,0.182,100,4.423,0.226,0.404
90,6,496.333,16.833,4.986,1.532,14.655,0.615,100,3.254,0.307,0.750
91,30,695.933,27.067,14.898,2.564,91.277,0.120,100,5.811,0.172,0.355
92,13,16.731,18.269,11.635,1.423,175.259,0.260,100,8.179,0.122,0.703
93,8,25.250,21.250,6.896,1.477,98.350,0.410,100,4.668,0.214,0.727
94,21,245.833,21.119,6.220,4.298,7.687,0.220,100,1.447,0.691,0.375
95,23,275.457,24.935,9.165,3.195,98.001,0.220,100,2.868,0.349,0.365
96,48,334.562,27.854,13.047,4.684,155.049,0.097,100,2.785,0.359,0.235
97,5,718.500,18.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
98,11,808.682,22.318,8.573,1.634,110.837,0.371,100,5.247,0.191,0.629
99,27,363.463,26.648,8.075,4.257,138.494,0.156,100,1.897,0.527,0.293
100,55,570.736,34.609,11.344,6.173,100.007,0.082,100,1.838,0.544,0.229
101,15,725.367,23.633,10.418,1.833,123.021,0.302,100,5.683,0.176,0.566
102,16,258.500,22.000,12.741,1.599,15.482,0.244,100,7.969,0.125,0.582
103,12,84.083,22.583,8.417,1.815,22.795,0.351,100,4.637,0.216,0.585
104,35,410.814,26.643,14.972,2.976,146.955,0.131,100,5.030,0.199,0.348
105,5,77.500,23.500,3.732,1.706,148.283,0.873,100,2.188,0.457,0.714
106,10,349.500,24.000,7.246,1.757,146.095,0.449,100,4.124,0.242,0.625
107,29,389.017,27.017,19.882,1.857,26.866,0.160,100,10.705,0.093,0.475
108,33,788.803,30.682,10.485,4.007,77.468,0.152,100,2.616,0.382,0.270
109,8,89.125,26.625,6.884,1.480,78.690,0.410,100,4.653,0.215,0.727
110,18,44.111,30.389,11.899,1.926,74.098,0.236,100,6.178,0.162,0.507
111,12,51.083,27.417,8.820,1.732,130.079,0.419,100,5.091,0.196,0.632
112,9,632.833,27.167,6.583,1.741,127.027,0.482,100,3.781,0.264,0.667
113,10,250.400,28.900,6.205,2.052,58.217,0.419,100,3.024,0.331,0.571
114,17,316.559,30.971,6.760,3.202,130.012,0.255,100,2.111,0.474,0.400
115,9,659.167,28.833,6.491,1.765,110.118,0.416,100,3.677,0.272,0.643
116,18,687.722,31.222,12.871,1.781,60.733,0.255,100,7.229,0.138,0.554
117,6,79.500,29.000,6.770,1.128,90.000,0.458,100,6.000,0.167,1.000
118,44,139.318,32.545,11.948,4.689,45.043,0.104,100,2.548,0.392,0.226
119,14,193.929,27.857,5.621,3.171,0.157,0.302,100,1.772,0.564,0.467
120,7,422.500,29.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
121,28,523.107,28.821,11.477,3.106,2.488,0.160,100,3.695,0.271,0.331
122,12,589.667,29.167,8.254,1.851,47.910,0.419,100,4.459,0.224,0.600
123,13,596.038,30.962,9.486,1.745,99.674,0.272,100,5.436,0.184,0.591
124,23,233.152,30.152,12.646,2.316,23.128,0.167,100,5.461,0.183,0.404
125,7,244.786,29.214,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
126,15,352.300,30.300,8.537,2.237,52.372,0.289,100,3.816,0.262,0.492
127,27,501.352,34.981,9.523,3.610,84.514,0.183,100,2.638,0.379,0.348
128,5,741.500,28.100,5.078,1.254,17.143,0.513,100,4.051,0.247,0.667
129,6,438.333,29.167,4.986,1.532,165.345,0.615,100,3.254,0.307,0.750
130,10,509.300,30.200,7.446,1.710,150.148,0.449,100,4.354,0.230,0.645
131,9,745.722,31.278,5.321,2.154,70.462,0.353,100,2.471,0.405,0.486
132,19,751.289,34.289,8.594,2.815,46.344,0.205,100,3.053,0.328,0.376
133,27,183.648,38.648,13.560,2.535,64.407,0.160,100,5.349,0.187,0.340
134,4,443.000,31.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
135,22,722.273,33.091,16.740,1.673,162.641,0.170,100,10.004,0.100,0.494
136,10,734.700,32.200,7.301,1.744,36.745,0.519,100,4.186,0.239,0.645
137,5,740.300,31.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
138,7,84.500,31.500,7.899,1.128,0.000,0.434,100,7.000,0.143,1.000
139,7,90.786,33.214,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
140,9,192.722,33.056,5.725,2.002,173.030,0.416,100,2.860,0.350,0.581
141,2,636.000,31.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
142,10,51.300,34.800,7.421,1.716,53.929,0.482,100,4.326,0.231,0.645
143,17,203.618,34.382,12.773,1.695,166.950,0.245,100,7.537,0.133,0.507
144,45,240.611,47.456,16.849,3.401,68.943,0.105,100,4.955,0.202,0.269
145,25,265.820,36.780,6.726,4.732,9.409,0.164,100,1.421,0.704,0.362
146,16,546.562,39.062,10.147,2.008,74.366,0.234,100,5.054,0.198,0.516
147,16,66.688,38.188,9.425,2.162,43.059,0.276,100,4.360,0.229,0.500
148,15,79.900,39.500,11.280,1.693,90.000,0.232,100,6.662,0.150,0.625
149,80,523.750,61.175,34.269,2.972,107.674,0.056,100,11.529,0.087,0.258
