 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,7,2.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
2,5,13.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
3,26,27.154,10.346,15.918,2.080,86.347,0.141,100,7.654,0.131,0.423
4,9,59.500,1.056,6.348,1.805,0.000,0.447,100,3.516,0.284,0.692
5,4,65.250,1.250,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
6,6,69.333,1.833,4.387,1.742,32.243,0.686,100,2.519,0.397,0.706
7,38,101.395,7.211,12.438,3.890,32.020,0.106,100,3.198,0.313,0.275
8,8,124.000,1.000,5.449,1.869,0.000,0.520,100,2.915,0.343,0.727
9,6,136.500,2.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
10,8,161.000,1.500,6.365,1.600,159.183,0.520,100,3.977,0.251,0.667
11,3,166.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
12,27,191.907,2.278,17.003,2.022,179.391,0.149,100,8.409,0.119,0.372
13,12,221.000,1.667,7.086,2.156,9.347E-15,0.372,100,3.286,0.304,0.545
14,9,269.500,1.056,6.348,1.805,0.000,0.447,100,3.516,0.284,0.692
15,12,284.250,0.917,8.944,1.708,176.103,0.314,100,5.235,0.191,0.686
16,2,310.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
17,28,341.250,8.250,8.589,4.151,117.468,0.155,100,2.069,0.483,0.318
18,11,351.500,1.318,9.192,1.524,0.000,0.329,100,6.033,0.166,0.611
19,10,376.100,2.400,7.341,1.734,148.832,0.482,100,4.233,0.236,0.625
20,18,397.778,5.389,8.278,2.769,83.203,0.245,100,2.990,0.334,0.419
21,5,418.700,1.300,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
22,4,422.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
23,21,424.833,5.881,5.992,4.462,37.346,0.193,100,1.343,0.745,0.368
24,5,438.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
25,7,481.500,1.214,5.205,1.712,0.000,0.564,100,3.039,0.329,0.700
26,11,523.682,1.591,6.479,2.162,176.409,0.420,100,2.997,0.334,0.579
27,104,539.817,9.442,18.772,7.054,19.582,0.044,100,2.661,0.376,0.139
28,2,575.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
29,8,582.125,2.375,5.743,1.774,142.280,0.567,100,3.238,0.309,0.667
30,2,596.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
31,3,599.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
32,6,635.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
33,29,661.431,8.707,14.908,2.477,123.833,0.156,100,6.019,0.166,0.349
34,14,673.571,2.929,5.119,3.482,97.543,0.290,100,1.470,0.680,0.519
35,6,686.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
36,2,708.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
37,29,723.672,9.431,12.597,2.931,99.368,0.164,100,4.298,0.233,0.320
38,16,734.312,1.812,8.800,2.315,163.285,0.302,100,3.802,0.263,0.508
39,6,768.167,1.000,3.995,1.912,170.538,0.686,100,2.089,0.479,0.800
40,17,797.500,2.500,11.147,1.942,15.862,0.245,100,5.740,0.174,0.459
