 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,7,24.643,1.357,6.247,1.427,174.488,0.472,100,4.378,0.228,0.737
2,2,55.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
3,4,58.500,1.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
4,52,65.096,11.654,20.029,3.306,56.334,0.088,100,6.059,0.165,0.251
5,10,84.300,1.600,5.338,2.385,168.583,0.449,100,2.238,0.447,0.625
6,16,105.938,1.688,9.712,2.098,0.377,0.265,100,4.630,0.216,0.500
7,6,161.167,1.667,4.606,1.658,29.233,0.686,100,2.778,0.360,0.706
8,6,169.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
9,4,181.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
10,4,184.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
11,33,200.470,11.530,10.672,3.937,70.866,0.127,100,2.711,0.369,0.249
12,6,231.000,1.167,4.224,1.809,0.000,0.686,100,2.335,0.428,0.750
13,13,245.962,2.192,5.438,3.044,22.427,0.257,100,1.787,0.560,0.491
14,14,287.929,1.000,9.594,1.858,1.974,0.302,100,5.163,0.194,0.718
15,7,304.643,1.071,4.903,1.818,173.868,0.621,100,2.697,0.371,0.737
16,70,299.757,9.586,19.797,4.502,27.065,0.057,100,4.397,0.227,0.180
17,9,324.500,1.278,5.268,2.175,178.121,0.367,100,2.422,0.413,0.545
18,2,360.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
19,4,371.500,1.000,3.216,1.583,148.283,1.000,100,2.031,0.492,0.800
20,3,374.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
21,7,379.500,0.929,4.567,1.952,0.000,0.621,100,2.340,0.427,0.778
22,16,391.188,2.688,10.643,1.914,19.789,0.289,100,5.561,0.180,0.485
23,48,415.083,6.333,14.994,4.076,179.575,0.091,100,3.679,0.272,0.212
24,12,460.500,2.000,9.729,1.570,169.819,0.298,100,6.196,0.161,0.615
25,46,467.500,16.109,16.567,3.535,67.067,0.086,100,4.686,0.213,0.206
26,3,484.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
27,49,523.643,4.622,15.597,4.000,177.504,0.090,100,3.899,0.256,0.241
28,14,561.643,4.143,8.425,2.116,67.326,0.302,100,3.982,0.251,0.509
29,7,579.214,1.786,5.325,1.674,135.000,0.687,100,3.182,0.314,0.737
30,9,585.278,1.278,7.015,1.633,20.679,0.447,100,4.295,0.233,0.667
31,12,596.917,4.417,8.658,1.765,75.276,0.332,100,4.906,0.204,0.545
32,2,607.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
33,4,610.750,1.250,3.192,1.596,18.435,0.857,100,2.000,0.500,0.800
34,5,622.300,1.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
35,4,626.000,1.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
36,13,635.731,2.269,9.794,1.690,171.042,0.301,100,5.795,0.173,0.510
37,6,643.500,2.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
38,4,650.000,1.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
39,3,653.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
40,2,670.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
41,4,673.500,1.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
42,2,689.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
43,3,691.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
44,3,695.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
45,6,718.500,2.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
46,13,740.423,1.500,7.106,2.329,1.528,0.352,100,3.051,0.328,0.578
47,32,767.625,9.875,16.368,2.489,121.382,0.156,100,6.576,0.152,0.364
48,2,777.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
49,2,789.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
50,2,799.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
51,3,802.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
52,3,816.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
53,19,663.447,8.553,10.468,2.311,90.543,0.209,100,4.530,0.221,0.442
54,11,711.682,2.045,7.998,1.751,3.486,0.349,100,4.567,0.219,0.688
