 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,39,27.013,7.295,8.091,6.137,84.077,0.315,100,1.318,0.758,0.326
2,37,62.095,8.149,14.071,3.348,51.286,0.146,100,4.203,0.238,0.339
3,24,166.667,5.625,8.579,3.562,109.998,0.173,100,2.408,0.415,0.432
4,14,187.857,1.286,9.132,1.952,173.860,0.238,100,4.678,0.214,0.500
5,13,198.115,1.885,4.380,3.779,45.000,1.000,100,1.159,0.863,0.897
6,21,370.738,2.643,7.178,3.725,162.931,0.192,100,1.927,0.519,0.447
7,31,381.113,6.565,9.164,4.307,46.470,0.155,100,2.128,0.470,0.304
8,14,421.214,2.143,5.235,3.405,88.500,0.838,100,1.537,0.650,0.824
9,15,469.833,2.633,4.460,4.282,174.754,0.573,100,1.042,0.960,0.500
10,4,524.000,1.000,3.192,1.596,0.000,0.513,100,2.000,0.500,0.571
11,2,545.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
12,2,558.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
13,3,581.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
14,2,594.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
15,57,593.711,8.588,8.722,8.321,106.509,0.086,100,1.048,0.954,0.258
16,61,658.484,2.680,12.275,6.327,166.258,0.313,100,1.940,0.515,0.587
17,4,674.000,1.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
18,5,719.900,0.900,4.076,1.562,20.994,0.764,100,2.610,0.383,0.769
19,2,755.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
20,3,795.500,1.167,3.213,1.189,151.845,0.754,100,2.702,0.370,0.667
21,2,800.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
22,31,131.403,5.242,9.305,4.242,26.648,0.107,100,2.194,0.456,0.295
23,18,722.333,6.333,6.369,3.598,93.209,0.194,100,1.770,0.565,0.493
24,10,739.100,2.800,4.253,2.994,144.884,0.709,100,1.420,0.704,0.769
25,32,183.156,8.000,10.494,3.882,144.898,0.238,100,2.703,0.370,0.441
26,4,215.000,3.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
27,36,399.583,10.056,9.277,4.941,126.971,0.098,100,1.878,0.533,0.369
28,36,444.889,12.500,13.170,3.480,65.743,0.075,100,3.784,0.264,0.173
29,15,550.100,4.500,4.875,3.918,124.099,0.573,100,1.244,0.804,0.545
30,3,622.167,3.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
31,11,627.136,5.591,5.692,2.461,130.334,0.204,100,2.313,0.432,0.478
32,27,780.278,5.130,7.517,4.573,28.135,0.611,100,1.644,0.608,0.684
33,5,172.500,3.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
34,4,232.500,4.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
35,5,287.500,4.700,5.322,1.196,27.123,0.444,100,4.450,0.225,0.588
36,9,290.167,6.167,7.451,1.538,33.917,0.279,100,4.844,0.206,0.486
37,7,458.500,4.357,3.334,2.674,56.599,0.800,100,1.247,0.802,0.824
38,2,556.000,4.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
39,5,664.300,4.900,3.732,1.706,95.152,0.674,100,2.188,0.457,0.769
40,16,102.875,6.312,6.991,2.914,15.764,0.389,100,2.399,0.417,0.533
41,3,279.500,4.833,3.213,1.189,151.845,0.754,100,2.702,0.370,0.667
42,38,508.368,12.368,15.032,3.219,83.750,0.151,100,4.670,0.214,0.535
43,5,575.700,4.900,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
44,2,50.500,6.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
45,21,251.310,9.881,9.371,2.853,133.923,0.146,100,3.285,0.304,0.255
46,32,2.625,13.969,10.304,3.954,71.910,0.192,100,2.606,0.384,0.508
47,3,48.500,7.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
48,3,175.500,6.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
49,2,283.000,6.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
50,4,362.500,8.000,4.441,1.147,58.283,0.457,100,3.873,0.258,0.571
51,8,453.625,9.625,7.256,1.404,61.735,0.335,100,5.169,0.193,0.593
52,2,530.000,6.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
53,47,641.266,11.691,8.994,6.654,107.308,0.195,100,1.352,0.740,0.480
54,43,681.267,12.919,15.221,3.597,116.203,0.311,100,4.232,0.236,0.558
55,8,801.750,8.250,3.797,2.682,97.018,0.914,100,1.416,0.706,0.800
56,3,1.500,8.500,3.969,0.963,45.000,0.524,100,4.123,0.243,0.600
57,3,66.500,8.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
58,3,328.833,8.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
59,46,570.413,15.543,13.484,4.344,93.308,0.280,100,3.104,0.322,0.568
60,8,580.875,8.625,4.242,2.401,113.199,0.820,100,1.767,0.566,0.842
61,12,672.250,10.583,7.109,2.149,41.806,0.266,100,3.308,0.302,0.500
62,4,786.750,8.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
63,98,51.408,21.133,21.333,5.849,84.695,0.252,100,3.647,0.274,0.601
64,28,90.464,10.250,11.359,3.138,4.775,0.226,100,3.619,0.276,0.519
65,2,129.500,9.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
66,16,273.562,11.125,7.466,2.729,34.039,0.260,100,2.736,0.365,0.410
67,6,368.000,9.500,3.385,2.257,90.000,1.000,100,1.500,0.667,1.000
68,7,149.500,10.357,3.752,2.375,0.000,0.800,100,1.579,0.633,0.737
69,62,243.968,27.306,18.763,4.207,95.392,0.066,100,4.460,0.224,0.255
70,9,280.611,11.278,8.790,1.304,28.049,0.296,100,6.743,0.148,0.529
71,29,524.569,16.534,12.573,2.937,134.148,0.117,100,4.281,0.234,0.341
72,12,607.417,11.500,4.009,3.811,120.779,0.695,100,1.052,0.951,0.585
73,7,764.929,10.500,3.232,2.757,0.000,0.898,100,1.172,0.853,0.700
74,18,45.333,17.722,11.599,1.976,67.296,0.165,100,5.870,0.170,0.404
75,68,136.559,24.647,16.732,5.175,48.620,0.057,100,3.234,0.309,0.175
76,12,758.583,11.833,5.697,2.682,19.998,0.419,100,2.124,0.471,0.649
77,34,824.118,17.088,11.756,3.682,100.655,0.189,100,3.193,0.313,0.425
78,15,79.500,15.167,6.708,2.847,111.355,0.266,100,2.356,0.424,0.423
79,10,128.600,15.900,7.648,1.665,87.284,0.277,100,4.594,0.218,0.513
80,2,260.500,12.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
81,2,784.000,11.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
82,4,67.750,13.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
83,2,223.000,12.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
84,2,302.500,13.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
85,7,408.786,13.071,4.154,2.146,171.650,1.000,100,1.936,0.517,0.933
86,18,616.500,14.444,5.400,4.244,84.039,0.755,100,1.272,0.786,0.706
87,15,725.700,15.033,6.062,3.151,118.429,0.259,100,1.924,0.520,0.577
88,9,772.389,13.722,4.200,2.729,29.518,0.923,100,1.539,0.650,0.900
89,3,62.500,14.167,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
90,17,249.559,16.559,6.041,3.583,96.919,0.486,100,1.686,0.593,0.654
91,2,362.000,13.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
92,9,368.500,13.944,7.383,1.552,176.058,0.263,100,4.757,0.210,0.562
93,26,416.269,18.885,10.281,3.220,130.325,0.135,100,3.193,0.313,0.394
94,32,694.719,17.531,9.831,4.144,115.869,0.446,100,2.372,0.422,0.604
95,77,743.695,21.552,11.195,8.757,144.832,0.186,100,1.278,0.782,0.412
96,7,449.357,16.071,5.419,1.645,16.943,0.387,100,3.295,0.303,0.560
97,6,479.000,15.167,3.718,2.055,0.000,0.916,100,1.809,0.553,0.857
98,7,521.071,17.214,6.205,1.436,129.658,0.314,100,4.320,0.231,0.483
99,5,669.900,15.500,3.679,1.730,25.670,0.641,100,2.126,0.470,0.625
100,3,827.500,15.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
101,12,110.083,17.417,5.693,2.684,138.479,0.217,100,2.121,0.471,0.480
102,13,276.500,18.885,6.836,2.421,131.200,0.199,100,2.823,0.354,0.388
103,3,277.833,16.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
104,10,474.200,17.800,4.542,2.803,100.403,0.806,100,1.620,0.617,0.800
105,3,735.500,15.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
106,27,60.648,24.130,12.590,2.731,39.753,0.209,100,4.611,0.217,0.419
107,3,180.167,17.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
108,62,330.419,21.161,17.678,4.465,15.796,0.132,100,3.959,0.253,0.364
109,13,353.500,18.885,5.064,3.269,47.928,0.250,100,1.549,0.646,0.481
110,3,559.167,17.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
111,27,91.463,22.833,7.701,4.464,174.500,0.130,100,1.725,0.580,0.312
112,40,218.225,21.925,10.773,4.727,167.461,0.142,100,2.279,0.439,0.447
113,3,289.500,18.167,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
114,5,118.500,19.100,5.078,1.254,17.143,0.513,100,4.051,0.247,0.667
115,4,493.000,19.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
116,73,572.404,29.829,10.997,8.452,163.012,0.069,100,1.301,0.769,0.257
117,5,597.900,19.700,3.144,2.025,108.435,1.000,100,1.553,0.644,0.909
118,4,637.750,19.250,3.589,1.419,135.000,0.611,100,2.530,0.395,0.615
119,8,776.000,20.500,4.936,2.064,79.099,0.740,100,2.392,0.418,0.889
120,14,382.857,21.500,5.799,3.074,33.205,0.203,100,1.886,0.530,0.509
121,2,445.500,20.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
122,12,631.333,24.167,7.477,2.043,42.743,0.199,100,3.659,0.273,0.343
123,7,163.214,21.214,4.044,2.204,26.063,0.800,100,1.835,0.545,0.737
124,4,253.000,21.500,4.441,1.147,31.717,0.513,100,3.873,0.258,0.571
125,165,349.245,40.209,16.342,12.855,99.198,0.035,100,1.271,0.787,0.180
126,3,511.500,20.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
127,3,516.500,20.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
128,8,798.750,23.250,5.666,1.798,94.731,0.539,100,3.152,0.317,0.800
129,3,34.500,22.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
130,10,125.200,25.400,7.353,1.732,70.684,0.277,100,4.247,0.235,0.513
131,5,144.500,22.700,5.686,1.120,39.345,0.388,100,5.078,0.197,0.526
132,22,202.955,23.909,9.471,2.958,175.744,0.143,100,3.202,0.312,0.358
133,9,543.833,22.389,3.919,2.924,159.699,1.000,100,1.340,0.746,0.857
134,3,2.500,23.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
135,2,517.500,23.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
136,11,588.773,23.409,4.562,3.070,4.457,0.780,100,1.486,0.673,0.815
137,3,639.833,23.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
138,4,722.250,23.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
139,8,118.000,26.750,6.550,1.555,122.636,0.287,100,4.212,0.237,0.471
140,7,430.643,24.929,4.059,2.196,77.949,0.375,100,1.848,0.541,0.538
141,3,472.167,24.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
142,13,514.731,27.038,6.387,2.592,136.995,0.230,100,2.464,0.406,0.441
143,134,681.522,36.201,16.832,10.136,64.749,0.064,100,1.661,0.602,0.318
144,58,80.293,38.724,16.170,4.567,80.616,0.075,100,3.541,0.282,0.380
145,4,427.000,25.250,2.887,1.764,104.872,0.698,100,1.637,0.611,0.727
146,3,675.167,24.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
147,21,727.881,26.357,6.078,4.399,147.611,0.802,100,1.381,0.724,0.792
148,24,166.375,27.542,7.382,4.139,165.340,0.649,100,1.783,0.561,0.686
149,57,600.114,32.886,8.687,8.354,23.958,0.078,100,1.040,0.962,0.230
150,21,2.738,32.452,7.877,3.394,97.222,0.182,100,2.321,0.431,0.438
151,2,139.000,27.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
152,10,211.900,28.100,6.029,2.112,0.347,0.226,100,2.855,0.350,0.392
153,5,363.500,27.700,3.086,2.063,55.901,0.873,100,1.496,0.668,0.714
154,21,497.548,28.500,6.649,4.021,53.375,0.650,100,1.653,0.605,0.712
155,6,621.500,27.333,4.167,1.833,19.968,0.532,100,2.273,0.440,0.571
156,44,639.364,31.000,14.936,3.751,178.604,0.085,100,3.982,0.251,0.257
157,6,705.500,27.667,3.718,2.055,36.870,1.000,100,1.809,0.553,0.800
158,2,806.500,27.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
159,53,37.142,39.009,13.163,5.127,38.898,0.094,100,2.568,0.389,0.266
160,3,264.833,28.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
161,4,268.500,28.250,2.734,1.863,0.000,1.000,100,1.468,0.681,0.800
162,22,412.091,30.864,6.672,4.199,163.272,0.564,100,1.589,0.629,0.667
163,2,11.000,28.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
164,3,99.167,29.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
165,4,474.000,29.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
166,6,538.000,29.500,3.385,2.257,90.000,1.000,100,1.500,0.667,1.000
167,15,137.233,36.500,13.114,1.456,92.885,0.179,100,9.004,0.111,0.612
