 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,18,93.167,4.000,9.112,2.515,133.184,0.205,100,3.623,0.276,0.387
2,4,98.500,0.750,2.734,1.863,0.000,1.000,100,1.468,0.681,0.800
3,14,109.071,1.643,5.895,3.024,157.500,0.502,100,1.950,0.513,0.651
4,13,152.731,4.962,5.815,2.847,91.683,0.180,100,2.043,0.490,0.473
5,2,174.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
6,3,181.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
7,10,203.100,1.800,7.285,1.748,169.433,0.238,100,4.169,0.240,0.417
8,6,236.333,1.000,4.113,1.857,21.834,0.390,100,2.214,0.452,0.545
9,7,242.500,2.214,4.748,1.877,99.645,0.564,100,2.529,0.395,0.636
10,3,301.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
11,32,306.969,8.188,9.412,4.329,131.973,0.171,100,2.174,0.460,0.372
12,6,354.833,1.833,3.700,2.065,123.401,0.686,100,1.792,0.558,0.667
13,54,364.370,9.722,12.756,5.390,76.360,0.104,100,2.367,0.423,0.265
14,12,389.417,5.083,7.926,1.928,50.332,0.231,100,4.112,0.243,0.407
15,4,413.750,1.500,3.676,1.385,39.690,0.698,100,2.654,0.377,0.667
16,6,423.667,1.667,4.757,1.606,135.000,0.589,100,2.963,0.338,0.600
17,7,430.500,2.643,6.108,1.459,27.820,0.314,100,4.186,0.239,0.483
18,2,450.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
19,2,483.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
20,7,501.500,1.500,4.901,1.819,149.527,0.406,100,2.695,0.371,0.500
21,29,566.017,1.948,9.770,3.779,158.591,0.347,100,2.585,0.387,0.574
22,16,575.688,7.062,14.363,1.418,113.299,0.150,100,10.127,0.099,0.421
23,3,587.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
24,3,590.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
25,7,611.214,1.500,3.433,2.596,0.000,0.687,100,1.322,0.756,0.667
26,54,618.056,10.704,17.077,4.026,95.615,0.103,100,4.241,0.236,0.359
27,310,651.829,12.848,22.291,17.707,30.430,0.233,100,1.259,0.794,0.463
28,3,665.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
29,59,708.076,7.568,10.415,7.213,116.576,0.185,100,1.444,0.692,0.490
30,2,706.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
31,3,730.500,1.500,3.969,0.963,135.000,0.524,100,4.123,0.243,0.600
32,20,736.100,2.050,5.885,4.327,152.403,0.619,100,1.360,0.735,0.714
33,14,59.143,7.286,11.647,1.530,83.839,0.267,100,7.611,0.131,0.737
34,6,327.500,2.667,3.718,2.055,36.870,1.000,100,1.809,0.553,0.800
35,16,353.688,5.188,10.442,1.951,141.370,0.256,100,5.352,0.187,0.464
36,9,408.167,3.167,6.161,1.860,146.417,0.314,100,3.312,0.302,0.439
37,3,489.500,2.167,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
38,14,284.000,4.786,4.895,3.642,73.666,0.750,100,1.344,0.744,0.737
39,2,384.500,3.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
40,8,529.500,4.500,4.489,2.269,80.783,0.463,100,1.978,0.506,0.615
41,7,66.929,6.500,7.383,1.207,59.872,0.293,100,6.116,0.164,0.519
42,9,102.500,5.722,8.690,1.319,29.250,0.243,100,6.590,0.152,0.462
43,2,316.000,4.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
44,3,371.833,4.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
45,6,20.500,5.000,3.385,2.257,0.000,1.000,100,1.500,0.667,1.000
46,12,238.833,7.833,5.960,2.564,105.128,0.286,100,2.325,0.430,0.480
47,25,511.380,8.380,8.957,3.554,171.029,0.109,100,2.520,0.397,0.255
48,28,587.250,10.393,8.872,4.019,55.525,0.167,100,2.208,0.453,0.346
49,2,383.500,6.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
50,2,502.000,5.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
51,6,27.500,7.000,3.385,2.257,0.000,1.000,100,1.500,0.667,1.000
52,3,146.833,7.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
53,10,191.000,7.500,4.444,2.865,26.565,1.000,100,1.551,0.645,0.909
54,13,289.115,9.423,4.713,3.512,51.459,0.584,100,1.342,0.745,0.553
55,2,344.000,7.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
56,14,465.500,8.643,5.669,3.144,140.062,0.811,100,1.803,0.555,0.737
57,14,731.357,10.214,5.288,3.371,81.819,0.302,100,1.569,0.638,0.528
58,2,260.500,8.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
59,10,177.400,10.900,5.133,2.481,109.602,0.256,100,2.069,0.483,0.455
60,8,494.250,10.125,3.552,2.868,48.058,0.785,100,1.238,0.807,0.640
61,2,572.500,9.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
62,2,677.500,9.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
63,2,771.000,9.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
64,10,1.600,11.500,4.927,2.584,90.000,0.709,100,1.906,0.525,0.714
65,20,528.150,12.250,6.806,3.742,179.317,0.166,100,1.819,0.550,0.460
66,6,554.167,11.000,3.718,2.055,90.000,0.809,100,1.809,0.553,0.857
67,2,380.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
68,2,701.500,11.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
69,2,802.000,11.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
70,9,9.833,12.389,3.919,2.924,159.699,1.000,100,1.340,0.746,0.857
71,8,61.875,15.000,8.891,1.146,55.607,0.229,100,7.760,0.129,0.485
72,10,436.500,13.400,4.595,2.771,37.758,0.650,100,1.658,0.603,0.667
73,18,574.889,19.444,12.019,1.907,91.135,0.145,100,6.303,0.159,0.434
74,2,174.500,13.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
75,3,297.167,13.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
76,14,413.000,14.643,5.616,3.174,121.473,0.911,100,1.769,0.565,0.824
77,3,508.500,13.167,3.213,1.189,151.845,0.754,100,2.702,0.370,0.667
78,7,17.929,15.214,4.154,2.146,98.350,0.943,100,1.936,0.517,0.933
79,29,40.086,18.879,8.726,4.231,113.680,0.114,100,2.062,0.485,0.367
80,7,127.786,14.929,3.035,2.937,112.500,0.564,100,1.033,0.968,0.700
81,2,340.000,14.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
82,199,44.224,36.158,30.710,8.251,39.609,0.030,100,3.722,0.269,0.228
83,6,513.667,16.167,5.867,1.302,131.853,0.348,100,4.506,0.222,0.500
84,5,520.100,16.500,4.833,1.317,62.108,0.403,100,3.669,0.273,0.556
85,25,787.260,17.500,9.859,3.229,154.345,0.424,100,3.054,0.327,0.538
86,16,169.750,18.875,9.668,2.107,11.094,0.175,100,4.588,0.218,0.386
87,7,201.500,16.929,3.378,2.639,114.699,0.687,100,1.280,0.781,0.700
88,2,315.500,16.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
89,2,322.500,16.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
90,7,537.214,16.643,3.507,2.542,120.473,1.000,100,1.380,0.725,0.875
91,7,554.214,18.214,4.316,2.065,113.487,0.305,100,2.091,0.478,0.438
92,2,105.500,17.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
93,9,121.722,17.389,6.013,1.906,29.046,0.482,100,3.155,0.317,0.621
