 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,28,26.750,8.250,8.828,4.038,123.482,0.207,100,2.186,0.457,0.409
2,12,31.333,3.000,6.619,2.308,104.305,0.719,100,2.867,0.349,0.800
3,69,54.587,7.094,11.468,7.660,17.739,0.100,100,1.497,0.668,0.345
4,124,89.589,10.508,15.346,10.288,35.847,0.100,100,1.492,0.670,0.326
5,4,106.250,2.000,3.969,1.283,72.391,0.539,100,3.093,0.323,0.667
6,18,125.889,7.167,10.872,2.108,68.815,0.154,100,5.157,0.194,0.364
7,7,131.643,2.643,6.330,1.408,59.020,0.375,100,4.496,0.222,0.519
8,5,137.300,1.100,3.713,1.715,173.953,0.641,100,2.165,0.462,0.667
9,4,168.250,0.750,3.192,1.596,18.435,1.000,100,2.000,0.500,0.800
10,29,184.224,4.224,9.143,4.039,153.774,0.148,100,2.264,0.442,0.387
11,8,244.875,4.000,8.891,1.146,55.607,0.229,100,7.760,0.129,0.485
12,25,274.860,6.900,8.107,3.926,53.219,0.162,100,2.065,0.484,0.352
13,8,285.000,1.375,5.471,1.862,6.813,0.263,100,2.938,0.340,0.444
14,9,290.389,2.500,8.450,1.356,24.787,0.279,100,6.231,0.160,0.514
15,2,361.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
16,32,371.469,7.438,11.437,3.562,13.557,0.082,100,3.211,0.311,0.201
17,10,386.600,1.300,4.639,2.745,159.379,0.887,100,1.690,0.592,0.833
18,2,396.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
19,5,399.700,2.300,4.809,1.324,135.000,0.444,100,3.633,0.275,0.526
20,24,443.917,9.333,13.160,2.322,70.932,0.143,100,5.668,0.176,0.348
21,23,453.804,7.239,12.708,2.304,49.809,0.144,100,5.515,0.181,0.331
22,3,470.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
23,20,509.450,4.750,9.893,2.574,82.116,0.497,100,3.843,0.260,0.784
24,5,550.900,1.700,3.221,1.977,153.435,0.491,100,1.629,0.614,0.556
25,2,585.000,1.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
26,18,594.556,2.722,6.109,3.751,1.596,0.363,100,1.628,0.614,0.581
27,4,601.250,1.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
28,9,628.833,2.389,5.394,2.124,159.098,0.272,100,2.539,0.394,0.500
29,19,662.342,2.289,6.554,3.691,158.750,0.402,100,1.776,0.563,0.535
30,43,681.663,8.314,16.608,3.297,116.301,0.229,100,5.038,0.198,0.497
31,19,782.184,2.605,8.653,2.796,1.837,0.213,100,3.095,0.323,0.413
32,2,13.000,1.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
33,39,64.603,13.782,13.136,3.780,58.418,0.105,100,3.475,0.288,0.264
34,11,170.318,2.773,8.004,1.750,24.758,0.394,100,4.574,0.219,0.579
35,2,209.000,1.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
36,2,250.000,2.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
37,2,377.000,1.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
38,6,722.667,3.333,3.816,2.002,135.000,0.425,100,1.906,0.525,0.522
39,10,802.500,3.500,4.331,2.940,90.000,0.806,100,1.473,0.679,0.769
40,54,3.074,11.352,14.062,4.889,88.316,0.106,100,2.876,0.348,0.489
41,5,581.900,3.700,3.144,2.025,108.435,1.000,100,1.553,0.644,0.909
42,2,588.000,2.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
43,53,642.632,7.651,9.084,7.428,106.999,0.171,100,1.223,0.818,0.419
44,28,671.571,9.357,12.328,2.892,57.129,0.314,100,4.263,0.235,0.554
45,6,254.333,6.000,6.841,1.117,128.065,0.289,100,6.127,0.163,0.500
46,42,568.524,13.643,18.575,2.879,72.985,0.104,100,6.452,0.155,0.351
47,12,608.000,6.667,4.109,3.718,131.830,0.227,100,1.105,0.905,0.490
48,5,150.300,6.100,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
49,3,283.500,5.833,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
50,3,397.500,6.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
51,27,404.722,8.981,10.164,3.382,8.236,0.172,100,3.005,0.333,0.478
52,10,519.200,7.400,5.493,2.318,113.003,0.482,100,2.370,0.422,0.606
53,4,595.250,6.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
54,29,617.224,9.259,7.388,4.998,91.765,0.533,100,1.478,0.676,0.637
55,6,765.500,6.000,3.385,2.257,0.000,1.000,100,1.500,0.667,1.000
56,10,758.400,7.800,5.098,2.498,11.437,0.887,100,2.041,0.490,0.800
57,2,129.500,8.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
58,28,143.571,11.500,8.659,4.117,179.403,0.128,100,2.103,0.475,0.255
59,8,250.500,9.375,4.498,2.265,143.880,0.386,100,1.986,0.503,0.485
60,2,261.500,8.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
61,28,526.893,14.429,9.237,3.859,140.235,0.103,100,2.394,0.418,0.348
62,19,826.079,11.605,9.407,2.572,97.373,0.291,100,3.658,0.273,0.543
63,10,94.700,13.000,9.535,1.335,95.594,0.268,100,7.140,0.140,0.667
64,3,277.833,9.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
65,17,414.147,12.441,8.038,2.693,97.209,0.241,100,2.985,0.335,0.430
66,15,726.833,11.833,7.289,2.620,116.565,0.629,100,2.782,0.360,0.750
67,104,745.010,17.663,14.736,8.986,127.844,0.120,100,1.640,0.610,0.373
68,10,773.500,9.600,4.091,3.113,14.698,0.358,100,1.314,0.761,0.606
69,16,61.438,11.500,5.785,3.522,108.611,0.671,100,1.643,0.609,0.762
70,70,245.000,25.157,16.852,5.289,94.178,0.114,100,3.186,0.314,0.357
71,6,480.000,10.500,3.385,2.257,90.000,1.000,100,1.500,0.667,1.000
72,4,110.250,11.000,2.887,1.764,165.128,0.698,100,1.637,0.611,0.727
73,16,128.375,16.688,12.465,1.634,66.919,0.168,100,7.628,0.131,0.410
74,4,195.500,11.750,3.676,1.385,129.690,0.698,100,2.654,0.377,0.667
75,10,255.000,14.800,7.179,1.774,69.896,0.243,100,4.048,0.247,0.426
76,2,297.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
77,7,507.929,13.500,6.993,1.275,102.269,0.359,100,5.487,0.182,0.667
78,5,595.100,11.700,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
79,13,694.269,11.654,5.351,3.093,144.635,0.545,100,1.730,0.578,0.722
80,106,351.198,26.028,28.260,4.776,123.053,0.076,100,5.917,0.169,0.366
81,13,354.962,13.962,5.565,2.974,119.181,0.301,100,1.871,0.535,0.565
82,14,418.786,16.286,8.407,2.120,125.402,0.296,100,3.965,0.252,0.483
83,11,511.955,14.864,4.982,2.811,138.681,0.304,100,1.772,0.564,0.449
84,2,114.000,13.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
85,12,215.250,14.083,4.324,3.533,15.767,0.781,100,1.224,0.817,0.649
86,9,279.500,15.722,4.320,2.653,93.250,0.279,100,1.629,0.614,0.462
87,53,329.047,17.425,14.979,4.505,14.408,0.189,100,3.325,0.301,0.388
88,9,475.167,13.611,3.536,3.240,61.845,0.799,100,1.091,0.916,0.720
