 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,4,1.000,1.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
2,209,44.974,35.098,30.089,8.844,45.674,0.029,100,3.402,0.294,0.147
3,7,63.500,1.071,5.711,1.561,175.674,0.348,100,3.659,0.273,0.560
4,2,69.000,1.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
5,14,89.143,3.214,7.232,2.465,150.746,0.359,100,2.934,0.341,0.528
6,9,95.722,1.611,6.443,1.779,151.611,0.377,100,3.622,0.276,0.529
7,15,106.833,2.633,7.003,2.727,147.984,0.429,100,2.568,0.389,0.556
8,4,135.000,0.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
9,19,152.184,6.079,9.700,2.494,76.008,0.195,100,3.890,0.257,0.475
10,8,199.250,2.750,3.462,2.942,151.845,0.398,100,1.177,0.850,0.552
11,3,207.500,1.500,3.969,0.963,45.000,0.524,100,4.123,0.243,0.600
12,3,260.167,1.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
13,2,299.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
14,5,303.100,2.500,5.642,1.128,125.538,0.354,100,5.000,0.200,0.526
15,5,327.300,1.300,3.356,1.897,159.006,0.444,100,1.769,0.565,0.526
16,43,363.593,8.570,14.358,3.813,90.790,0.176,100,3.765,0.266,0.460
17,18,392.000,2.722,7.717,2.970,51.528,0.317,100,2.599,0.385,0.480
18,22,408.318,4.273,6.262,4.473,13.324,0.175,100,1.400,0.714,0.423
19,9,447.722,1.500,5.629,2.036,174.552,0.296,100,2.765,0.362,0.462
20,7,458.643,1.500,4.428,2.013,155.301,0.621,100,2.200,0.455,0.636
21,2,479.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
22,13,499.500,1.577,4.496,3.682,20.146,0.466,100,1.221,0.819,0.650
23,50,565.580,2.180,14.022,4.540,6.213,0.366,100,3.088,0.324,0.680
24,3,589.833,1.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
25,98,614.337,12.235,17.905,6.969,100.676,0.078,100,2.569,0.389,0.272
26,310,650.516,14.661,21.753,18.145,36.331,0.091,100,1.199,0.834,0.394
27,65,706.669,8.885,12.096,6.842,108.710,0.241,100,1.768,0.566,0.480
28,2,725.000,1.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
29,20,737.250,2.450,6.659,3.824,69.000,0.462,100,1.741,0.574,0.635
30,8,824.000,1.500,4.067,2.505,45.000,0.914,100,1.624,0.616,0.800
31,6,179.667,2.667,3.140,2.433,135.000,1.000,100,1.291,0.775,0.800
32,11,429.682,3.500,4.986,2.809,45.289,0.212,100,1.775,0.563,0.423
33,2,732.500,2.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
34,2,801.000,1.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
35,23,238.022,5.891,6.454,4.537,104.147,0.127,100,1.423,0.703,0.333
36,3,300.500,3.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
37,11,423.318,3.318,4.501,3.112,177.978,0.268,100,1.446,0.691,0.537
38,8,488.375,4.000,3.651,2.790,124.722,0.914,100,1.308,0.764,0.800
