 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,9,5.611,2.167,4.634,2.473,146.228,0.272,100,1.874,0.534,0.562
2,3,32.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
3,2,35.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
4,9,66.722,3.611,8.399,1.364,67.797,0.303,100,6.157,0.162,0.545
5,2,105.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
6,3,154.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
7,13,159.577,2.885,5.471,3.025,95.655,0.601,100,1.808,0.553,0.743
8,33,188.652,6.409,7.534,5.577,117.376,0.245,100,1.351,0.740,0.468
9,18,198.278,2.833,6.551,3.499,99.866,0.645,100,1.872,0.534,0.800
10,2,246.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
11,21,316.024,2.262,8.802,3.038,162.243,0.396,100,2.898,0.345,0.636
12,4,373.000,1.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
13,20,388.900,2.050,7.389,3.446,24.321,0.385,100,2.144,0.466,0.597
14,4,475.000,0.750,3.969,1.283,162.391,0.611,100,3.093,0.323,0.667
15,6,501.500,1.000,3.385,2.257,0.000,1.000,100,1.500,0.667,1.000
16,11,514.500,2.682,9.298,1.506,158.209,0.187,100,6.173,0.162,0.423
17,54,527.500,2.944,12.945,5.312,0.427,0.418,100,2.437,0.410,0.651
18,3,537.833,1.500,2.446,1.561,90.000,0.524,100,1.567,0.638,0.600
19,5,560.500,1.100,3.244,1.963,0.000,0.764,100,1.653,0.605,0.833
20,92,589.848,9.228,12.664,9.250,14.054,0.044,100,1.369,0.730,0.258
21,21,623.262,5.500,10.331,2.588,75.461,0.226,100,3.992,0.251,0.568
22,181,660.638,5.953,19.030,12.110,10.085,0.234,100,1.571,0.636,0.587
23,9,716.167,2.278,3.636,3.152,137.720,0.249,100,1.153,0.867,0.514
24,2,738.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
25,5,70.700,3.500,5.322,1.196,62.877,0.403,100,4.450,0.225,0.588
26,4,181.500,3.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
27,2,237.000,2.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
28,3,266.167,1.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
29,4,293.000,3.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
30,2,305.000,2.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
31,2,334.500,3.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
32,2,340.000,2.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
33,2,15.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
34,70,374.757,11.329,11.803,7.551,3.346,0.078,100,1.563,0.640,0.354
35,15,420.033,6.700,6.399,2.985,120.473,0.629,100,2.144,0.466,0.682
36,10,545.000,6.000,4.151,3.068,45.000,0.806,100,1.353,0.739,0.667
37,15,798.233,6.300,6.854,2.787,13.991,0.234,100,2.459,0.407,0.492
38,5,119.700,7.100,3.732,1.706,95.152,0.674,100,2.188,0.457,0.769
39,3,428.833,5.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
40,14,558.429,7.857,6.215,2.868,43.145,0.264,100,2.167,0.461,0.509
41,37,25.095,12.095,7.478,6.299,57.908,0.143,100,1.187,0.842,0.339
42,29,132.707,11.845,8.356,4.419,50.547,0.139,100,1.891,0.529,0.389
43,5,522.700,8.300,4.809,1.324,135.000,0.444,100,3.633,0.275,0.526
44,10,65.900,10.100,6.115,2.082,35.487,0.408,100,2.937,0.341,0.541
45,12,163.917,8.500,4.745,3.220,152.335,0.781,100,1.474,0.679,0.800
46,4,197.750,8.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
47,2,412.000,8.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
48,16,469.938,10.312,4.579,4.449,97.018,0.611,100,1.029,0.971,0.542
49,2,638.500,8.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
50,36,722.722,14.889,12.889,3.556,110.367,0.126,100,3.624,0.276,0.411
51,4,182.250,9.250,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
52,2,234.000,9.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
53,7,627.071,12.071,4.807,1.854,116.663,0.406,100,2.593,0.386,0.538
54,5,739.900,10.300,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
55,2,756.000,9.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
56,323,75.070,42.534,41.282,9.962,52.684,0.023,100,4.144,0.241,0.192
57,35,182.300,15.900,11.343,3.929,140.781,0.256,100,2.887,0.346,0.464
58,4,214.000,11.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
59,6,291.333,11.667,3.219,2.374,135.000,0.348,100,1.356,0.737,0.480
60,3,364.167,11.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
61,5,447.900,11.700,4.735,1.345,49.213,0.491,100,3.521,0.284,0.556
62,5,453.500,10.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
63,15,508.300,14.300,6.656,2.869,79.099,0.323,100,2.320,0.431,0.625
64,3,547.833,10.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
65,7,550.643,12.929,3.608,2.470,53.939,0.260,100,1.460,0.685,0.400
66,2,671.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
67,9,781.389,12.056,4.275,2.681,68.745,0.884,100,1.595,0.627,0.818
68,11,125.227,16.500,7.545,1.856,76.463,0.179,100,4.064,0.246,0.367
69,14,169.286,13.786,7.380,2.415,39.704,0.181,100,3.055,0.327,0.431
70,9,279.722,13.167,7.514,1.525,156.838,0.322,100,4.927,0.203,0.514
71,5,396.300,12.300,3.356,1.897,159.006,0.444,100,1.769,0.565,0.526
72,27,451.611,19.574,15.770,2.180,50.391,0.108,100,7.234,0.138,0.310
73,3,576.167,11.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
74,87,54.339,20.040,12.763,8.679,172.933,0.104,100,1.471,0.680,0.370
75,3,165.833,12.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
76,5,246.500,13.300,3.846,1.655,160.097,0.388,100,2.324,0.430,0.476
77,3,286.500,12.833,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
78,3,502.833,13.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
