 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,15,62.900,6.233,10.711,1.783,81.725,0.219,100,6.007,0.166,0.500
2,10,71.400,3.200,7.313,1.741,54.818,0.382,100,4.200,0.238,0.571
3,9,109.611,1.722,5.954,1.925,23.941,0.314,100,3.094,0.323,0.486
4,12,156.500,3.333,5.438,2.809,74.644,0.272,100,1.936,0.517,0.511
5,2,209.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
6,20,243.450,4.150,5.987,4.253,78.024,0.210,100,1.408,0.710,0.440
7,3,268.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
8,11,287.955,2.045,3.786,3.699,134.997,1.000,100,1.024,0.977,0.786
9,37,312.392,6.932,12.596,3.740,137.163,0.228,100,3.368,0.297,0.435
10,3,330.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
11,10,368.300,1.400,4.049,3.144,153.435,1.000,100,1.288,0.776,0.909
12,2,375.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
13,25,387.100,5.660,7.309,4.355,28.665,0.311,100,1.678,0.596,0.485
14,4,394.750,1.500,3.676,1.385,39.690,0.698,100,2.654,0.377,0.667
15,3,409.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
16,5,414.500,1.300,4.839,1.316,11.749,0.513,100,3.678,0.272,0.667
17,20,509.850,2.150,8.847,2.879,16.014,0.179,100,3.073,0.325,0.400
18,22,522.955,3.091,7.887,3.552,14.475,0.337,100,2.221,0.450,0.478
19,56,527.536,9.607,13.641,5.227,36.490,0.071,100,2.610,0.383,0.264
20,3,573.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
21,11,593.227,2.591,4.964,2.821,87.180,0.589,100,1.759,0.568,0.759
22,238,656.181,10.387,17.922,16.908,11.530,0.198,100,1.060,0.943,0.528
23,17,708.147,3.676,5.963,3.630,25.150,0.201,100,1.643,0.609,0.453
24,2,735.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
25,3,740.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
26,10,25.100,2.500,4.779,2.664,158.199,0.776,100,1.793,0.558,0.800
27,3,356.833,2.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
28,3,579.167,2.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
29,10,715.000,6.000,9.922,1.283,81.323,0.268,100,7.732,0.129,0.667
30,4,360.250,3.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
31,28,620.571,7.929,11.777,3.027,81.839,0.249,100,3.890,0.257,0.554
32,8,31.125,4.625,3.703,2.750,158.745,0.914,100,1.346,0.743,0.762
33,3,80.833,4.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
34,8,149.750,4.625,4.444,2.292,144.645,1.000,100,1.939,0.516,0.842
35,10,195.300,4.900,4.495,2.833,40.935,0.887,100,1.587,0.630,0.800
36,13,469.808,5.808,4.378,3.780,134.999,0.646,100,1.158,0.863,0.605
37,2,734.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
38,2,1.000,5.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
39,8,101.625,5.625,4.353,2.340,22.795,0.326,100,1.860,0.538,0.485
40,15,293.633,6.633,5.775,3.307,58.032,0.723,100,1.746,0.573,0.714
41,2,349.500,5.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
42,2,376.000,4.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
43,9,736.833,6.389,6.952,1.648,41.298,0.467,100,4.218,0.237,0.562
44,34,181.147,14.971,10.118,4.279,85.544,0.160,100,2.365,0.423,0.356
45,9,498.389,7.167,3.536,3.240,151.845,0.799,100,1.091,0.916,0.720
46,8,558.375,7.250,4.162,2.447,40.406,0.710,100,1.701,0.588,0.667
47,3,580.500,6.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
