 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,2,7.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
2,23,66.370,6.413,8.652,3.385,67.579,0.206,100,2.556,0.391,0.479
3,2,122.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
4,41,165.671,7.451,11.802,4.423,131.787,0.111,100,2.668,0.375,0.383
5,7,182.643,2.643,6.247,1.427,84.488,0.472,100,4.378,0.228,0.737
6,25,189.740,3.580,6.802,4.679,24.119,0.139,100,1.454,0.688,0.394
7,21,198.643,3.881,8.010,3.338,80.307,0.500,100,2.400,0.417,0.750
8,2,293.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
9,40,377.475,6.850,10.753,4.736,159.178,0.075,100,2.270,0.440,0.202
10,27,420.056,4.019,9.302,3.696,108.992,0.582,100,2.517,0.397,0.711
11,25,522.900,2.500,7.176,4.436,139.065,0.676,100,1.618,0.618,0.725
12,23,589.630,2.761,10.692,2.739,178.276,0.147,100,3.904,0.256,0.313
13,4,624.000,1.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
14,114,658.939,4.632,14.368,10.102,7.512,0.260,100,1.422,0.703,0.588
15,3,716.167,0.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
16,3,247.167,1.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
17,9,545.167,2.722,3.493,3.281,78.401,0.322,100,1.065,0.939,0.600
18,7,801.071,2.929,3.951,2.256,59.150,0.543,100,1.752,0.571,0.583
19,45,26.500,10.856,9.323,6.146,78.339,0.105,100,1.517,0.659,0.342
20,27,596.352,8.944,7.298,4.711,36.589,0.143,100,1.549,0.645,0.348
21,7,795.357,3.786,3.699,2.409,100.685,0.496,100,1.535,0.651,0.609
22,6,135.500,4.167,3.440,2.221,168.401,0.484,100,1.549,0.646,0.600
23,18,470.167,6.500,4.934,4.645,80.783,0.629,100,1.062,0.941,0.554
24,3,561.833,3.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
25,3,622.500,4.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
26,2,827.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
27,6,220.833,6.000,4.068,1.878,125.072,0.686,100,2.166,0.462,0.706
28,2,263.000,4.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
29,4,558.250,5.250,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
30,4,719.500,4.750,2.734,1.863,0.000,1.000,100,1.468,0.681,0.800
31,2,309.500,6.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
32,17,722.676,10.324,7.527,2.876,85.115,0.235,100,2.617,0.382,0.540
