 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,2,52.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
2,22,58.636,8.364,14.076,1.990,82.411,0.158,100,7.074,0.141,0.478
3,2,65.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
4,19,93.605,4.974,10.185,2.375,139.557,0.163,100,4.288,0.233,0.322
5,7,95.500,0.643,6.740,1.322,173.768,0.387,100,5.097,0.196,0.667
6,15,107.167,2.300,5.673,3.367,126.096,0.723,100,1.685,0.593,0.789
7,2,136.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
8,20,153.000,4.850,8.717,2.921,78.891,0.206,100,2.984,0.335,0.548
9,7,173.929,1.786,4.154,2.146,81.650,0.943,100,1.936,0.517,0.933
10,4,181.000,1.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
11,5,200.100,1.700,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
12,6,235.167,1.500,3.440,2.221,78.401,0.532,100,1.549,0.646,0.600
13,21,240.214,5.452,8.708,3.070,78.980,0.210,100,2.836,0.353,0.385
14,2,268.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
15,45,306.411,7.944,13.460,4.257,128.634,0.155,100,3.162,0.316,0.443
16,10,327.000,2.500,4.530,2.811,38.660,0.238,100,1.612,0.620,0.500
17,17,363.971,3.618,6.067,3.567,120.964,0.241,100,1.701,0.588,0.548
18,3,384.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
19,7,391.643,1.643,4.788,1.862,49.623,0.621,100,2.572,0.389,0.667
20,19,408.974,3.079,6.686,3.618,10.197,0.141,100,1.848,0.541,0.388
21,9,425.722,0.833,6.597,1.737,9.697,0.286,100,3.798,0.263,0.529
22,8,431.875,2.125,5.579,1.826,42.373,0.567,100,3.055,0.327,0.593
23,2,451.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
24,7,499.786,1.500,3.263,2.731,90.000,0.455,100,1.195,0.837,0.583
25,34,565.294,1.794,10.201,4.244,174.978,0.573,100,2.404,0.416,0.773
26,10,573.600,3.600,7.086,1.797,113.798,0.310,100,3.944,0.254,0.500
27,2,587.000,1.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
28,10,610.700,1.900,3.789,3.360,94.065,0.709,100,1.128,0.887,0.714
29,46,617.804,10.804,16.641,3.520,95.330,0.154,100,4.728,0.212,0.341
30,266,649.898,14.308,19.445,17.418,124.366,0.160,100,1.116,0.896,0.473
31,2,658.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
32,5,665.500,0.500,5.642,1.128,0.000,0.599,100,5.000,0.200,1.000
33,23,666.022,3.717,7.243,4.043,36.542,0.325,100,1.791,0.558,0.465
34,60,707.033,7.617,10.385,7.356,113.026,0.093,100,1.412,0.708,0.424
35,47,733.479,4.564,9.783,6.117,60.905,0.117,100,1.599,0.625,0.431
36,3,825.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
37,15,66.167,7.167,12.639,1.511,62.214,0.186,100,8.365,0.120,0.484
38,3,221.833,1.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
39,16,283.625,4.750,5.982,3.405,88.949,0.671,100,1.757,0.569,0.762
40,4,353.750,1.750,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
41,6,767.000,2.667,3.236,2.361,169.722,0.769,100,1.371,0.730,0.632
42,2,80.500,3.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
43,2,204.000,3.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
44,3,349.833,2.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
45,3,489.833,2.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
46,2,268.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
47,8,528.500,5.125,4.110,2.478,71.348,0.335,100,1.659,0.603,0.615
48,6,20.000,5.000,3.988,1.916,161.565,0.916,100,2.082,0.480,0.857
49,6,103.167,5.667,4.102,1.862,43.050,0.686,100,2.203,0.454,0.667
50,2,352.000,5.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
51,8,355.500,7.000,3.640,2.798,90.000,0.335,100,1.301,0.769,0.533
52,4,426.000,4.500,4.514,1.128,0.000,0.740,100,4.000,0.250,1.000
53,18,588.889,8.611,8.355,2.743,102.247,0.270,100,3.046,0.328,0.514
54,13,26.269,7.038,6.078,2.723,162.753,0.697,100,2.232,0.448,0.722
55,12,191.083,8.250,5.709,2.676,76.897,0.643,100,2.133,0.469,0.686
56,12,386.167,7.583,5.285,2.891,18.213,0.204,100,1.828,0.547,0.387
57,5,501.700,5.900,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
58,33,511.045,9.318,10.005,4.200,175.157,0.114,100,2.382,0.420,0.280
59,3,145.833,7.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
60,3,571.167,7.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
61,13,289.115,9.731,4.829,3.427,55.081,0.269,100,1.409,0.710,0.553
62,7,445.929,9.500,4.810,1.853,79.375,0.564,100,2.596,0.385,0.778
63,9,175.833,10.056,4.419,2.593,49.731,0.482,100,1.704,0.587,0.581
64,28,363.964,14.679,8.328,4.281,45.084,0.115,100,1.946,0.514,0.286
65,10,465.000,9.500,4.096,3.109,0.000,0.925,100,1.318,0.759,0.833
66,2,1.000,10.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
67,14,528.786,12.214,5.888,3.027,156.704,0.188,100,1.945,0.514,0.431
68,17,580.794,13.853,6.650,3.255,165.473,0.164,100,2.043,0.489,0.281
69,6,379.167,12.000,3.718,2.055,90.000,0.809,100,1.809,0.553,0.857
70,2,484.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
71,9,493.944,11.167,4.196,2.731,6.047,1.000,100,1.536,0.651,0.857
72,6,553.667,11.667,3.140,2.433,135.000,1.000,100,1.291,0.775,0.800
73,2,775.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
74,3,0.833,12.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
75,5,9.300,13.100,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
76,118,580.136,30.729,15.809,9.504,133.966,0.062,100,1.663,0.601,0.328
77,2,337.000,13.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
78,18,412.333,15.889,5.364,4.273,103.921,0.558,100,1.255,0.797,0.655
79,9,435.167,14.389,3.919,2.924,20.301,1.000,100,1.340,0.746,0.857
80,18,17.889,18.111,6.567,3.490,87.829,0.388,100,1.881,0.532,0.590
81,28,39.821,19.786,8.589,4.151,111.426,0.122,100,2.069,0.483,0.412
82,2,102.500,15.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
83,90,123.067,27.922,12.823,8.936,89.153,0.049,100,1.435,0.697,0.222
84,26,176.692,19.923,6.185,5.353,85.131,0.190,100,1.155,0.865,0.460
85,3,219.167,14.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
86,9,512.944,16.944,7.699,1.488,134.187,0.257,100,5.173,0.193,0.419
87,7,522.500,15.071,6.594,1.352,18.272,0.348,100,4.878,0.205,0.560
88,2,61.000,16.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
89,2,318.500,16.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
90,15,613.967,21.367,7.302,2.615,82.185,0.216,100,2.792,0.358,0.385
91,10,784.200,17.400,4.846,2.627,123.583,0.709,100,1.845,0.542,0.714
92,2,4.000,17.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
93,2,27.500,17.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
94,2,154.000,16.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
95,3,261.500,17.167,3.213,1.189,151.845,0.754,100,2.702,0.370,0.667
96,6,536.833,17.500,2.877,2.655,90.000,0.916,100,1.083,0.923,0.750
