 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,9,34.167,1.500,4.005,2.861,170.783,0.799,100,1.400,0.714,0.783
2,3,73.833,0.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
3,7,104.357,2.214,3.120,2.856,10.901,0.375,100,1.092,0.915,0.560
4,2,109.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
5,6,153.667,1.500,3.718,2.055,126.870,1.000,100,1.809,0.553,0.800
6,12,159.500,3.000,5.404,2.827,60.715,0.503,100,1.911,0.523,0.706
7,11,198.591,2.136,4.384,3.195,74.929,1.000,100,1.372,0.729,0.957
8,9,246.500,2.278,5.066,2.262,107.348,0.726,100,2.239,0.447,0.750
9,16,296.312,3.000,6.304,3.231,56.171,0.772,100,1.951,0.513,0.744
10,24,315.958,3.958,11.291,2.706,150.559,0.390,100,4.172,0.240,0.615
11,5,363.700,0.900,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
12,37,372.257,9.419,15.752,2.991,80.608,0.215,100,5.267,0.190,0.471
13,12,388.583,2.583,6.694,2.282,37.659,0.623,100,2.933,0.341,0.649
14,3,394.167,1.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
15,11,473.227,1.773,4.128,3.393,164.391,0.715,100,1.217,0.822,0.629
16,6,510.833,2.000,4.803,1.591,125.426,0.532,100,3.019,0.331,0.571
17,38,530.895,4.053,9.071,5.334,9.480,0.128,100,1.700,0.588,0.371
18,68,586.000,10.515,12.022,7.202,58.790,0.069,100,1.669,0.599,0.228
19,18,624.667,6.333,9.065,2.528,103.035,0.158,100,3.585,0.279,0.409
20,191,660.306,7.264,18.121,13.420,16.729,0.254,100,1.350,0.741,0.574
21,5,709.900,0.700,3.732,1.706,5.152,0.764,100,2.188,0.457,0.769
22,2,715.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
23,7,739.357,1.786,3.765,2.367,39.557,0.375,100,1.591,0.629,0.609
24,93,61.253,20.220,15.171,7.805,63.430,0.071,100,1.944,0.514,0.290
25,7,183.786,3.214,3.399,2.622,160.921,0.293,100,1.297,0.771,0.519
26,3,266.167,2.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
27,2,492.500,2.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
28,9,501.611,3.167,3.919,2.924,110.301,1.000,100,1.340,0.746,0.857
29,2,551.500,2.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
30,7,561.214,2.929,3.593,2.481,15.804,0.800,100,1.448,0.690,0.737
31,9,717.500,4.500,4.520,2.535,59.527,0.303,100,1.783,0.561,0.486
32,24,6.750,5.583,6.858,4.456,146.427,0.532,100,1.539,0.650,0.522
33,5,220.900,3.500,3.256,1.955,16.003,0.491,100,1.665,0.601,0.556
34,8,342.375,4.375,5.359,1.901,48.508,0.567,100,2.820,0.355,0.667
35,6,71.500,6.000,5.837,1.309,56.678,0.322,100,4.460,0.224,0.500
36,3,467.500,3.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
37,4,538.750,4.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
38,4,517.000,5.750,4.428,1.150,143.909,0.513,100,3.850,0.260,0.571
39,7,16.500,6.786,3.086,2.888,0.000,1.000,100,1.069,0.936,0.875
40,2,92.000,6.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
41,12,420.250,7.333,4.692,3.256,118.005,0.851,100,1.441,0.694,0.706
42,7,443.214,6.214,4.044,2.204,26.063,0.800,100,1.835,0.545,0.737
43,5,182.100,8.500,5.078,1.254,107.143,0.462,100,4.051,0.247,0.667
44,9,545.278,8.389,3.753,3.053,113.424,0.638,100,1.229,0.813,0.581
45,10,799.000,7.700,6.462,1.970,10.241,0.256,100,3.279,0.305,0.408
46,72,26.319,19.764,16.933,5.414,100.207,0.159,100,3.128,0.320,0.475
47,55,183.700,16.627,11.208,6.248,84.921,0.134,100,1.794,0.557,0.394
48,5,378.100,8.700,4.474,1.423,144.720,0.641,100,3.145,0.318,0.667
49,2,521.000,8.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
50,14,559.071,9.786,5.406,3.297,35.974,0.224,100,1.640,0.610,0.491
51,14,673.214,10.857,6.368,2.799,79.533,0.535,100,2.275,0.440,0.683
52,9,46.389,10.167,5.262,2.178,147.508,0.404,100,2.417,0.414,0.514
53,26,128.615,14.692,12.612,2.625,46.794,0.151,100,4.805,0.208,0.297
54,2,599.500,9.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
55,37,724.122,18.041,14.324,3.289,111.358,0.146,100,4.355,0.230,0.359
56,2,68.000,11.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
57,2,367.000,10.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
58,23,381.239,14.239,8.853,3.308,41.818,0.277,100,2.676,0.374,0.438
59,6,524.667,12.000,3.973,1.923,132.280,0.484,100,2.066,0.484,0.667
60,13,470.808,12.962,4.343,3.811,168.690,0.779,100,1.140,0.877,0.703
61,13,593.038,12.962,5.010,3.304,176.125,0.326,100,1.516,0.659,0.473
62,12,599.667,15.417,4.883,3.129,77.600,0.308,100,1.560,0.641,0.480
63,5,740.100,12.300,3.144,2.025,108.435,1.000,100,1.553,0.644,0.909
64,132,90.682,29.689,21.453,7.834,62.703,0.073,100,2.738,0.365,0.272
65,3,364.833,13.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
66,4,427.250,12.750,3.192,1.596,18.435,1.000,100,2.000,0.500,0.800
67,65,448.331,24.300,16.325,5.069,58.140,0.068,100,3.220,0.311,0.269
68,16,550.125,14.938,4.987,4.085,88.674,0.719,100,1.221,0.819,0.615
69,14,782.786,13.857,4.699,3.794,54.485,1.000,100,1.239,0.807,0.933
70,10,49.700,17.500,6.806,1.871,60.482,0.286,100,3.638,0.275,0.426
71,2,66.500,14.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
72,2,167.000,14.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
73,12,171.167,14.750,5.154,2.965,20.229,0.351,100,1.738,0.575,0.632
74,2,215.000,13.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
75,15,277.367,16.300,6.110,3.126,10.371,0.201,100,1.955,0.512,0.375
76,7,291.214,15.500,4.059,2.196,68.296,0.338,100,1.848,0.541,0.452
77,17,398.618,17.029,7.800,2.775,144.062,0.148,100,2.811,0.356,0.351
78,2,448.500,14.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
79,16,509.062,16.688,6.046,3.370,83.483,0.381,100,1.794,0.557,0.653
80,2,575.500,14.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
81,4,622.000,14.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
82,10,4.200,17.100,5.701,2.233,73.574,0.536,100,2.553,0.392,0.606
83,2,46.500,15.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
84,2,221.000,14.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
85,17,243.382,19.676,8.416,2.572,62.193,0.140,100,3.273,0.306,0.274
86,5,286.500,15.700,5.322,1.196,27.123,0.444,100,4.450,0.225,0.588
