 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,10,65.700,4.100,8.956,1.422,85.167,0.299,100,6.299,0.159,0.690
2,10,72.800,2.800,6.997,1.820,63.264,0.419,100,3.845,0.260,0.571
3,4,109.500,1.750,3.676,1.385,50.310,0.698,100,2.654,0.377,0.667
4,2,158.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
5,3,160.500,1.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
6,19,245.395,4.605,7.222,3.350,79.105,0.309,100,2.156,0.464,0.500
7,2,268.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
8,5,290.300,0.900,3.144,2.025,18.435,1.000,100,1.553,0.644,0.909
9,37,314.662,5.878,12.482,3.774,141.815,0.347,100,3.307,0.302,0.525
10,12,361.333,2.833,6.621,2.307,143.258,0.301,100,2.870,0.348,0.490
11,2,371.000,0.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
12,20,389.950,4.000,7.409,3.437,21.158,0.197,100,2.156,0.464,0.404
13,3,416.500,0.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
14,15,509.967,2.300,5.129,3.724,61.150,0.271,100,1.377,0.726,0.508
15,65,529.377,3.869,13.053,6.340,164.470,0.108,100,2.059,0.486,0.478
16,2,577.000,1.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
17,2,581.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
18,7,595.357,1.500,3.334,2.674,33.401,0.800,100,1.247,0.802,0.824
19,226,659.040,9.071,17.581,16.367,174.883,0.211,100,1.074,0.931,0.562
20,2,708.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
21,11,737.955,4.045,4.900,2.858,86.216,0.282,100,1.714,0.583,0.478
22,2,742.500,1.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
23,7,27.214,1.929,4.154,2.146,171.650,0.943,100,1.936,0.517,0.933
24,8,102.750,4.125,4.906,2.076,128.677,0.398,100,2.363,0.423,0.552
25,19,183.711,6.921,9.027,2.680,108.178,0.209,100,3.369,0.297,0.458
26,12,197.333,4.000,5.355,2.853,66.801,0.643,100,1.877,0.533,0.750
27,7,712.643,2.214,5.015,1.777,25.883,0.621,100,2.821,0.354,0.700
28,7,717.500,4.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
29,9,33.389,3.611,3.923,2.921,11.981,0.923,100,1.343,0.745,0.857
30,7,152.500,3.500,3.772,2.363,135.000,1.000,100,1.596,0.626,0.875
31,9,471.833,4.722,3.750,3.055,136.907,0.303,100,1.227,0.815,0.514
32,39,622.936,12.038,11.661,4.258,90.327,0.234,100,2.738,0.365,0.431
33,3,798.167,2.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
34,3,269.833,4.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
35,8,296.375,4.625,3.538,2.879,135.000,1.000,100,1.229,0.814,0.941
36,2,544.500,4.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
37,3,582.500,4.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
38,3,708.167,3.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
39,18,5.333,7.389,6.871,3.336,149.351,0.202,100,2.060,0.485,0.500
40,8,158.625,6.750,4.418,2.306,92.928,0.335,100,1.916,0.522,0.552
41,4,257.250,5.250,3.192,1.596,161.565,0.857,100,2.000,0.500,0.800
42,7,560.214,5.929,3.593,2.481,15.804,0.800,100,1.448,0.690,0.737
43,2,347.000,5.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
44,10,372.600,7.300,4.607,2.764,124.621,0.536,100,1.667,0.600,0.645
45,7,500.643,6.214,3.507,2.542,149.527,1.000,100,1.380,0.725,0.875
46,72,581.639,22.792,18.840,4.866,88.095,0.136,100,3.872,0.258,0.381
47,10,597.300,8.400,6.521,1.953,117.583,0.256,100,3.339,0.299,0.408
48,6,714.500,7.833,5.095,1.499,126.748,0.390,100,3.398,0.294,0.500
49,2,269.500,7.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
50,3,180.500,8.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
51,2,213.500,8.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
52,3,292.833,7.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
53,20,419.300,10.400,6.139,4.148,114.944,0.657,100,1.480,0.676,0.656
54,4,425.000,8.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
55,6,515.333,8.500,5.407,1.413,149.830,0.532,100,3.827,0.261,0.632
56,13,588.577,10.115,6.484,2.553,174.831,0.191,100,2.540,0.394,0.317
57,7,14.786,9.071,4.154,2.146,171.650,1.000,100,1.936,0.517,0.933
58,6,68.833,10.333,5.091,1.500,56.208,0.425,100,3.393,0.295,0.545
59,2,116.000,8.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
60,3,190.167,9.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
61,2,303.500,10.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
62,2,442.000,9.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
63,7,527.071,10.357,4.797,1.858,36.963,0.455,100,2.581,0.387,0.538
64,7,63.071,13.500,7.087,1.258,66.439,0.293,100,5.635,0.177,0.519
65,3,117.833,11.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
66,28,369.929,15.929,6.679,5.338,101.263,0.163,100,1.251,0.799,0.384
67,30,378.267,17.967,9.647,3.960,55.051,0.110,100,2.436,0.410,0.242
68,2,520.000,11.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
69,8,543.625,11.750,3.423,2.975,104.872,0.386,100,1.150,0.869,0.571
70,9,556.722,13.167,5.523,2.075,65.689,0.434,100,2.661,0.376,0.545
71,8,799.375,12.500,5.264,1.935,31.848,0.398,100,2.721,0.368,0.516
72,72,25.222,22.889,15.870,5.776,97.770,0.201,100,2.747,0.364,0.474
73,11,45.318,13.409,4.864,2.879,145.133,0.244,100,1.689,0.592,0.478
74,8,133.625,12.500,4.203,2.424,147.995,0.429,100,1.734,0.577,0.571
75,57,181.974,18.763,10.085,7.196,107.117,0.108,100,1.401,0.714,0.364
76,4,212.500,13.000,4.441,1.147,121.717,0.457,100,3.873,0.258,0.571
77,4,560.250,12.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
78,4,672.000,12.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
79,5,795.100,12.100,3.316,1.920,45.000,0.764,100,1.727,0.579,0.714
80,3,163.833,12.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
81,2,503.500,13.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
82,9,718.944,14.278,4.365,2.625,80.127,0.296,100,1.663,0.601,0.474
83,15,469.433,16.033,4.851,3.937,119.216,0.723,100,1.232,0.812,0.625
84,6,523.333,15.000,3.724,2.051,140.392,0.425,100,1.815,0.551,0.545
85,80,58.850,24.538,13.172,7.733,35.065,0.095,100,1.703,0.587,0.345
86,8,100.500,16.250,5.405,1.885,32.162,0.349,100,2.868,0.349,0.485
87,18,124.722,20.444,11.177,2.050,64.291,0.161,100,5.451,0.183,0.353
88,3,222.167,14.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
89,17,596.029,17.500,7.026,3.081,146.984,0.170,100,2.281,0.438,0.374
90,6,671.667,15.667,3.140,2.433,135.000,1.000,100,1.291,0.775,0.800
91,29,723.914,23.259,10.714,3.446,107.414,0.109,100,3.109,0.322,0.369
92,7,738.357,15.929,3.644,2.446,22.500,0.718,100,1.490,0.671,0.737
93,2,4.000,15.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
94,4,363.500,17.000,4.441,1.147,58.283,0.457,100,3.873,0.258,0.571
95,67,447.172,25.530,14.858,5.741,61.633,0.050,100,2.588,0.386,0.273
96,16,549.375,18.125,4.836,4.212,130.455,0.256,100,1.148,0.871,0.516
97,2,608.000,15.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
98,10,781.800,17.200,3.975,3.203,135.000,0.982,100,1.241,0.806,0.800
99,16,47.875,19.500,6.596,3.088,38.052,0.260,100,2.136,0.468,0.471
100,31,130.468,22.145,9.984,3.953,63.617,0.261,100,2.525,0.396,0.481
