 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,11,812.773,75.682,5.788,2.420,73.061,0.420,100,2.392,0.418,0.595
2,7,810.500,87.500,3.772,2.363,135.000,1.000,100,1.596,0.626,0.875
3,16,799.188,91.812,5.943,3.428,37.861,0.240,100,1.734,0.577,0.405
4,5,818.700,89.700,4.809,1.324,45.000,0.491,100,3.633,0.275,0.526
5,5,820.300,94.500,4.839,1.316,101.749,0.462,100,3.678,0.272,0.667
6,16,804.688,96.562,6.103,3.338,174.220,0.885,100,1.828,0.547,0.941
7,11,817.136,103.773,6.059,2.311,25.294,0.268,100,2.621,0.381,0.431
8,7,808.357,108.929,3.516,2.535,79.099,0.800,100,1.387,0.721,0.737
9,6,818.167,109.000,4.716,1.620,9.338,0.484,100,2.911,0.344,0.667
10,17,794.441,120.265,5.020,4.312,123.315,0.845,100,1.164,0.859,0.739
11,28,805.607,124.893,8.998,3.962,38.551,0.098,100,2.271,0.440,0.233
12,5,780.900,122.900,4.076,1.562,69.006,0.674,100,2.610,0.383,0.769
13,31,785.339,130.565,8.093,4.877,117.747,0.123,100,1.659,0.603,0.350
14,10,788.000,124.800,3.699,3.442,168.690,0.264,100,1.074,0.931,0.513
15,11,792.864,129.591,4.384,3.195,164.929,1.000,100,1.372,0.729,0.957
16,2,810.000,129.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
17,3,806.500,134.500,3.969,0.963,45.000,0.524,100,4.123,0.243,0.600
18,13,802.269,138.885,6.493,2.549,58.240,0.496,100,2.547,0.393,0.578
19,5,782.500,138.700,5.686,1.120,39.345,0.388,100,5.078,0.197,0.526
20,4,785.750,140.000,4.428,1.150,53.909,0.457,100,3.850,0.260,0.571
21,9,771.833,141.167,6.491,1.765,159.882,0.447,100,3.677,0.272,0.643
22,2,778.000,141.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
23,2,764.000,142.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
24,28,775.464,146.929,8.416,4.236,168.811,0.121,100,1.987,0.503,0.277
25,9,763.722,148.389,5.582,2.053,165.616,0.482,100,2.719,0.368,0.643
