 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,9,818.833,75.833,4.744,2.415,80.783,0.638,100,1.964,0.509,0.750
2,18,817.111,81.556,5.036,4.551,86.732,0.293,100,1.107,0.904,0.486
3,53,811.670,88.387,12.019,5.614,120.811,0.316,100,2.141,0.467,0.507
4,5,820.100,91.700,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
5,10,795.100,96.200,4.957,2.569,121.865,0.419,100,1.930,0.518,0.645
6,4,807.750,100.250,3.192,1.596,18.435,0.857,100,2.000,0.500,0.800
7,5,819.700,103.900,4.474,1.423,54.720,0.572,100,3.145,0.318,0.667
8,10,795.100,106.000,4.828,2.637,39.437,0.310,100,1.831,0.546,0.435
9,3,801.167,106.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
10,9,819.611,110.500,6.765,1.694,123.261,0.344,100,3.994,0.250,0.486
11,8,782.125,112.750,6.933,1.469,61.820,0.335,100,4.719,0.212,0.533
12,11,802.864,111.591,7.839,1.787,154.539,0.361,100,4.387,0.228,0.524
13,4,795.000,116.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
14,10,819.800,119.400,6.284,2.026,47.032,0.382,100,3.101,0.322,0.541
15,12,777.667,125.333,5.035,3.034,36.379,0.430,100,1.659,0.603,0.600
16,9,818.278,126.056,4.813,2.381,2.382,0.377,100,2.022,0.495,0.529
17,16,813.750,136.562,7.674,2.655,90.836,0.199,100,2.891,0.346,0.478
18,34,783.765,143.735,10.227,4.233,117.330,0.082,100,2.416,0.414,0.332
19,5,796.300,137.100,3.144,2.025,161.565,1.000,100,1.553,0.644,0.909
20,32,805.438,141.000,8.425,4.836,90.318,0.365,100,1.742,0.574,0.557
21,4,788.250,140.500,3.676,1.385,140.310,0.698,100,2.654,0.377,0.667
22,5,809.900,145.500,4.833,1.317,62.108,0.403,100,3.669,0.273,0.556
23,56,764.089,155.518,12.169,5.859,92.407,0.086,100,2.077,0.482,0.311
24,3,794.833,147.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
25,20,801.450,153.450,6.473,3.934,81.842,0.171,100,1.645,0.608,0.396
26,2,807.000,150.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
27,5,784.100,154.500,5.642,1.128,54.462,0.354,100,5.000,0.200,0.526
