 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,10,818.100,72.600,4.707,2.705,2.979,0.736,100,1.740,0.575,0.800
2,4,819.000,83.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
3,4,813.000,84.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
4,4,817.750,86.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
5,8,811.750,89.500,5.325,1.913,72.704,0.567,100,2.784,0.359,0.667
6,2,814.500,93.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
7,11,808.318,96.409,5.936,2.359,99.111,0.420,100,2.516,0.397,0.647
8,2,811.500,96.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
9,56,797.018,106.214,15.392,4.632,44.719,0.217,100,3.323,0.301,0.481
10,94,816.819,107.340,16.058,7.453,102.583,0.191,100,2.154,0.464,0.515
11,39,807.167,109.295,12.169,4.081,117.196,0.409,100,2.982,0.335,0.645
12,9,786.944,106.500,4.219,2.716,27.433,1.000,100,1.553,0.644,0.818
13,2,799.500,111.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
14,5,780.500,115.900,2.791,2.281,90.000,0.764,100,1.223,0.817,0.714
15,78,797.346,125.962,14.402,6.896,111.501,0.198,100,2.089,0.479,0.540
16,10,802.600,120.500,5.653,2.252,70.763,0.806,100,2.510,0.398,0.800
17,35,786.814,124.843,9.506,4.688,101.095,0.343,100,2.028,0.493,0.737
18,89,812.421,134.747,15.262,7.425,35.383,0.097,100,2.056,0.486,0.340
19,9,772.833,128.611,5.693,2.013,69.288,0.539,100,2.828,0.354,0.667
20,125,782.172,151.452,18.316,8.690,75.624,0.104,100,2.108,0.474,0.358
21,7,768.214,136.071,4.154,2.146,8.350,0.943,100,1.936,0.517,0.933
22,3,820.500,135.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
23,2,800.000,138.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
24,149,800.003,158.487,20.809,9.117,87.214,0.076,100,2.283,0.438,0.341
