 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,19,816.395,73.868,8.876,2.725,20.813,0.410,100,3.257,0.307,0.644
2,6,818.833,81.833,5.232,1.460,65.712,0.484,100,3.584,0.279,0.600
3,2,807.000,83.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
4,48,810.875,93.854,10.825,5.646,65.832,0.173,100,1.917,0.522,0.449
5,4,817.000,87.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
6,72,795.750,109.347,14.982,6.119,45.328,0.137,100,2.448,0.408,0.422
7,89,816.624,107.702,15.321,7.396,97.955,0.185,100,2.071,0.483,0.485
8,9,786.500,107.833,4.204,2.726,54.217,1.000,100,1.542,0.648,0.857
9,40,808.450,111.975,12.349,4.124,114.720,0.333,100,2.994,0.334,0.645
10,3,779.167,117.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
11,40,786.725,124.525,12.004,4.243,97.484,0.247,100,2.829,0.353,0.537
12,95,798.258,127.595,14.190,8.524,100.576,0.178,100,1.665,0.601,0.505
13,66,813.409,135.742,14.589,5.760,48.695,0.114,100,2.533,0.395,0.306
14,11,771.409,130.591,5.710,2.453,61.343,0.547,100,2.328,0.430,0.667
15,153,782.101,151.676,19.110,10.194,70.921,0.135,100,1.875,0.533,0.372
16,7,818.500,136.214,6.885,1.294,32.008,0.285,100,5.319,0.188,0.467
17,10,767.300,137.600,4.049,3.144,26.565,1.000,100,1.288,0.776,0.909
18,97,803.706,154.634,23.436,5.270,105.793,0.155,100,4.447,0.225,0.386
19,3,778.833,147.500,3.213,1.189,61.845,0.643,100,2.702,0.370,0.667
20,2,780.000,150.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
21,29,756.293,158.845,10.391,3.553,63.491,0.188,100,2.924,0.342,0.542
22,69,796.239,165.312,22.137,3.969,94.501,0.255,100,5.578,0.179,0.603
23,36,758.667,169.861,9.424,4.864,56.583,0.155,100,1.938,0.516,0.396
24,10,750.900,170.600,5.931,2.147,116.053,0.536,100,2.762,0.362,0.625
25,8,776.000,171.000,4.514,2.257,90.000,1.000,100,2.000,0.500,1.000
26,8,768.500,173.000,4.712,2.162,63.435,0.914,100,2.179,0.459,0.800
27,87,776.431,182.741,16.164,6.853,54.833,0.125,100,2.359,0.424,0.354
28,2,804.500,173.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
29,3,774.500,175.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
30,8,745.875,178.000,4.705,2.165,45.188,0.335,100,2.173,0.460,0.533
31,13,809.115,180.038,4.899,3.378,50.735,1.000,100,1.450,0.690,0.897
32,4,752.750,180.750,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
33,37,762.257,187.095,10.452,4.507,75.880,0.271,100,2.319,0.431,0.521
34,95,783.279,203.111,27.017,4.477,79.187,0.118,100,6.034,0.166,0.389
35,100,798.120,203.950,33.408,3.811,83.223,0.147,100,8.766,0.114,0.431
36,31,745.661,198.694,14.982,2.635,37.151,0.292,100,5.687,0.176,0.484
37,307,754.588,220.184,34.259,11.410,86.732,0.092,100,3.003,0.333,0.423
38,57,772.535,200.272,16.256,4.464,138.528,0.244,100,3.641,0.275,0.491
39,9,732.278,200.389,4.200,2.729,119.518,0.923,100,1.539,0.650,0.900
40,30,737.567,214.100,10.915,3.500,95.185,0.476,100,3.119,0.321,0.822
41,4,723.250,215.250,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
42,7,719.786,219.929,5.217,1.708,18.351,0.406,100,3.053,0.327,0.560
43,11,732.409,220.682,4.982,2.811,13.283,0.976,100,1.772,0.564,0.846
44,13,772.346,225.269,5.688,2.910,144.654,0.922,100,1.955,0.512,0.812
45,15,782.967,226.833,5.126,3.726,98.429,0.723,100,1.376,0.727,0.682
46,16,790.562,228.188,6.542,3.114,106.200,0.671,100,2.101,0.476,0.800
47,29,712.259,233.121,11.001,3.356,73.135,0.277,100,3.278,0.305,0.537
48,2,718.500,229.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
49,174,734.759,246.443,20.941,10.579,97.505,0.083,100,1.979,0.505,0.385
50,7,715.929,232.214,4.154,2.146,98.350,0.943,100,1.936,0.517,0.933
51,9,787.611,232.944,4.563,2.511,116.565,1.000,100,1.817,0.550,0.857
52,6,768.500,234.000,4.633,1.649,50.310,0.686,100,2.810,0.356,0.750
53,10,716.000,239.500,6.767,1.882,99.992,0.513,100,3.596,0.278,0.833
54,3,789.167,237.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
55,7,738.357,243.071,5.377,1.658,123.635,0.375,100,3.244,0.308,0.519
56,10,750.800,242.000,4.574,2.783,52.466,0.982,100,1.643,0.608,0.800
57,10,708.500,243.700,3.998,3.185,26.873,0.310,100,1.255,0.797,0.571
58,7,719.500,246.071,3.690,2.416,56.599,0.800,100,1.527,0.655,0.737
59,2,775.500,248.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
60,10,708.500,252.300,3.966,3.210,90.000,1.000,100,1.236,0.809,0.909
61,98,758.082,258.204,17.819,7.003,151.686,0.166,100,2.545,0.393,0.455
62,38,702.158,259.000,9.961,4.857,139.357,0.294,100,2.051,0.488,0.524
63,2,759.500,254.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
64,9,720.833,257.833,4.488,2.553,166.717,0.923,100,1.758,0.569,0.857
65,3,725.167,257.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
66,14,745.429,259.714,4.514,3.949,18.999,0.811,100,1.143,0.875,0.718
67,21,736.786,260.738,6.593,4.055,177.665,0.824,100,1.626,0.615,0.875
68,2,701.000,264.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
69,34,711.176,267.353,7.452,5.809,19.283,0.871,100,1.283,0.780,0.861
70,29,694.259,270.190,7.311,5.050,124.249,0.234,100,1.448,0.691,0.475
71,2,737.000,267.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
72,31,741.468,272.500,9.495,4.157,107.157,0.504,100,2.284,0.438,0.674
73,12,764.167,269.833,4.606,3.317,78.690,0.851,100,1.389,0.720,0.774
74,19,731.816,276.026,9.233,2.620,15.820,0.402,100,3.524,0.284,0.623
