 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,26,811.846,81.038,6.969,4.751,85.702,0.323,100,1.467,0.682,0.525
2,2,819.500,81.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
3,5,807.100,90.300,3.144,2.025,108.435,1.000,100,1.553,0.644,0.909
4,5,809.700,94.500,3.086,2.063,145.901,0.873,100,1.496,0.668,0.714
5,40,799.725,99.875,11.548,4.410,147.233,0.152,100,2.618,0.382,0.430
6,3,819.500,94.833,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
7,7,818.786,99.929,6.103,1.460,128.276,0.338,100,4.179,0.239,0.500
8,14,817.500,111.929,6.959,2.561,60.938,0.253,100,2.717,0.368,0.378
9,6,807.333,116.333,4.790,1.595,94.731,0.555,100,3.003,0.333,0.750
10,3,820.500,114.833,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
11,3,779.167,117.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
12,15,794.100,126.500,5.157,3.703,138.260,0.804,100,1.393,0.718,0.811
13,11,811.864,126.773,5.387,2.600,102.499,0.349,100,2.072,0.483,0.550
14,11,780.773,129.955,4.530,3.092,57.446,0.237,100,1.465,0.682,0.415
15,54,802.204,136.056,15.328,4.486,79.393,0.123,100,3.417,0.293,0.371
16,9,787.500,131.056,4.219,2.716,117.433,1.000,100,1.553,0.644,0.818
17,3,810.500,133.500,3.969,0.963,45.000,0.524,100,4.123,0.243,0.600
18,15,786.500,138.167,7.711,2.477,113.553,0.230,100,3.113,0.321,0.417
19,2,781.500,139.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
20,3,806.500,139.500,3.969,0.963,45.000,0.524,100,4.123,0.243,0.600
21,8,764.750,143.000,4.069,2.503,77.399,0.429,100,1.626,0.615,0.615
22,6,783.667,143.000,4.832,1.581,74.233,0.322,100,3.057,0.327,0.480
23,2,768.000,146.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
24,7,773.500,148.071,6.000,1.485,163.311,0.348,100,4.039,0.248,0.538
25,3,779.500,147.167,3.213,1.189,28.155,0.754,100,2.702,0.370,0.667
26,39,776.295,153.372,8.363,5.938,179.092,0.098,100,1.408,0.710,0.232
27,18,761.444,151.722,6.265,3.658,103.679,0.237,100,1.713,0.584,0.419
28,18,765.944,163.333,5.611,4.084,108.539,0.645,100,1.374,0.728,0.655
29,16,773.750,173.125,7.521,2.709,41.577,0.199,100,2.776,0.360,0.333
30,4,797.500,174.000,3.216,1.583,31.717,1.000,100,2.031,0.492,0.800
31,10,757.900,176.200,5.444,2.339,143.334,0.358,100,2.328,0.430,0.500
32,4,778.750,175.750,3.589,1.419,45.000,0.611,100,2.530,0.395,0.615
33,7,753.786,177.071,4.913,1.814,164.138,0.348,100,2.708,0.369,0.538
34,17,801.265,178.500,6.279,3.447,42.668,0.261,100,1.821,0.549,0.507
35,16,747.250,179.938,6.439,3.164,9.660,0.559,100,2.035,0.491,0.640
36,2,773.000,178.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
37,5,765.300,184.500,4.428,1.438,96.132,0.403,100,3.080,0.325,0.625
38,3,769.500,183.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
39,7,771.500,191.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
40,5,766.100,191.500,5.078,1.254,72.857,0.462,100,4.051,0.247,0.667
41,20,751.650,198.650,8.843,2.880,34.668,0.204,100,3.071,0.326,0.455
42,20,771.600,199.650,8.451,3.013,139.214,0.225,100,2.805,0.357,0.421
43,6,738.667,199.333,3.990,1.915,37.690,0.532,100,2.083,0.480,0.632
44,8,742.875,200.625,4.448,2.290,28.465,0.370,100,1.942,0.515,0.640
45,15,753.300,209.633,7.312,2.612,104.442,0.189,100,2.799,0.357,0.455
46,2,751.000,208.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
47,7,723.786,211.929,4.636,1.923,62.636,0.419,100,2.411,0.415,0.609
48,6,733.500,211.833,3.432,2.226,125.783,0.589,100,1.542,0.648,0.632
49,5,773.300,211.900,2.695,2.362,121.717,0.572,100,1.141,0.877,0.667
50,4,776.500,210.750,2.734,1.863,0.000,1.000,100,1.468,0.681,0.800
51,24,793.708,213.625,6.985,4.375,0.543,0.146,100,1.597,0.626,0.372
52,2,794.000,215.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
53,15,753.500,220.833,5.612,3.403,111.877,0.266,100,1.649,0.606,0.517
54,15,767.633,221.367,6.597,2.895,135.000,0.869,100,2.278,0.439,0.811
55,5,781.100,220.300,2.952,2.157,166.717,0.388,100,1.368,0.731,0.526
56,6,778.167,224.667,3.699,2.065,99.787,0.322,100,1.791,0.558,0.500
57,322,740.839,242.034,26.140,15.684,130.812,0.085,100,1.667,0.600,0.403
58,28,717.857,232.107,9.772,3.648,175.248,0.177,100,2.679,0.373,0.459
59,6,763.500,230.667,3.718,2.055,36.870,1.000,100,1.809,0.553,0.800
