 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,10,812.800,80.400,5.202,2.448,94.399,0.709,100,2.125,0.471,0.769
2,2,808.500,89.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
3,6,811.167,92.667,2.930,2.607,153.435,0.916,100,1.124,0.890,0.800
4,18,799.500,96.056,5.711,4.013,99.899,0.281,100,1.423,0.703,0.444
5,5,793.900,95.500,5.078,1.254,72.857,0.462,100,4.051,0.247,0.667
6,7,819.357,95.357,3.875,2.300,89.182,0.440,100,1.685,0.593,0.519
7,11,805.227,101.227,4.738,2.956,9.992,0.976,100,1.603,0.624,0.880
8,5,819.300,107.900,4.072,1.563,31.717,0.513,100,2.605,0.384,0.588
9,6,815.000,108.833,3.995,1.912,99.462,0.686,100,2.089,0.479,0.800
10,7,808.500,113.214,3.086,2.888,0.000,1.000,100,1.069,0.936,0.875
11,6,818.167,113.000,4.716,1.620,9.338,0.484,100,2.911,0.344,0.667
12,5,780.700,115.300,4.521,1.408,58.879,0.572,100,3.211,0.311,0.625
13,2,797.500,116.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
14,17,794.500,125.265,4.799,4.510,153.163,0.713,100,1.064,0.940,0.654
15,3,812.167,124.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
16,13,805.654,127.269,9.566,1.730,22.795,0.294,100,5.528,0.181,0.531
17,59,785.280,133.568,11.616,6.467,97.902,0.091,100,1.796,0.557,0.360
18,2,811.500,128.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
19,2,812.000,131.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
20,7,801.357,133.643,6.330,1.408,120.980,0.375,100,4.496,0.222,0.519
21,11,792.682,134.045,4.130,3.391,52.310,0.976,100,1.218,0.821,0.815
22,2,809.000,136.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
23,17,770.324,144.088,8.503,2.546,148.988,0.139,100,3.340,0.299,0.298
24,17,803.382,142.500,8.321,2.601,52.604,0.148,100,3.199,0.313,0.420
25,2,780.000,145.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
26,5,784.500,145.900,5.642,1.128,35.538,0.388,100,5.000,0.200,0.526
27,53,768.708,150.613,15.352,4.396,167.263,0.094,100,3.493,0.286,0.306
28,14,767.857,162.071,4.720,3.777,156.314,0.911,100,1.250,0.800,0.800
29,41,776.500,169.841,9.518,5.485,56.232,0.127,100,1.735,0.576,0.374
30,7,767.929,167.357,4.934,1.806,75.321,0.647,100,2.731,0.366,0.824
31,4,756.250,173.250,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
32,2,798.500,173.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
