 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,6,810.000,78.500,4.633,1.649,39.690,0.769,100,2.810,0.356,0.750
2,5,816.900,81.300,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
3,2,816.000,85.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
4,16,819.000,90.188,6.166,3.304,116.416,0.857,100,1.866,0.536,0.842
5,4,810.250,90.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
6,3,813.833,90.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
7,9,815.167,93.389,4.407,2.600,161.565,0.799,100,1.695,0.590,0.818
8,222,800.721,121.059,33.113,8.536,78.887,0.114,100,3.879,0.258,0.439
9,6,811.667,99.333,3.140,2.433,45.000,1.000,100,1.291,0.775,0.800
10,8,791.375,102.500,3.491,2.918,0.000,0.820,100,1.196,0.836,0.727
11,11,808.318,103.227,4.761,2.942,92.464,0.887,100,1.619,0.618,0.846
12,7,796.500,104.929,5.305,1.680,64.495,0.564,100,3.158,0.317,0.667
13,3,820.167,107.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
14,24,812.625,109.958,8.296,3.683,41.228,0.532,100,2.252,0.444,0.658
15,24,792.875,113.542,6.168,4.954,117.646,0.860,100,1.245,0.803,0.828
16,16,819.188,114.312,4.650,4.381,26.127,0.322,100,1.061,0.942,0.582
17,20,777.450,121.650,12.083,2.107,64.498,0.262,100,5.733,0.174,0.526
18,6,811.333,118.667,3.140,2.433,45.000,1.000,100,1.291,0.775,0.800
19,10,792.200,121.000,5.861,2.172,74.564,0.599,100,2.698,0.371,0.741
20,470,797.611,155.900,26.950,22.205,76.167,0.034,100,1.214,0.824,0.266
21,8,772.500,131.875,5.142,1.981,169.161,0.370,100,2.595,0.385,0.593
22,4,770.000,134.250,3.969,1.283,162.391,0.611,100,3.093,0.323,0.667
23,2,776.500,139.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
24,2,762.500,145.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
25,104,764.596,163.308,14.942,8.862,126.837,0.065,100,1.686,0.593,0.286
26,3,778.500,151.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
27,7,781.643,156.786,5.255,1.696,121.871,0.375,100,3.098,0.323,0.500
28,14,749.143,173.143,6.190,2.880,25.706,0.750,100,2.149,0.465,0.737
29,74,763.243,188.486,25.654,3.673,84.109,0.187,100,6.985,0.143,0.534
30,3,802.500,174.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
31,49,780.133,181.541,12.767,4.887,19.459,0.490,100,2.613,0.383,0.649
32,2,754.000,186.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
33,43,785.988,194.640,19.407,2.821,85.539,0.308,100,6.879,0.145,0.711
34,93,772.962,197.930,16.226,7.298,112.219,0.402,100,2.223,0.450,0.576
35,25,748.420,195.140,11.782,2.702,36.169,0.291,100,4.361,0.229,0.505
36,7,801.786,192.071,3.855,2.312,59.036,0.800,100,1.668,0.600,0.778
37,20,800.350,200.750,9.896,2.573,82.050,0.299,100,3.846,0.260,0.625
38,196,754.505,219.444,24.706,10.101,86.916,0.107,100,2.446,0.409,0.471
39,12,784.833,209.000,6.483,2.357,80.877,0.719,100,2.751,0.364,0.800
40,18,726.111,212.056,5.396,4.247,84.087,0.429,100,1.270,0.787,0.632
41,17,798.676,211.206,6.564,3.297,102.806,0.713,100,1.991,0.502,0.773
42,2,741.500,210.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
43,29,781.741,217.293,6.672,5.534,8.988,0.300,100,1.206,0.830,0.563
44,15,738.567,215.500,6.869,2.780,2.009,0.537,100,2.471,0.405,0.698
45,9,795.278,221.389,4.945,2.317,62.537,0.726,100,2.134,0.469,0.783
46,4,732.250,224.500,2.734,1.863,90.000,0.857,100,1.468,0.681,0.800
47,12,721.917,226.833,4.526,3.376,85.119,0.851,100,1.341,0.746,0.774
48,18,772.722,227.556,8.520,2.690,120.177,0.514,100,3.167,0.316,0.655
49,15,783.633,228.633,6.655,2.870,80.497,0.573,100,2.319,0.431,0.667
50,14,716.143,229.643,6.136,2.905,62.964,0.587,100,2.112,0.473,0.651
51,9,733.389,230.389,5.984,1.915,106.661,0.377,100,3.124,0.320,0.600
52,12,790.917,229.750,6.229,2.453,101.024,0.555,100,2.539,0.394,0.727
53,10,721.600,235.000,6.075,2.096,78.145,0.419,100,2.898,0.345,0.625
54,4,788.500,234.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
55,2,709.500,235.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
56,3,713.167,235.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
57,4,734.500,236.500,2.838,1.795,135.000,0.698,100,1.581,0.632,0.615
58,15,742.700,237.967,6.999,2.729,120.722,0.723,100,2.565,0.390,0.750
59,2,769.000,236.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
60,10,713.000,238.500,4.444,2.865,26.565,1.000,100,1.551,0.645,0.909
61,12,758.000,240.333,5.123,2.982,45.734,0.458,100,1.718,0.582,0.545
62,464,745.545,254.330,41.519,14.229,162.681,0.073,100,2.918,0.343,0.368
63,3,752.167,242.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
64,7,701.500,254.500,3.772,2.363,45.000,1.000,100,1.596,0.626,0.875
65,6,710.667,254.500,3.718,2.055,53.130,1.000,100,1.809,0.553,0.800
66,2,776.500,258.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
67,43,701.221,267.407,10.871,5.036,108.094,0.170,100,2.159,0.463,0.426
68,36,717.750,263.750,9.490,4.830,158.476,0.377,100,1.965,0.509,0.490
69,11,745.591,261.500,4.603,3.043,77.688,0.420,100,1.513,0.661,0.629
70,3,703.833,263.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
71,5,694.100,266.900,3.316,1.920,135.000,0.674,100,1.727,0.579,0.714
72,3,692.833,270.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
73,194,719.557,283.722,18.307,13.493,156.443,0.114,100,1.357,0.737,0.365
74,14,741.929,274.500,5.877,3.033,107.666,0.629,100,1.937,0.516,0.737
75,13,691.346,274.269,5.458,3.033,8.246,0.545,100,1.800,0.556,0.650
76,5,735.300,274.500,3.430,1.856,53.350,0.641,100,1.848,0.541,0.667
77,9,701.611,277.833,3.919,2.924,69.699,1.000,100,1.340,0.746,0.857
78,17,764.618,281.618,9.279,2.333,43.526,0.450,100,3.978,0.251,0.630
79,3,683.833,284.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
80,4,688.500,287.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
81,10,697.800,287.400,4.941,2.577,2.631,0.628,100,1.918,0.521,0.714
82,10,738.300,288.800,5.290,2.407,113.424,0.806,100,2.198,0.455,0.833
83,76,710.618,293.276,11.615,8.331,149.610,0.318,100,1.394,0.717,0.563
84,10,695.600,291.700,4.049,3.144,116.565,1.000,100,1.288,0.776,0.909
85,6,690.167,294.167,3.489,2.190,45.000,0.916,100,1.593,0.628,0.857
86,3,684.167,294.833,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
87,53,731.009,300.481,20.474,3.296,23.643,0.151,100,6.212,0.161,0.400
88,24,748.292,297.167,6.593,4.635,112.150,0.860,100,1.422,0.703,0.800
89,4,761.250,295.250,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
90,142,677.366,316.021,22.460,8.050,81.325,0.065,100,2.790,0.358,0.378
91,43,696.593,302.709,14.693,3.726,122.251,0.358,100,3.943,0.254,0.642
92,2,718.500,297.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
93,4,674.250,298.750,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
94,6,709.167,301.333,4.493,1.700,82.160,0.484,100,2.642,0.378,0.667
95,8,718.125,303.500,4.815,2.115,65.078,0.463,100,2.277,0.439,0.571
96,10,706.300,307.700,4.629,2.750,113.863,0.709,100,1.683,0.594,0.690
97,15,723.433,311.700,5.000,3.819,61.542,0.629,100,1.309,0.764,0.577
98,2,716.000,310.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
99,2,745.000,312.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
100,8,669.625,314.750,4.444,2.292,125.355,0.914,100,1.939,0.516,0.842
101,15,707.967,315.233,7.637,2.501,169.549,0.333,100,3.054,0.327,0.500
102,15,665.233,318.767,5.029,3.798,85.579,0.746,100,1.324,0.755,0.789
103,5,660.500,323.300,3.086,2.063,55.901,0.873,100,1.496,0.668,0.714
104,9,696.833,325.722,4.017,2.852,25.097,0.638,100,1.408,0.710,0.667
105,166,699.886,352.373,30.419,6.948,75.861,0.128,100,4.378,0.228,0.337
106,2,692.000,331.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
107,3,657.167,334.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
108,2,690.000,333.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
109,2,691.000,335.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
110,35,678.614,341.986,10.427,4.274,126.455,0.451,100,2.440,0.410,0.583
111,31,665.016,342.823,9.238,4.272,77.253,0.379,100,2.162,0.462,0.564
112,22,688.727,343.682,7.324,3.824,101.546,0.681,100,1.915,0.522,0.759
113,8,671.750,342.875,3.824,2.664,162.704,0.914,100,1.435,0.697,0.842
114,129,677.105,360.384,20.000,8.212,93.742,0.132,100,2.435,0.411,0.473
115,7,692.071,350.071,3.360,2.653,107.769,0.800,100,1.267,0.790,0.778
116,5,667.100,353.300,3.144,2.025,108.435,1.000,100,1.553,0.644,0.909
117,403,658.865,390.917,40.950,12.530,68.747,0.057,100,3.268,0.306,0.255
118,14,708.071,360.571,4.546,3.921,167.588,0.629,100,1.160,0.862,0.519
119,19,714.868,364.500,7.766,3.115,50.409,0.624,100,2.493,0.401,0.667
120,11,706.955,373.227,11.250,1.245,43.594,0.213,100,9.036,0.111,0.512
121,39,661.372,377.449,12.331,4.027,108.775,0.467,100,3.062,0.327,0.750
122,56,633.375,384.107,13.912,5.125,139.509,0.379,100,2.714,0.368,0.546
123,3,695.833,381.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
124,9,654.611,384.833,3.919,2.924,69.699,1.000,100,1.340,0.746,0.857
125,4,681.500,390.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
126,12,629.000,394.667,4.110,3.718,90.000,0.967,100,1.106,0.905,0.857
127,12,621.667,401.417,4.904,3.116,142.263,0.695,100,1.574,0.635,0.615
128,5,679.300,401.300,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
129,2,660.500,407.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
130,2,675.000,411.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
131,65,660.300,420.023,12.301,6.728,46.404,0.272,100,1.828,0.547,0.583
132,5,631.900,419.300,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
133,842,611.480,469.086,71.639,14.965,49.191,0.026,100,4.787,0.209,0.216
134,13,656.346,430.577,4.941,3.350,132.542,0.627,100,1.475,0.678,0.684
135,24,613.958,437.375,6.033,5.065,161.329,0.584,100,1.191,0.840,0.649
136,134,593.493,457.284,17.154,9.946,83.960,0.067,100,1.725,0.580,0.380
137,2,616.000,446.000,2.596,0.981,135.000,0.785,100,2.646,0.378,0.667
138,24,653.250,451.458,5.903,5.177,3.821,0.175,100,1.140,0.877,0.457
139,5,605.300,465.700,3.833,1.661,135.000,0.873,100,2.308,0.433,0.769
140,2,587.500,466.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
141,7,647.357,467.786,3.926,2.270,71.565,0.800,100,1.730,0.578,0.737
142,3,608.833,468.500,3.213,1.189,118.155,0.643,100,2.702,0.370,0.667
143,4,586.500,470.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
144,27,562.426,477.056,9.750,3.526,65.637,0.256,100,2.765,0.362,0.587
145,2,585.500,474.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
146,109,608.243,487.518,17.672,7.853,87.820,0.251,100,2.250,0.444,0.649
147,13,557.500,489.962,4.508,3.672,127.466,0.257,100,1.228,0.814,0.510
148,2,622.500,490.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
149,4,567.000,493.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
150,30,619.133,496.833,9.230,4.139,47.539,0.622,100,2.230,0.448,0.682
151,34,561.882,498.265,7.545,5.738,43.696,0.603,100,1.315,0.760,0.596
152,69,596.022,509.978,17.039,5.156,64.682,0.222,100,3.305,0.303,0.462
153,2,550.500,500.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
154,5,570.700,504.900,3.732,1.706,84.848,0.674,100,2.188,0.457,0.769
155,4,583.750,506.750,3.192,1.596,108.435,0.857,100,2.000,0.500,0.800
156,4,545.250,515.000,3.969,1.283,72.391,0.539,100,3.093,0.323,0.667
157,3,561.500,516.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
158,4,545.500,519.250,2.734,1.863,0.000,1.000,100,1.468,0.681,0.800
159,30,597.933,531.200,9.467,4.035,125.319,0.151,100,2.346,0.426,0.326
160,3,558.833,528.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
161,2,588.000,528.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
162,7,561.786,530.500,3.086,2.888,90.000,1.000,100,1.069,0.936,0.875
163,3,544.833,534.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
164,7,559.929,534.786,4.154,2.146,81.650,0.943,100,1.936,0.517,0.933
165,19,587.658,535.026,6.731,3.594,5.906,0.663,100,1.873,0.534,0.760
166,187,554.265,553.586,25.297,9.412,100.050,0.076,100,2.688,0.372,0.304
167,4,564.000,538.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
168,4,558.000,539.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
169,2,586.000,538.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
170,52,536.750,554.981,16.114,4.109,116.389,0.149,100,3.922,0.255,0.400
171,2,588.500,556.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
172,5,519.900,560.300,4.072,1.563,58.283,0.513,100,2.605,0.384,0.588
173,3,549.167,560.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
174,5,586.300,561.100,4.474,1.423,54.720,0.572,100,3.145,0.318,0.667
175,5,565.300,561.300,2.603,2.446,45.001,0.572,100,1.064,0.940,0.667
176,36,544.639,569.750,8.470,5.412,121.222,0.228,100,1.565,0.639,0.477
177,10,579.800,566.500,6.309,2.018,157.560,0.536,100,3.126,0.320,0.606
178,31,538.177,575.661,8.816,4.477,104.569,0.655,100,1.969,0.508,0.756
179,5,581.700,574.700,3.833,1.661,45.000,0.873,100,2.308,0.433,0.769
180,39,517.987,585.885,9.543,5.204,93.883,0.107,100,1.834,0.545,0.382
181,108,537.750,589.843,15.669,8.776,85.361,0.155,100,1.785,0.560,0.463
182,4,563.000,583.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
183,22,524.000,590.955,11.251,2.490,82.371,0.288,100,4.519,0.221,0.550
184,2,528.000,586.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
185,22,571.227,590.864,7.640,3.666,127.221,0.435,100,2.084,0.480,0.550
186,26,530.077,593.615,8.829,3.749,106.232,0.524,100,2.355,0.425,0.722
187,7,495.500,590.500,3.772,2.363,135.000,1.000,100,1.596,0.626,0.875
