 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,10,817.900,70.700,4.290,2.968,41.995,0.887,100,1.446,0.692,0.769
2,4,815.000,74.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
3,16,808.625,80.750,5.985,3.404,92.742,0.628,100,1.758,0.569,0.762
4,3,814.833,79.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
5,26,812.500,86.615,7.838,4.224,71.862,0.478,100,1.856,0.539,0.619
6,5,819.900,86.300,3.144,2.025,71.565,1.000,100,1.553,0.644,0.909
7,2,795.500,93.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
8,3,807.833,95.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
9,7,810.214,99.214,4.439,2.008,119.872,0.800,100,2.211,0.452,0.778
10,4,795.000,99.750,3.969,1.283,17.609,0.611,100,3.093,0.323,0.667
11,11,819.136,103.136,5.665,2.472,101.697,0.244,100,2.292,0.436,0.393
12,23,802.152,105.848,7.608,3.849,124.478,0.344,100,1.976,0.506,0.505
13,6,794.167,103.833,5.232,1.460,155.712,0.484,100,3.584,0.279,0.600
14,10,819.300,114.900,5.702,2.233,30.416,0.329,100,2.554,0.392,0.488
15,9,806.944,120.056,6.039,1.898,130.870,0.393,100,3.183,0.314,0.581
16,11,778.045,121.227,4.898,2.859,50.834,0.547,100,1.713,0.584,0.629
17,5,816.700,120.700,3.356,1.897,159.006,0.444,100,1.769,0.565,0.526
18,2,821.000,119.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
19,13,811.885,133.808,8.341,1.984,80.684,0.239,100,4.204,0.238,0.441
20,16,794.375,131.688,5.847,3.484,154.619,0.857,100,1.678,0.596,0.865
21,57,802.588,140.886,15.703,4.622,77.774,0.123,100,3.398,0.294,0.365
22,3,781.500,132.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
23,17,786.029,141.735,9.685,2.235,113.192,0.141,100,4.334,0.231,0.312
24,9,787.833,135.833,4.684,2.446,135.000,0.884,100,1.915,0.522,0.783
25,3,779.500,136.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
26,9,782.167,143.500,8.636,1.327,120.752,0.231,100,6.509,0.154,0.450
27,27,763.093,150.056,10.213,3.366,69.678,0.110,100,3.034,0.330,0.297
28,2,808.000,142.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
29,2,806.000,145.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
30,6,781.000,151.333,6.328,1.207,31.536,0.348,100,5.241,0.191,0.522
31,8,773.000,152.500,7.354,1.385,155.050,0.287,100,5.309,0.188,0.500
32,9,781.944,154.833,8.148,1.406,47.100,0.238,100,5.794,0.173,0.429
33,4,767.000,156.250,4.428,1.150,36.091,0.513,100,3.850,0.260,0.571
34,20,775.900,159.850,10.427,2.442,129.942,0.254,100,4.270,0.234,0.455
35,4,754.000,160.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
36,3,763.500,159.500,3.385,1.128,0.000,0.967,100,3.000,0.333,1.000
37,18,766.111,167.889,5.064,4.526,120.875,0.734,100,1.119,0.894,0.667
38,3,774.833,175.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
39,22,775.000,180.318,7.172,3.906,28.838,0.126,100,1.836,0.545,0.314
40,4,798.000,179.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
41,5,752.900,180.500,4.409,1.444,40.735,0.641,100,3.053,0.328,0.625
42,12,757.833,181.583,4.896,3.121,16.337,0.254,100,1.569,0.637,0.471
43,17,801.853,182.912,6.612,3.274,44.391,0.261,100,2.020,0.495,0.507
44,13,747.731,184.500,5.768,2.870,5.260,0.380,100,2.010,0.497,0.743
45,6,766.500,187.500,4.289,1.781,45.000,0.484,100,2.408,0.415,0.545
46,3,770.500,189.500,3.385,1.128,90.000,0.809,100,3.000,0.333,1.000
47,4,766.500,194.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
48,7,771.500,195.500,7.899,1.128,90.000,0.400,100,7.000,0.143,1.000
49,5,765.900,199.500,5.078,1.254,107.143,0.462,100,4.051,0.247,0.667
50,10,754.800,201.200,4.119,3.091,123.898,0.251,100,1.333,0.750,0.500
51,17,772.971,204.676,6.927,3.125,112.802,0.460,100,2.217,0.451,0.567
52,11,749.682,204.773,5.510,2.542,43.198,0.637,100,2.167,0.461,0.667
53,7,739.786,203.929,4.913,1.814,15.862,0.348,100,2.708,0.369,0.538
54,5,744.100,205.500,4.409,1.444,40.735,0.641,100,3.053,0.328,0.625
55,20,753.000,214.050,8.464,3.009,109.190,0.431,100,2.813,0.355,0.571
56,13,793.115,215.654,5.627,2.941,158.969,0.262,100,1.913,0.523,0.448
57,21,722.262,217.262,8.712,3.069,37.168,0.379,100,2.839,0.352,0.575
58,11,774.591,215.864,4.251,3.295,9.030,0.780,100,1.290,0.775,0.629
59,9,791.389,220.722,5.342,2.145,4.731,0.447,100,2.490,0.402,0.643
60,15,753.567,225.767,5.848,3.266,121.563,0.323,100,1.790,0.559,0.556
61,17,767.500,225.853,7.097,3.050,136.213,0.742,100,2.327,0.430,0.756
62,6,715.667,225.333,3.140,2.433,45.000,1.000,100,1.291,0.775,0.800
63,16,779.750,227.250,6.688,3.046,59.599,0.232,100,2.196,0.455,0.533
64,4,724.000,226.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
65,335,738.461,243.867,27.958,15.256,152.618,0.076,100,1.833,0.546,0.397
66,6,763.333,235.500,3.718,2.055,53.130,1.000,100,1.809,0.553,0.800
67,10,786.000,240.500,4.444,2.865,153.435,1.000,100,1.551,0.645,0.909
68,2,702.000,250.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
69,21,717.214,253.595,6.573,4.068,16.473,0.225,100,1.616,0.619,0.438
