 ,Area,X,Y,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
1,4,808.000,80.000,2.257,2.257,0.000,1.000,100,1.000,1.000,1.000
2,8,814.125,84.000,5.377,1.894,74.373,0.429,100,2.839,0.352,0.593
3,11,815.318,89.955,5.634,2.486,176.479,0.394,100,2.267,0.441,0.564
4,12,807.917,94.000,6.097,2.506,124.017,0.643,100,2.433,0.411,0.750
5,2,803.500,96.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
6,6,814.833,99.333,4.134,1.848,102.933,0.809,100,2.237,0.447,0.857
7,109,814.106,107.518,13.058,10.628,17.466,0.140,100,1.229,0.814,0.396
8,37,800.824,104.743,12.048,3.910,80.815,0.512,100,3.081,0.325,0.871
9,9,788.611,104.278,3.842,2.983,63.435,0.923,100,1.288,0.777,0.818
10,15,794.233,107.033,6.747,2.831,66.113,0.629,100,2.383,0.420,0.750
11,19,790.763,113.184,5.699,4.245,113.129,0.589,100,1.342,0.745,0.704
12,6,780.333,115.333,5.784,1.321,51.880,0.425,100,4.379,0.228,0.600
13,3,803.167,116.167,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
14,121,799.260,126.955,17.624,8.741,98.022,0.396,100,2.016,0.496,0.684
15,6,786.167,119.167,3.489,2.190,45.000,0.916,100,1.593,0.628,0.857
16,2,777.000,120.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
17,14,789.071,123.000,8.048,2.215,90.000,0.564,100,3.633,0.275,0.933
18,2,821.500,122.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
19,8,773.750,127.000,4.953,2.057,62.656,0.645,100,2.408,0.415,0.696
20,4,784.500,126.000,4.514,1.128,90.000,0.645,100,4.000,0.250,1.000
21,68,815.103,136.662,19.066,4.541,56.088,0.100,100,4.199,0.238,0.393
22,8,789.375,130.750,4.630,2.200,80.884,0.567,100,2.105,0.475,0.667
23,8,769.500,134.625,3.922,2.597,24.749,0.335,100,1.510,0.662,0.615
24,2,787.500,135.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
25,12,807.333,137.167,4.953,3.085,158.040,0.851,100,1.606,0.623,0.774
26,62,785.645,144.839,11.379,6.938,106.792,0.500,100,1.640,0.610,0.717
27,127,797.429,156.996,26.677,6.061,87.425,0.207,100,4.401,0.227,0.488
28,80,779.788,155.812,16.006,6.364,107.597,0.230,100,2.515,0.398,0.417
29,2,807.000,150.000,2.596,0.981,45.000,0.785,100,2.646,0.378,0.667
30,12,759.917,153.917,6.816,2.242,98.240,0.441,100,3.040,0.329,0.667
31,46,805.174,162.000,18.683,3.135,101.266,0.218,100,5.959,0.168,0.551
32,14,756.286,158.857,4.746,3.756,24.358,1.000,100,1.264,0.791,0.848
33,36,760.694,166.056,8.464,5.415,56.619,0.121,100,1.563,0.640,0.414
34,10,752.900,167.400,6.522,1.952,118.642,0.536,100,3.341,0.299,0.645
35,8,772.625,167.125,5.393,1.889,16.748,0.463,100,2.856,0.350,0.615
36,4,769.750,171.250,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
37,5,775.900,173.500,5.078,1.254,72.857,0.462,100,4.051,0.247,0.667
38,9,747.722,174.167,5.000,2.292,52.321,0.257,100,2.182,0.458,0.514
39,160,775.775,188.981,23.743,8.580,72.975,0.116,100,2.767,0.361,0.336
40,3,803.833,174.833,2.365,1.615,45.000,1.000,100,1.464,0.683,0.857
41,3,807.833,175.167,2.365,1.615,135.000,1.000,100,1.464,0.683,0.857
42,2,767.000,175.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
43,6,755.000,177.833,3.995,1.912,99.462,0.686,100,2.089,0.479,0.800
44,2,765.000,178.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
45,79,761.082,190.905,21.470,4.685,82.222,0.173,100,4.583,0.218,0.552
46,14,807.500,181.500,5.642,3.159,40.627,0.535,100,1.786,0.560,0.700
47,2,792.500,182.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
48,81,783.228,203.722,26.063,3.957,79.667,0.114,100,6.587,0.152,0.357
49,2,756.500,187.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
50,22,800.000,189.955,8.547,3.277,98.854,0.643,100,2.608,0.383,0.786
51,29,746.500,196.362,13.379,2.760,37.067,0.355,100,4.847,0.206,0.630
52,5,734.300,196.500,3.086,2.063,145.901,0.873,100,1.496,0.668,0.714
53,68,796.926,211.206,24.155,3.584,81.046,0.176,100,6.739,0.148,0.525
54,2,754.000,202.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
55,142,755.387,217.472,24.126,7.494,99.103,0.239,100,3.219,0.311,0.612
56,37,737.878,213.230,11.350,4.151,62.056,0.290,100,2.734,0.366,0.451
57,4,725.000,211.500,3.216,1.583,121.717,0.857,100,2.031,0.492,0.800
58,5,723.300,215.900,4.072,1.563,31.717,0.513,100,2.605,0.384,0.588
59,52,749.365,227.250,15.643,4.232,103.657,0.112,100,3.696,0.271,0.430
60,39,732.167,233.756,14.570,3.408,104.258,0.179,100,4.275,0.234,0.453
61,2,745.500,224.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
62,2,716.500,225.000,2.257,1.128,90.000,1.000,100,2.000,0.500,1.000
63,10,772.200,226.200,5.839,2.180,140.107,0.709,100,2.678,0.373,0.741
64,18,782.611,227.389,5.980,3.833,74.554,0.514,100,1.560,0.641,0.692
65,2,721.000,225.500,2.257,1.128,0.000,1.000,100,2.000,0.500,1.000
66,30,789.367,230.900,8.226,4.643,72.965,0.442,100,1.772,0.564,0.659
67,17,713.324,231.735,6.718,3.222,82.344,0.573,100,2.085,0.480,0.654
68,7,718.500,229.500,3.772,2.363,45.000,1.000,100,1.596,0.626,0.875
69,9,767.944,235.167,5.150,2.225,40.269,0.884,100,2.314,0.432,0.783
70,11,718.227,236.591,5.204,2.691,112.294,0.780,100,1.933,0.517,0.710
71,252,752.825,252.683,22.139,14.493,139.544,0.082,100,1.528,0.655,0.355
72,4,772.750,237.250,3.192,1.596,71.565,0.857,100,2.000,0.500,0.800
73,9,710.389,240.833,3.571,3.209,144.217,0.404,100,1.113,0.899,0.621
74,9,722.722,242.611,4.200,2.729,119.518,0.923,100,1.539,0.650,0.900
75,42,734.810,250.119,10.661,5.016,98.081,0.263,100,2.125,0.471,0.515
76,4,722.000,247.500,3.216,1.583,58.283,0.857,100,2.031,0.492,0.800
77,10,710.300,249.000,4.111,3.097,90.000,1.000,100,1.327,0.753,0.909
78,5,703.300,251.900,3.144,2.025,18.435,1.000,100,1.553,0.644,0.909
